0.49867,0.90938,-0.22875,-0.40176,-1.285,-0.80526,-1.6778,-1.096,0.38215,-1.2408,1.0392,-0.28305,-0.47348,0.30701,-0.26039,-0.21127,7
-0.79185,0.90938,-1.5238,-0.7073,-1.0273,-0.80526,1.1581,0.078295,1.2729,1.1265,0.3389,1.1354,0.7213,-0.084306,0.462,-0.79772,5
-0.041546,0.43453,-1.2572,0.0056265,-1.4568,-1.0244,-0.8303,-1.4548,0.59,-1.0223,1.0392,0.37164,1.2966,1.6014,-0.26039,1.9949,1
0.25858,0.90938,-1.1429,0.0056265,-0.48327,-0.038152,1.5819,1.0569,0.41184,1.7456,-0.33445,0.66261,-1.447,-0.26491,-1.1273,-0.79772,5
0.70876,-1.5242,0.68539,0.87133,-1.4568,0.69243,-0.24356,-0.084798,0.67908,-1.2408,-1.4387,-1.1196,-0.96024,0.24681,1.2807,1.1571,9
1.8792,-0.040324,-0.34301,0.87133,-1.4568,0.83854,-1.417,0.82852,-1.251,0.68944,-1.2502,-0.028446,-2.4205,-0.56592,-1.1273,-0.79772,2
-0.16159,-1.5242,0.49494,0.87133,1.4065,1.0942,0.89732,0.045676,-0.2711,-1.2408,0.85063,-0.61039,0.14604,0.57792,-1.1273,0.96163,9
0.078503,0.85003,0.41877,-0.86007,0.80521,-1.4263,-0.40654,-1.4548,-1.6964,-0.25745,-1.4387,1.4992,-0.38497,1.9325,1.2807,1.8273,6
-1.122,0.79067,-0.15257,0.87133,0.83384,0.72896,0.53876,-0.084798,-0.033552,-1.2408,-0.98085,-0.4649,-0.20797,0.036098,1.2807,0.095916,8
-0.31166,-0.51518,-1.4857,-2.0822,-0.99867,-2.376,0.60396,-1.3569,1.2729,0.216,0.8237,1.7538,-0.47348,1.9325,-1.1273,1.2409,1
-1.122,-5.0263,-0.34301,-3.4572,0.34708,-1.2801,1.1907,0.24139,1.2729,1.6363,0.55436,2.3357,0.057537,1.3906,0.77503,0.98955,10
-0.22162,0.07839,1.0282,0.87133,0.74794,0.43672,0.049813,0.17615,0.61969,0.216,1.0392,-0.68313,0.057537,-1.0776,-1.1273,-0.65809,4
-0.25163,0.37517,-0.99053,-1.3184,0.43298,-0.95138,-0.69991,-1.4548,-1.6964,-0.5488,-1.5734,1.3173,-0.69473,1.8422,1.2807,1.9949,6
1.189,0.73131,-0.00021347,0.87133,-1.4568,-0.2208,-1.3844,-0.50884,0.79785,-0.038936,1.0392,1.0263,0.98681,0.24681,0.028565,-0.79772,5
0.7988,0.49389,-1.5238,-0.80915,1.3206,0.071435,1.2233,1.8071,-1.2807,1.3086,1.0392,1.1718,1.8276,0.0059969,-0.45303,-0.79772,10
-0.85188,0.49389,0.49494,0.87133,1.0915,0.54631,0.1802,0.24139,-1.1916,-0.14819,-1.6542,-1.1196,-0.20797,-1.0174,1.2807,-0.79772,3
-1.122,0.49389,0.83775,0.87133,1.4065,0.47325,0.57136,-0.052179,-0.21171,-1.0587,-0.71152,-1.3015,-1.7568,-0.024104,0.94359,0.23555,8
-0.22162,0.13775,-0.91435,-1.4202,0.49024,-0.87832,0.017216,-1.4548,-1.6964,-0.65806,-1.2502,0.98996,-0.60623,1.9325,1.2807,1.939,6
0.67875,0.90938,-0.76199,-0.35084,-1.4568,-0.95138,-1.3518,-1.4222,0.35246,-1.2408,1.0392,-0.10119,0.057537,0.1264,-0.76606,-0.51846,7
-1.122,-0.09968,-0.41919,0.87133,1.0629,1.0942,0.40838,0.7959,0.47123,0.32525,1.0392,-0.82862,-0.20797,-1.0475,-0.88646,-0.79772,4
-0.97192,0.31582,0.22832,0.76948,1.0915,1.2769,1.5819,1.1873,0.59,0.90796,0.015692,-0.064817,-0.78324,-0.65623,-1.1273,-0.79772,4
1.8792,0.85003,1.0282,0.87133,-0.7696,0.10796,-1.6778,-0.41098,-0.89465,-1.2408,1.0122,-1.0105,0.98681,0.1264,-0.91054,0.73822,7
0.28859,0.07839,1.2567,0.87133,1.0915,0.36367,0.53876,0.14353,1.2729,-0.22103,0.55436,-1.156,-0.73898,-1.0776,-1.1273,-0.43468,4
-0.25163,-0.7526,0.19023,0.87133,0.77657,0.47325,0.27799,-0.11742,-0.95403,-0.80374,-1.6542,-1.156,-0.20797,-0.89704,1.2807,-0.79772,3
-1.092,0.1971,-1.5238,-1.4712,0.23255,-1.2436,-0.50433,-1.4548,-1.3697,-0.22103,-1.5465,1.1718,-1.1815,1.8422,1.2807,1.9949,6
0.76878,0.90938,-0.00021347,-0.50361,0.54751,-0.074681,1.5819,1.0569,0.64938,1.4542,-0.17284,0.44438,-1.1372,-0.38532,-1.1273,-0.79772,5
-0.79185,0.43453,0.60921,0.87133,0.91974,0.61937,0.017216,0.46972,0.88693,0.17958,1.0392,-0.79225,0.013286,-1.0776,-1.1273,-0.79772,4
0.40864,-0.51518,1.0663,0.41302,1.4065,1.2769,1.0277,1.1547,0.055527,0.94438,-0.73845,0.15341,-1.978,-0.47562,-1.1273,-0.79772,2
0.5587,0.85003,-0.83817,-0.55453,-1.4568,-1.4993,-0.50433,-1.4548,0.82754,-0.40313,1.0392,1.2082,0.14604,1.9325,-0.66974,1.2688,1
-1.122,-0.57453,0.26641,0.20932,1.4065,1.2769,1.2885,1.1547,0.44153,0.94438,-0.22671,0.15341,-0.87174,-0.47562,-0.66974,-0.79772,2
-0.61178,0.90938,-1.5238,-0.45269,-1.285,-1.061,0.83213,-0.24789,1.2729,1.0536,0.31196,2.1538,0.7213,0.33711,0.67871,-0.79772,5
0.10851,0.67196,-0.87626,-0.35084,-0.025148,-1.0244,-0.66731,-1.4548,-1.6964,-0.0025174,-1.6273,1.8265,-0.25222,1.8723,1.2807,1.9949,6
-0.52174,-0.15904,0.83775,0.87133,1.4065,0.58284,0.53876,0.30662,0.73846,0.58019,0.7429,-0.61039,-0.56198,-1.0776,-1.1273,-0.43468,4
-0.76184,-0.39646,-0.00021347,0.87133,0.66204,0.43672,0.017216,-0.11742,-1.3103,-0.7309,-1.6542,-0.68313,-0.20797,-0.83683,1.2807,-0.79772,3
-0.58177,-0.69325,-1.5238,-0.50361,-1.1705,-1.4993,0.082409,-1.4548,1.2729,-0.43955,0.9045,1.2809,-0.11947,1.9325,-1.0069,1.5481,1
1.7892,0.90938,0.037876,0.36209,-1.3423,-0.25733,-1.6778,-0.73717,-0.15232,-1.2408,1.0392,-0.50128,-0.25222,0.066199,-0.93462,-0.43468,7
0.58871,-1.2868,2.2851,0.87133,-1.4568,0.94813,-0.50433,0.27401,1.1245,-0.65806,-1.6003,-1.3015,-2.1993,0.0059969,1.064,1.0733,9
-0.22162,-0.21839,1.79,0.87133,1.4065,1.2038,-0.47173,1.3504,-0.33048,0.72586,1.0122,-0.13756,0.19029,-1.0174,-1.1273,-0.79772,6
-0.76184,-1.4055,-1.5238,-3.2026,-0.19695,-2.376,1.3211,-0.70455,1.2729,1.0901,0.23116,2.3357,-1.7568,1.6917,-1.1273,0.65444,1
-1.122,-0.040324,0.38068,0.87133,0.60478,0.50978,-0.47173,0.24139,-0.18202,0.25242,1.0392,-0.31942,0.32304,-0.98734,-1.055,-0.79772,4
-1.122,0.90938,0.79966,0.87133,1.4065,1.0212,0.37578,0.63281,-0.62741,-0.038936,-1.2771,-1.3015,-2.0223,-0.20471,0.0044856,0.37518,8
1.8792,-0.33711,1.0282,0.87133,-0.71234,0.4002,-0.34135,-0.21527,-0.30079,-1.2408,-1.6542,-1.0105,-0.73898,0.066199,1.1844,0.822,9
-0.011534,0.37517,1.6757,0.87133,1.4065,1.1308,0.017216,1.383,-0.74618,0.83512,0.3389,0.080669,-0.60623,-1.0475,-1.1273,-0.79772,6
1.8792,0.90938,0.68539,0.0056265,-0.56917,-0.36691,-1.1237,-0.67193,-0.41956,-1.2408,0.5005,-0.61039,-0.20797,0.2167,-1.1273,0.2914,7
1.6992,-0.33711,-0.00021347,0.87133,-1.0846,-0.0016232,0.24539,-0.47622,0.29307,-1.2408,-1.6542,-0.68313,-0.42923,0.48761,1.2807,1.5202,9
-1.122,-0.15904,1.3329,-1.3693,1.4065,-1.9377,-0.96068,-1.4548,-1.0431,0.25242,0.8237,1.3537,1.2966,1.9325,-1.0791,1.4364,9
1.279,0.90938,-0.15257,0.87133,0.20391,0.54631,0.44097,1.2199,0.73846,0.47093,1.0392,-0.79225,-0.075216,-1.0776,-1.1273,-0.60224,10
-0.071558,-0.51518,-1.5238,-2.0822,-1.1418,-2.376,0.44097,-1.2917,1.2729,0.25242,0.95837,1.7901,-0.25222,1.9325,-0.91054,1.1292,1
-0.10157,0.90938,-0.72391,-0.35084,-1.4568,-1.0975,-0.27615,-0.47622,1.0057,-0.18461,1.0392,0.18978,0.85406,0.30701,0.48608,-0.79772,5
-1.122,-0.57453,-0.34301,-0.55453,0.46161,0.69243,1.5819,1.8071,1.0948,1.7456,0.5005,0.66261,0.58855,-0.26491,0.2212,-0.79772,2
1.5791,-0.81196,2.2851,0.87133,-0.74097,0.72896,-1.3518,0.17615,0.67908,1.0172,1.0122,0.62624,0.41155,-0.56592,-1.1273,-0.79772,10
-1.122,0.73131,0.075965,0.87133,0.46161,0.21755,0.049813,-0.31313,-0.6868,-1.2408,-1.2233,-0.4649,-0.65048,0.1866,1.2807,0.37518,8
0.018478,0.55324,-1.3714,-1.0128,-1.4568,-1.6454,-0.34135,-1.4548,0.79785,-0.5488,1.0392,0.88084,0.98681,1.8723,-0.35671,1.9949,1
1.0389,0.90938,-0.076392,0.26024,-1.3995,-0.29386,-1.6778,-0.83502,-0.18202,-1.2408,1.0392,-0.57402,0.013286,-0.054205,-0.8383,-0.60224,7
-0.34167,-0.33711,1.1044,0.87133,1.1774,0.72896,0.1476,0.37186,0.97601,0.28884,1.0392,-0.75588,-0.16372,-1.0776,-1.1273,-0.74187,4
-0.88189,-0.45582,0.26641,0.87133,1.4065,1.1308,0.63655,0.69805,1.2729,0.43451,1.0122,-0.82862,-0.38497,-1.0776,-1.1273,-0.43468,4
-0.19161,-0.69325,0.57112,0.87133,0.11802,-0.43997,-0.60212,-0.99812,-1.6964,-1.2408,-0.84619,-0.90136,0.4558,-1.0475,1.2807,-0.7698,3
0.25858,0.90938,-0.72391,0.10747,-1.4568,-0.18427,-0.89549,-0.084798,0.32276,0.36167,1.0392,0.48076,0.94256,-0.32512,0.26936,-0.79772,5
0.10851,-0.93067,1.371,0.87133,0.63341,0.58284,0.1802,-0.18265,-0.33048,-1.2408,-1.6542,-0.93774,-0.20797,-0.80673,1.2807,-0.51846,2
-0.16159,0.90938,-1.0667,-0.35084,-1.4568,-0.62262,-1.6452,-0.76979,-0.53833,-1.2408,1.0392,-0.97411,0.41155,-0.44552,-0.69382,-0.71394,7
-0.64179,0.31582,-1.181,-1.1147,-0.025148,-1.0975,-0.92809,-1.4548,-1.5479,0.033902,-1.6542,1.6446,-0.29647,1.8422,1.2807,1.9949,6
-0.49173,0.1971,-1.5238,-1.3184,1.0629,-0.25733,1.1907,-0.86764,-1.251,-1.2408,-1.4387,0.22616,-1.8895,1.4207,1.2807,1.9949,6
-1.122,0.90938,0.53303,0.76948,1.1488,0.72896,0.63655,0.24139,0.14461,-0.62164,0.3389,-1.3015,2.0046,-0.11441,-0.11591,0.23555,8
0.28859,0.49389,-1.4857,-0.80915,-1.4568,-1.7915,0.049813,-1.4548,1.2729,-0.075355,0.9045,1.6446,-0.56198,1.9325,-0.9587,0.9337,1
0.018478,-1.9991,-1.2191,-0.86007,-1.4568,-1.682,-0.30875,-1.4548,0.88693,-0.29387,1.0392,1.2809,0.27879,1.9325,-0.74198,1.5481,1
1.7292,0.43453,0.38068,0.87133,-0.8555,0.43672,0.73434,1.383,1.2729,1.8913,0.20423,0.73536,-0.78324,-0.29501,-1.1273,-0.79772,10
-0.58177,0.1971,-1.4476,-1.4712,-0.31148,-1.4628,-1.6126,-1.4548,-1.6964,-0.14819,-1.1155,1.2446,-0.42923,1.9325,1.2807,1.7994,6
0.04849,0.90938,-0.64773,-0.045297,-1.4568,-0.4765,-1.6452,-0.76979,-0.2711,-1.2408,1.0392,-0.71951,0.67705,0.1866,-0.98278,0.73822,7
-0.46172,0.90938,-1.4857,-0.86007,-1.4568,-1.1706,-0.047977,-0.41098,1.2729,0.070321,0.55436,0.98996,0.98681,-0.17461,0.58239,-0.79772,5
-1.0319,0.67196,0.49494,0.87133,0.86247,0.10796,1.0277,-0.54146,0.44153,-1.2408,1.0392,-0.064817,-0.16372,0.1565,-1.1273,0.4031,8
-1.122,-1.1681,-0.076392,-0.19807,0.31845,1.2769,0.66915,1.3504,0.59,1.1265,0.47356,0.26253,1.2523,-0.44552,1.2807,-0.79772,2
-0.55175,-0.21839,-1.5238,-2.1332,-1.1132,-2.376,0.082409,-1.4222,0.91662,-0.18461,1.0392,1.2809,0.76556,1.9325,-0.38079,1.7436,1
-1.122,-1.4649,-0.076392,-0.14714,0.83384,1.2769,1.5819,1.5461,0.67908,1.2721,0.096492,0.37164,0.013286,-0.38532,0.19712,-0.79772,2
0.078503,-0.7526,-0.91435,-1.6749,1.292,0.14449,0.60396,1.8071,-1.6964,1.4178,0.096492,0.77173,2.0046,0.33711,1.1362,-0.79772,10
1.8792,0.90938,0.87583,-0.24899,-0.65507,-0.43997,-1.6778,-0.57408,-1.5776,-1.2408,-0.038176,-1.2651,1.0311,-0.41542,-0.54934,-0.21127,7
-0.13158,-1.5836,-0.80008,0.36209,0.77657,1.2769,1.2885,0.56757,-0.18202,-0.22103,-1.6542,-1.2287,-0.78324,-1.0475,1.2807,-0.79772,3
-0.70181,0.37517,-1.181,-1.573,-0.65507,-2.0107,0.73434,-1.4548,1.2729,0.14316,0.6621,1.6446,-0.51773,1.9325,-1.1273,1.4364,1
-0.52174,0.019033,0.83775,0.87133,0.57614,0.25408,-0.21096,0.24139,1.2135,0.47093,1.0392,-0.68313,-0.075216,-1.0776,-1.1273,-0.79772,4
-0.85188,0.90938,-1.5238,-0.86007,-0.88414,-1.4628,0.31059,-1.4548,1.2729,-0.47597,0.85063,1.0263,-0.030965,1.6616,-0.91054,1.3247,1
0.13853,-0.09968,0.76157,-1.5221,1.0915,-1.9742,-1.2541,-1.4548,-1.6964,-0.038936,0.4197,0.77173,2.0046,1.6917,-0.69382,1.9949,9
-1.0019,-1.2868,-1.0667,-3.4572,0.032117,-2.376,1.3211,-0.9655,1.2729,1.0536,0.28503,2.3357,-1.1815,1.8422,-1.1273,0.9337,1
0.018478,0.55324,1.9042,0.87133,1.2347,0.50978,0.24539,0.40448,0.32276,-0.038936,1.0392,-0.86499,-0.030965,-1.0776,-1.1273,-0.7698,4
-0.46172,-1.7617,-1.1429,-1.1656,-1.4568,-1.7185,-0.17836,-1.4548,0.94631,-0.22103,1.0392,1.2446,0.58855,1.9325,-0.42895,1.1292,1
-0.31166,0.90938,-1.5238,-1.2675,-1.1132,-2.1934,0.34318,-1.4548,1.2729,0.17958,0.95837,2.0084,-0.29647,1.8422,-0.69382,0.68237,1
0.16854,0.55324,-0.95244,-0.86007,0.032117,-0.98791,-1.0259,-1.4548,-1.5479,0.033902,-1.6542,1.7174,-0.56198,1.9325,1.2807,1.939,6
-1.122,0.13775,-0.11448,0.87133,-0.91277,0.18102,-1.5148,-0.084798,0.91662,0.54377,1.0392,0.8081,1.2966,-0.23481,0.99175,-0.79772,5
1.0689,0.79067,-0.19066,0.87133,-1.4568,-0.2208,-1.6778,-1.0307,0.41184,-0.94941,1.0392,0.33527,-1.1372,0.1565,-0.91054,-0.79772,7
-0.6718,-0.69325,-1.5238,-2.4896,-0.59781,-2.376,0.96252,-1.4222,1.2729,0.14316,0.68903,1.5355,-0.47348,1.9325,-0.74198,1.1013,1
1.4291,0.90938,-0.3811,0.05655,-1.3136,-0.40344,-1.6778,-0.73717,-0.2711,-1.2408,1.0392,-0.53765,0.50005,0.33711,-1.1273,0.23555,7
-1.122,0.1971,-0.60964,-0.75823,0.71931,-1.1706,-0.27615,-1.4548,-0.83526,-0.075355,0.60823,1.0991,2.0046,1.9325,-0.93462,1.6877,9
0.37862,0.73131,1.2186,-0.75823,1.4065,1.2769,-0.30875,1.3504,1.0651,1.3814,0.7429,0.44438,0.67705,-0.86693,-1.1273,-0.79772,10
0.13853,0.90938,-1.181,-0.19807,-1.4568,-0.69567,-0.11317,-0.4436,1.2729,0.43451,0.7429,0.58987,-0.38497,-0.17461,-0.66974,-0.79772,5
-0.9119,0.90938,-1.5238,-1.3693,0.0034845,-1.0244,-0.40654,-1.4548,-1.4291,-0.69448,-1.5195,0.95359,-0.56198,1.6917,1.2807,1.8832,6
1.8792,-0.45582,1.9804,0.87133,-0.053781,0.4002,-1.0911,0.11091,-1.6964,-0.69448,-0.63072,-1.3015,0.89831,-0.38532,-0.42895,-0.043715,7
0.19855,-1.1087,1.0282,0.87133,0.83384,-0.11121,-0.14577,-0.63931,-1.5479,-1.2408,-1.6542,-1.1923,-0.20797,-0.95724,1.2807,-0.60224,3
-0.011534,0.90938,0.3045,-1.3184,0.66204,1.1673,-0.7977,1.7092,0.67908,1.2357,1.0392,-0.35579,-0.25222,-1.0776,-1.1273,-0.18335,10
1.8792,0.25646,-0.00021347,0.0056265,0.34708,-0.91485,1.0603,-1.4548,-1.6964,-0.98583,-0.22671,0.62624,1.1196,1.9325,-1.055,1.3805,9
0.22856,0.49389,-1.5238,-1.1656,0.69067,0.14449,1.2233,-0.50884,-1.1322,-1.2408,-1.2502,0.26253,-1.27,1.7218,1.2807,1.9949,6
0.22856,0.90938,-1.1429,-0.80915,-1.2564,-1.7915,0.1476,-1.4548,1.2729,-0.11177,0.79677,1.5719,-0.73898,1.782,-1.1273,0.90577,1
-0.73183,-0.99003,-0.95244,-2.6933,-0.25421,-2.376,1.1255,-0.83502,1.2729,0.7987,0.60823,1.972,-0.96024,1.9325,-1.1273,1.2409,1
0.34861,-0.09968,-1.2191,-1.3184,-1.4568,-1.755,-0.015381,-1.4548,1.0651,-0.22103,1.0392,1.2446,0.27879,1.9325,-0.93462,1.6039,1
-0.64179,0.90938,-1.5238,-0.24899,-1.3136,-0.40344,-0.34135,-0.41098,1.0651,0.17958,1.0392,0.44438,1.6063,-0.35522,1.0158,-0.79772,5
-0.46172,0.49389,-1.5238,0.61671,-0.025148,1.1673,1.5819,1.8071,0.29307,1.7092,-0.49605,0.73536,-1.1815,-0.23481,-0.40487,-0.79772,8
0.43865,0.37517,1.2186,0.87133,1.0343,0.18102,0.1802,-0.052179,1.2729,0.39809,0.76983,-0.75588,-0.51773,-1.0776,-1.1273,-0.46261,4
1.7592,0.90938,0.45685,0.61671,-0.082414,0.4002,1.4515,1.7418,1.2729,1.8549,0.25809,0.66261,-0.69473,-0.32512,-1.1273,-0.79772,10
-0.25163,-0.69325,0.60921,0.87133,0.49024,0.21755,-0.21096,-0.21527,-1.3697,-0.80374,-1.6542,-1.0105,-0.20797,-0.89704,1.2807,-0.79772,3
-0.70181,0.55324,-1.3714,-1.0128,-0.22558,-1.061,-0.50433,-1.4548,-1.3994,-0.25745,-1.6542,1.3173,-0.34072,1.6917,1.2807,1.9949,6
0.46866,0.13775,-0.30493,-1.8276,1.3492,-0.038152,0.57136,1.8071,0.025834,1.2721,1.0392,0.91721,0.7213,-0.98734,-1.1273,-0.79772,10
0.91884,0.90938,-0.60964,0.0056265,-1.4568,-0.87832,-1.2541,-1.4548,0.085219,-1.1315,1.0122,-0.2103,2.0046,1.0595,0.19712,1.6877,1
1.8792,0.79067,0.76157,0.87133,-0.62644,0.29061,-1.3518,-0.11742,-1.5182,-1.0223,-0.41525,-1.3015,-0.38497,-0.26491,-1.1273,0.040063,7
1.8792,-0.87132,0.68539,0.87133,-1.1705,0.36367,-1.6778,-0.67193,-0.2711,-1.2408,1.0392,-0.61039,1.8718,0.96923,-0.043673,1.4643,1
1.399,0.90938,0.72348,0.8204,-0.99867,0.25408,-1.6778,-0.084798,-1.1025,-0.80374,1.0392,-1.3015,1.7391,-0.41542,-1.0309,-0.043715,7
1.8792,0.90938,0.49494,-0.096221,-0.74097,-0.40344,-1.3192,-0.63931,-0.56802,-1.2408,1.0122,-1.0105,0.4558,-0.20471,-1.1273,-0.099568,7
-1.122,-2.5333,-0.3811,-1.3693,0.23255,0.25408,1.1255,1.6114,1.2729,2.4011,0.5005,1.1718,0.32304,-0.024104,0.14896,-0.79772,2
0.88883,0.90938,-0.3811,0.36209,-1.4568,-0.29386,-0.34135,-0.15003,1.2729,0.68944,0.9853,1.1354,0.50005,-0.054205,-0.16407,-0.79772,5
1.0689,0.019033,-0.34301,-0.911,-1.4568,-2.376,0.017216,-1.1612,1.2729,0.83512,0.55436,2.3357,1.1638,1.2702,-0.21223,-0.099568,1
-0.28164,-0.15904,-1.5238,-2.235,-0.59781,-2.376,0.92992,-1.2917,1.2729,0.72586,0.23116,2.2993,-1.447,1.9325,-0.9587,0.59859,1
1.4591,0.90938,0.3045,-0.19807,-1.0846,-0.4765,-1.6778,-0.73717,-0.36017,-1.2408,1.0392,-0.71951,0.94256,0.1264,-0.98278,0.17969,7
0.078503,-0.33711,0.79966,0.87133,0.77657,0.25408,-0.17836,-0.11742,-1.6964,-0.65806,-1.6273,-1.1196,0.27879,-1.0475,1.2807,-0.79772,3
1.8792,0.1971,1.1044,0.87133,-0.88414,0.69243,0.60396,1.3504,1.0651,1.345,0.23116,0.2989,-0.73898,-0.50572,-1.1273,-0.79772,10
-0.22162,0.79067,-0.91435,-1.1656,0.06075,-1.3532,-0.17836,-1.4548,-1.3103,-0.18461,-1.6542,1.1718,-1.2257,1.782,1.2807,1.9949,6
-1.062,-0.39646,0.22832,0.8204,1.4065,1.2769,0.83213,1.0242,1.0948,0.14316,0.87757,-1.3015,-0.60623,-0.98734,-1.1273,-0.015789,4
-1.122,-2.5333,-0.22875,-1.3184,0.37571,0.50978,1.4189,1.8071,1.2729,1.8549,0.52743,0.77173,0.32304,-0.23481,-0.043673,-0.79772,2
-0.55175,0.90938,-1.3714,-0.29991,-1.4568,-0.51303,-0.17836,-0.28051,1.2729,0.47093,0.93144,0.48076,1.4293,-0.38532,0.72687,-0.79772,5
-1.0319,-1.1087,-0.91435,0.87133,-0.6837,0.14449,-1.2215,-0.41098,-1.6964,-1.2408,-0.76538,-1.1196,0.5443,-0.77663,1.2807,-0.49053,3
0.28859,0.90938,-0.00021347,-0.045297,-0.9414,-0.58609,-1.6778,-0.83502,-0.12263,-0.51238,0.8237,-0.064817,1.7391,-0.024104,1.2807,-0.79772,5
-0.25163,-2.7707,0.79966,-1.1656,1.1774,0.6559,1.5819,1.8071,0.47123,1.5271,-0.33445,0.51713,-1.3142,-0.32512,-1.1273,-0.79772,2
-1.122,-1.2868,0.037876,-0.29991,0.80521,1.0577,1.5819,1.8071,0.82754,1.4542,0.36583,0.44438,0.7213,-0.41542,0.84727,-0.79772,2
-1.122,-1.9397,0.45685,0.0056265,1.3206,1.2769,1.2885,0.33924,0.79785,-0.87657,-1.0886,-1.3015,-1.4913,-0.86693,1.2807,-0.60224,2
0.82881,0.90938,-0.60964,0.05655,-1.4568,-0.62262,-1.3844,-1.1286,0.11491,-1.2408,1.0392,-0.42853,0.14604,0.33711,-1.0791,0.48688,7
1.5191,-0.27775,-1.0667,-0.14714,1.4065,1.2769,1.5819,1.5135,0.23368,1.2357,-0.87312,0.37164,-2.155,-0.38532,-1.1273,-0.79772,2
-0.73183,-0.27775,0.49494,-0.60546,1.4065,1.2769,-0.92809,1.7745,-1.6964,1.345,0.52743,1.39,0.85406,0.1264,0.0044856,-0.79772,10
