-0.88065,-0.99703,-0.81674,-0.6617,-0.096901,-0.35295,-0.82416,0.70411,-1.0305,-0.88146,-0.83004,-0.79454,-1.0601,-0.46789,-1.0664,-1.1898,0.49748,0.44095,1
0.57664,1.2166,1.3868,1.4115,0.4945,0.49384,0.97611,-1.0816,0.85236,1.0712,0.94357,0.94964,1.3893,-0.59917,-1.2671,-0.74527,0.3353,0.70637,3
-1.3664,-1.4714,-1.8241,-1.5085,-0.57002,-0.56465,-1.2668,1.597,-1.0305,-1.6221,-1.4835,-1.1754,-1.1191,1.2387,-0.063048,-1.0787,-1.6108,-1.6824,3
1.5482,1.3747,0.94606,0.94433,0.37622,0.49384,1.3893,-1.2091,1.6055,1.2058,1.1925,1.3526,1.1532,-0.074065,-1.0664,1.6997,-0.31339,0.44095,3
0.94096,-0.048343,0.12762,0.65233,0.25794,-0.56465,0.62196,-0.95405,0.47579,-0.20814,0.8191,0.65711,-0.41087,0.45104,-0.063048,-0.63414,0.984,-0.35531,1
-0.63777,-0.36457,0.12762,-0.31129,0.25794,0.49384,-0.47001,0.32146,-0.6539,0.12852,-0.54999,-0.52408,-0.086242,-0.074065,-0.26372,-0.41187,-0.63774,0.042817,4
-0.75921,-0.52269,-0.37604,-0.5741,-0.45174,-0.14125,-0.91269,0.83167,-1.0305,-0.47746,-0.79892,-0.87181,-0.55843,-1.1243,0.73963,-0.1896,1.4705,1.2372,3
-0.15201,-1.6295,-1.0686,-0.4865,-0.33346,-0.56465,-0.85367,0.70411,-1.0305,-1.4201,-0.89227,-0.8111,-1.6799,-1.1243,-0.26372,0.032664,1.3083,0.83908,2
0.81952,0.426,1.5127,1.4991,0.73106,0.28215,1.0942,-1.0816,1.2289,0.33052,1.2858,1.049,0.79911,-0.33662,-0.26372,2.811,0.17313,0.83908,2
-0.88065,-1.1551,0.12762,0.18512,-0.096901,-0.14125,-0.20439,-0.06119,-0.27733,-1.3528,-0.14549,-0.27018,-1.3848,-1.2556,-1.0664,1.3663,1.4705,1.2372,2
0.69808,0.10977,0.4424,0.039115,0.61278,0.070447,-0.41098,0.32146,-0.27733,0.06119,-0.64334,-0.48544,0.20887,-0.73045,2.1443,-0.63414,0.49748,0.57366,4
-1.4879,-0.20646,-0.69083,-1.5377,-1.1614,-0.35295,-0.55854,0.44901,-0.6539,-0.14081,-0.51888,-0.61239,0.0022931,1.2387,-0.86572,-1.1898,-1.4486,-1.417,1
-0.51633,0.426,0.19057,3.952,7.5913,8.5384,-0.52903,0.44901,-0.6539,0.46518,2.5305,-0.57927,0.68106,5.9647,-1.2671,0.25493,-0.63774,-0.2226,4
1.4267,1.2166,0.94606,0.15592,-0.92486,0.28215,1.3303,-1.2091,1.2289,1.4752,1.3792,1.325,1.2123,0.18849,-1.0664,-0.41187,-0.31339,0.17553,3
-0.75921,-1.3133,-2.0129,-1.9173,-1.1614,-0.77635,-1.5325,2.1072,-1.407,-1.4201,-1.7324,-1.3465,-1.5323,1.7638,0.33829,0.36606,-1.6108,-1.6824,4
-0.030565,0.58412,0.25353,-0.98291,-0.92486,0.49384,-0.38147,0.32146,-0.27733,0.86917,-0.39441,-0.46888,0.2679,0.31977,-0.26372,-0.8564,-0.96208,-0.2226,4
-0.15201,-1.3133,-0.439,0.36032,0.13966,-0.14125,-0.20439,-0.06119,-0.27733,-1.0161,0.010092,-0.25362,-1.1191,-0.73045,-0.46438,-0.63414,0.49748,0.17553,3
-0.15201,0.10977,-0.061256,-0.7493,-0.45174,0.49384,-0.35196,0.32146,-0.27733,0.73451,-0.33218,-0.44129,0.35643,0.58232,-0.86572,-0.96754,-0.96208,-0.2226,4
-0.39489,-0.36457,-0.81674,-1.0997,-0.80658,-0.14125,-1.2078,1.3419,-1.0305,-0.20814,-0.98561,-1.0926,-0.61745,-0.33662,-1.0664,-0.523,0.17313,-0.2226,4
-0.63777,0.26789,-0.12421,-0.6909,0.25794,0.49384,-0.44049,0.44901,-0.27733,0.9365,-0.64334,-0.54616,0.32692,0.45104,-0.063048,0.032664,-0.79991,-0.35531,4
-0.39489,-0.048343,-0.25013,0.15592,-0.33346,0.070447,-0.23391,-0.06119,-0.27733,-0.073474,-0.20772,-0.25914,0.061316,-1.3868,-1.2671,-0.30074,1.6327,1.6353,3
-1.9736,-1.1551,-1.2574,-1.6253,-1.2797,-0.56465,-0.85367,0.83167,-0.6539,-1.2854,-0.89227,-0.83869,-0.91257,0.58232,-0.86572,-0.96754,-1.2864,-1.417,3
0.4552,1.5328,1.1349,1.6743,0.96762,0.070447,1.1532,-1.2091,1.2289,1.2732,1.4103,1.1594,2.0091,-0.074065,-1.0664,-0.74527,-0.15122,0.17553,2
0.81952,1.6909,1.3238,0.41872,-1.0431,-0.56465,2.5403,-1.8469,2.7352,1.2732,2.6238,2.7877,1.5664,1.37,-0.26372,1.4774,-1.4486,-1.5497,1
-0.030565,-1.4714,-1.0686,-0.5741,-0.096901,-0.14125,-1.1193,1.2143,-1.0305,-0.94879,-1.1412,-1.0264,-1.7094,-1.3868,0.53896,-1.0787,1.957,1.6353,4
-0.63777,0.26789,0.064659,-1.0997,-0.80658,0.49384,-0.41098,0.44901,-0.27733,0.73451,-0.67446,-0.53512,-0.027218,0.18849,-0.26372,-0.41187,-1.1243,-0.48802,4
1.5482,1.2166,1.2608,1.4699,0.4945,0.49384,1.1237,-1.0816,1.2289,0.9365,0.97468,1.1152,1.0352,-0.86173,-1.2671,-1.3009,0.3353,0.70637,2
-1.1235,-0.99703,-0.94265,-1.5085,-1.1614,-0.77635,-1.2668,1.597,-1.0305,-0.94879,-1.3279,-1.1588,-1.0306,0.31977,0.33829,-0.523,-1.1243,-1.1516,4
1.0624,0.74223,0.94606,1.2071,0.13966,0.070447,0.65147,-0.82649,0.47579,0.80184,0.72576,0.64055,0.23839,-1.1243,-0.26372,-0.8564,1.4705,1.1045,2
-2.0951,-1.1551,-1.2574,-1.0413,-0.33346,-0.77635,-1.2078,1.4694,-1.0305,-1.2854,-1.4212,-1.1257,-1.1191,0.84487,1.3416,0.92173,-0.96208,-1.1516,2
-1.3664,-0.52269,-1.0686,-0.42809,0.61278,-0.35295,-0.61757,0.57656,-0.6539,-0.3428,-0.51888,-0.65103,-0.52892,0.7136,-0.46438,-1.1898,-1.1243,-1.0189,1
0.4552,1.5328,1.1349,1.4115,0.84934,0.49384,1.5959,-1.3367,1.6055,1.9465,1.2547,1.6396,1.1532,0.18849,-0.063048,0.1438,-0.31339,-0.089893,2
-1.0021,-0.20646,-0.31308,-0.19449,0.73106,0.070447,-0.85367,0.70411,-1.0305,-0.14081,-0.70557,-0.80558,-0.17478,-0.33662,-1.0664,-0.1896,0.17313,0.70637,4
0.4552,0.58412,0.064659,1.4115,1.4407,-0.35295,0.56293,-0.82649,0.47579,0.33052,0.53906,0.59087,0.94667,0.18849,-0.46438,-0.63414,0.984,-0.089893,1
-2.5808,-1.3133,-1.887,-1.7421,-0.92486,-0.56465,-1.3259,1.8521,-1.0305,-1.4201,-1.7324,-1.2361,-0.88306,1.2387,-1.0664,0.25493,-2.0973,-1.5497,2
-0.63777,-0.52269,0.37944,-0.6909,-0.096901,0.49384,-0.58806,0.44901,-0.6539,-0.27547,-0.64334,-0.62343,-0.41087,-0.074065,0.94029,1.144,-0.31339,0.44095,4
0.81952,1.2166,1.2608,0.94433,0.13966,0.070447,0.71049,-0.82649,0.47579,0.86917,0.60129,0.66263,0.97618,-0.59917,-0.26372,-0.8564,0.3353,0.30824,2
1.1838,1.0585,0.69423,1.0903,0.4945,-0.77635,1.0942,-1.2091,1.2289,0.80184,1.1303,1.187,1.2123,0.45104,0.94029,-0.96754,0.65965,-0.62073,1
-0.63777,-0.20646,-0.94265,-1.6837,-1.398,-0.35295,-0.61757,0.57656,-0.6539,-0.14081,-0.61222,-0.67863,0.35643,2.0264,-0.063048,-0.8564,-1.6108,-1.8151,1
-0.88065,0.10977,-0.75378,-0.34049,0.4945,-0.56465,-0.58806,0.44901,-0.6539,-0.20814,-0.48776,-0.59583,0.35643,0.057212,-0.86572,-1.4121,-0.47556,-0.75345,1
0.57664,0.90035,0.56831,0.94433,0.37622,-0.77635,1.1237,-1.2091,1.2289,0.66718,1.2858,1.2146,1.0942,0.7136,-0.26372,-0.1896,0.3353,-0.88616,1
-0.63777,-0.83892,-0.439,0.50632,1.6773,-0.35295,-0.61757,0.44901,-0.6539,-0.88146,-0.51888,-0.60135,-0.85354,-0.074065,-0.66505,-0.523,0.65965,0.17553,1
1.9125,2.0072,1.4497,0.27272,-1.2797,-0.56465,2.6583,-1.8469,2.7352,1.4752,2.7172,3.0195,2.3632,1.37,0.53896,0.032664,-1.2864,-1.8151,1
-1.7307,-1.3133,-1.6352,-1.5961,-0.80658,-0.56465,-1.3554,1.7245,-1.0305,-1.6221,-1.5146,-1.2251,-1.3257,1.1074,0.33829,-0.8564,-1.773,-1.5497,2
1.1838,1.5328,1.5127,1.4991,0.73106,0.49384,1.3893,-1.2091,1.2289,1.6098,1.2858,1.3912,1.5369,-0.20534,-0.66505,-0.30074,-0.15122,0.44095,3
1.1838,1.0585,1.072,0.59393,-0.33346,0.070447,0.76952,-0.95405,0.85236,0.59985,0.85022,0.72886,1.6845,-0.33662,0.73963,-0.30074,0.3353,0.30824,3
-0.030565,0.426,0.25353,-0.25289,0.25794,0.28215,-0.41098,0.32146,-0.27733,0.80184,-0.3633,-0.48544,0.2679,0.31977,-0.46438,0.25493,-0.79991,-0.089893,4
-1.245,-0.048343,-1.0686,-0.4865,0.37622,-0.56465,-0.76513,0.70411,-0.6539,-0.3428,-0.70557,-0.76694,0.0022931,0.057212,-0.86572,-1.0787,-0.79991,-1.0189,1
0.33376,0.74223,1.5756,1.1779,0.37622,0.28215,1.2712,-1.2091,1.2289,0.46518,1.2858,1.2808,1.2123,-0.074065,0.13762,1.8108,-0.15122,0.17553,2
-0.63777,-0.52269,-0.18717,-0.5741,0.021378,-0.56465,-0.79464,0.70411,-0.6539,-0.67946,-0.7678,-0.78902,-0.20429,0.18849,2.1443,0.032664,-0.63774,-0.88616,3
0.090875,0.10977,1.3868,1.4115,0.73106,0.070447,0.88757,-0.95405,0.85236,-0.073474,1.0058,0.83373,0.71057,-0.46789,-0.26372,2.811,0.3353,0.83908,2
-1.4879,-0.048343,-1.0686,2.3752,7.5913,9.1735,-0.67659,0.57656,-0.6539,-0.3428,1.4414,-0.68967,0.23839,6.0959,-1.0664,-1.3009,-1.2864,-1.417,1
0.090875,-0.52269,0.12762,0.097516,0.4945,0.070447,-0.52903,0.44901,-0.6539,-0.3428,-0.70557,-0.57375,-0.79452,-0.993,0.94029,-0.8564,1.1462,1.1045,4
-0.030565,-0.52269,-0.94265,-0.6033,0.25794,-0.35295,-1.2668,1.4694,-1.0305,-0.41013,-1.1412,-1.1312,-0.52892,-0.46789,1.5423,-0.8564,0.49748,0.042817,4
-0.27345,-1.1551,-1.4463,-1.1873,0.021378,-0.77635,-1.68,2.2347,-1.407,-1.1508,-1.7324,-1.4182,-1.1782,-0.074065,1.5423,-0.8564,0.17313,-0.2226,4
0.94096,-0.048343,0.0017015,0.79833,0.37622,-0.77635,0.68098,-0.95405,0.47579,-0.20814,1.068,0.69022,-0.29282,0.84487,-1.2671,1.5885,0.65965,-0.62073,1
1.6696,1.2166,1.2608,0.91513,0.25794,0.28215,1.4483,-1.3367,1.6055,1.2732,1.0369,1.4354,1.0942,0.057212,0.94029,-0.30074,-0.15122,0.44095,3
0.57664,0.10977,1.3868,1.1195,0.25794,0.49384,0.76952,-0.82649,0.85236,0.19585,0.66352,0.68471,-0.52892,-0.993,-1.2671,2.2553,0.82183,1.2372,2
-1.7307,-0.20646,-0.94265,-1.0413,-0.33346,-0.14125,-0.61757,0.57656,-0.6539,-0.27547,-0.64334,-0.67311,-0.11575,0.97615,0.13762,-0.078469,-1.4486,-1.417,1
-0.030565,0.426,0.0017015,-0.25289,0.25794,0.28215,-0.44049,0.32146,-0.6539,0.26319,-0.42553,-0.51856,0.29741,0.18849,-0.46438,0.1438,-0.63774,0.042817,4
-0.75921,-1.6295,-2.0759,-1.4501,-0.45174,-0.77635,-1.68,2.3623,-1.407,-1.8241,-1.8257,-1.4293,-1.1487,0.18849,2.947,-0.96754,-1.1243,-1.1516,2
-0.15201,-0.36457,0.12762,-1.0997,-0.92486,0.28215,-0.47001,0.44901,-0.6539,0.26319,-0.51888,-0.55168,-0.35185,0.31977,1.141,0.032664,-0.79991,0.042817,4
0.090875,0.26789,0.31649,-0.25289,0.25794,0.49384,-0.35196,0.32146,-0.27733,0.53251,-0.45665,-0.44129,0.23839,-0.20534,1.141,0.032664,0.010958,0.30824,4
1.791,1.2166,1.6386,1.4699,0.84934,0.70554,1.4778,-1.2091,1.6055,1.3405,1.0991,1.4409,1.0352,-0.074065,1.3416,1.6997,-0.15122,0.70637,3
-1.1235,-0.36457,-1.1945,-1.2457,-0.6883,-0.14125,-0.61757,0.70411,-0.6539,-0.3428,-0.70557,-0.7007,-0.11575,1.2387,0.53896,0.1438,-1.4486,-1.5497,1
-0.15201,0.58412,-0.25013,0.27272,0.37622,-0.35295,0.061218,-0.44384,0.09923,0.59985,-0.05214,0.066514,0.50399,-0.33662,-0.26372,-0.30074,1.3083,0.83908,1
-0.63777,-1.3133,-1.8241,-1.5085,-1.0431,-0.77635,-1.0898,1.2143,-1.0305,-1.4874,-1.2345,-1.0208,-0.91257,0.84487,1.9436,0.1438,-0.79991,-1.417,3
-1.1235,-0.048343,-0.75378,-0.6033,0.13966,-0.14125,-0.82416,0.70411,-0.6539,-0.14081,-0.61222,-0.79454,0.061316,-0.074065,-0.86572,-1.0787,-0.31339,0.042817,4
-0.63777,-0.52269,-0.81674,-0.6617,0.021378,-0.35295,-0.70611,0.57656,-0.6539,-0.41013,-0.45665,-0.70622,-0.70599,0.45104,-0.86572,-0.74527,-0.47556,-0.88616,1
0.33376,-0.048343,0.31649,0.068316,0.61278,0.28215,-0.41098,0.32146,-0.27733,0.53251,-0.54999,-0.4744,-0.58794,-0.73045,0.33829,-0.078469,0.49748,0.57366,4
0.69808,0.426,0.75719,1.1195,0.73106,-0.35295,0.82854,-1.0816,0.85236,0.06119,0.78799,0.85029,0.68106,0.057212,0.13762,-0.1896,0.49748,-0.2226,1
-1.0021,-1.4714,-0.37604,-0.16529,-0.21518,-0.35295,-0.61757,0.57656,-0.6539,-1.4201,-0.51888,-0.66207,-1.3552,-0.86173,-1.2671,2.1442,1.1462,0.97179,3
0.33376,-0.52269,1.1349,0.44792,-0.33346,0.070447,0.44488,-0.57139,0.47579,-0.74679,0.53906,0.33145,-0.26331,-0.73045,0.13762,3.1444,0.82183,1.3699,3
0.4552,-0.99703,-0.94265,-1.4501,-1.5163,-0.35295,-1.0898,1.3419,-1.0305,-0.47746,-0.83004,-1.0484,-1.2667,0.31977,-0.46438,-1.3009,-0.47556,-1.2843,4
0.94096,1.3747,1.072,-0.22369,-1.0431,0.28215,1.2417,-1.2091,1.2289,1.6098,0.88133,1.2035,0.71057,0.45104,1.141,1.5885,-0.31339,-0.089893,2
-0.63777,0.26789,0.0017015,4.4192,8.4192,8.3267,-0.38147,0.32146,-0.27733,0.9365,1.1925,-0.47992,-0.027218,3.2079,-1.2671,0.1438,-0.79991,-0.2226,4
-0.88065,-0.52269,-1.1945,-0.6033,0.25794,0.28215,-1.1193,1.2143,-1.0305,-0.47746,-1.0478,-1.0319,-0.52892,-0.73045,0.13762,-1.3009,0.65965,0.70637,4
-0.51633,-1.3133,-0.18717,0.0099144,-0.45174,0.070447,-0.41098,0.19391,-0.27733,-1.1508,-0.58111,-0.43025,-1.8274,-1.6494,-0.66505,0.58833,1.957,1.7681,3
-1.6093,-0.52269,-1.2574,-1.3333,-0.80658,-0.14125,-0.64708,0.70411,-0.6539,-0.27547,-0.7678,-0.72278,-0.14526,1.7638,0.13762,-0.63414,-1.6108,-1.8151,1
-1.7307,-0.36457,-0.94265,-1.4793,-0.92486,-0.14125,-0.61757,0.57656,-0.6539,-0.27547,-0.61222,-0.67311,-0.027218,1.6325,-0.46438,-0.523,-1.6108,-1.6824,1
1.0624,1.3747,1.5127,1.3823,0.25794,0.70554,1.5073,-1.3367,1.6055,1.6772,0.94357,1.5292,0.65155,-0.73045,-1.2671,0.58833,0.010958,0.57366,2
0.69808,0.10977,0.12762,-0.19449,0.25794,0.49384,-0.23391,0.19391,-0.27733,0.9365,-0.45665,-0.35297,-0.20429,-0.20534,2.345,-1.4121,0.010958,0.042817,4
-0.51633,-0.36457,-0.69083,0.039115,-0.33346,-0.14125,-0.49952,0.19391,-0.6539,-0.3428,-0.51888,-0.502,-0.55843,-1.5181,1.743,-0.41187,2.2814,1.7681,3
-0.15201,-1.4714,-1.1945,-0.16529,0.84934,-0.14125,-1.0307,1.0868,-1.0305,-0.88146,-0.92338,-0.94908,-1.4733,-0.73045,-0.86572,1.8108,0.65965,1.1045,4
1.1838,0.74223,0.82014,1.1779,0.37622,0.28215,0.47439,-0.69894,0.47579,0.46518,0.50794,0.41977,0.5335,-0.993,-0.66505,-0.63414,0.984,1.3699,3
1.4267,0.58412,1.4497,1.1779,0.25794,0.070447,1.0942,-1.0816,1.2289,0.59985,1.0369,1.0711,0.20887,-0.59917,-1.0664,1.2551,0.17313,0.83908,3
1.9125,1.6909,1.2608,1.5283,0.25794,-0.77635,2.3337,-1.8469,2.3586,1.3405,2.7794,2.6331,1.832,1.6325,-0.46438,-0.74527,-0.79991,-1.6824,1
-0.15201,-0.52269,-0.81674,-1.1581,-0.6883,-0.35295,-1.2964,1.597,-1.0305,-0.27547,-1.079,-1.1643,-0.7355,0.18849,-0.26372,-0.96754,0.010958,-0.75345,4
-0.88065,-0.99703,-0.56491,-0.5449,-0.45174,-0.56465,-0.58806,0.44901,-0.6539,-0.88146,-0.51888,-0.62895,-1.0896,-0.33662,-1.0664,2.2553,-0.31339,0.042817,3
-0.39489,-0.048343,-0.50195,-0.4865,-0.57002,-0.56465,-0.61757,0.44901,-0.6539,-0.20814,-0.64334,-0.63999,0.090828,-0.86173,1.9436,-1.1898,0.65965,0.30824,2
-1.4879,-1.1551,-1.887,-1.3333,-0.33346,-0.77635,-1.1193,1.3419,-1.0305,-1.4201,-1.2034,-1.0595,-0.91257,1.8951,-1.2671,-1.4121,-1.9351,-1.6824,2
-1.1235,-0.83892,-0.69083,-0.9245,-0.33346,-0.77635,-1.1488,1.2143,-1.0305,-0.94879,-0.98561,-1.054,-0.79452,-0.59917,-0.66505,-0.41187,0.3353,-0.089893,3
0.4552,1.3747,1.3238,0.44792,-0.33346,0.28215,1.2417,-1.0816,1.2289,1.5425,1.0058,1.1815,1.1828,0.057212,-1.0664,1.4774,-0.47556,-0.089893,2
1.0624,1.3747,0.50536,0.24352,-0.57002,0.49384,1.4483,-1.2091,1.6055,1.4078,0.91245,1.4133,0.62204,-0.074065,-1.0664,2.1442,-0.47556,0.30824,2
-0.27345,-1.4714,-0.31308,-0.16529,-0.57002,-0.14125,-0.52903,0.32146,-0.6539,-1.4201,-0.67446,-0.56272,-1.5618,-1.6494,-0.46438,0.69946,2.2814,2.0335,3
1.9125,0.90035,1.3238,0.59393,-0.57002,0.70554,1.2417,-1.2091,1.2289,0.86917,1.0991,1.2311,0.38594,-0.59917,2.345,-1.1898,0.3353,0.44095,3
-1.4879,-0.048343,-0.94265,-0.9245,0.25794,-0.56465,-0.70611,0.70411,-0.6539,-0.41013,-0.67446,-0.72278,0.20887,0.97615,-1.2671,-1.3009,-1.2864,-1.5497,1
0.4552,-1.1551,-0.81674,-1.3333,-1.1614,-0.14125,-1.2078,1.597,-1.0305,-0.67946,-1.0478,-1.1478,-1.3257,0.18849,-1.2671,0.032664,-0.47556,-1.417,4
1.6696,0.90035,1.2608,0.76913,-0.21518,0.49384,1.1827,-1.2091,1.2289,0.73451,0.97468,1.1594,0.29741,-0.73045,0.13762,-1.0787,0.17313,0.57366,2
1.4267,1.3747,1.2608,-0.28209,-1.7528,-0.98805,2.2451,-1.7194,2.3586,1.1385,2.3438,2.4344,1.9205,1.6325,-0.46438,-0.1896,-1.2864,-1.6824,1
0.21232,0.58412,0.94606,0.47712,-0.33346,-0.56465,1.2417,-1.2091,1.2289,0.19585,1.1614,1.2643,0.97618,0.58232,0.33829,1.6997,-0.15122,-0.88616,1
-0.15201,0.426,0.064659,-0.6033,0.13966,0.49384,-0.44049,0.44901,-0.27733,1.0712,-0.61222,-0.53512,0.32692,0.057212,0.33829,0.25493,-0.63774,-0.089893,4
-1.245,-0.99703,0.4424,0.27272,-0.21518,-0.35295,0.17927,-0.44384,0.09923,-1.2181,0.57018,0.099632,-0.94208,-0.20534,-0.46438,2.811,0.17313,0.30824,2
-0.15201,-1.3133,-0.62787,0.097516,0.73106,-0.35295,-0.58806,0.32146,-0.6539,-1.2181,-0.48776,-0.57375,-1.2372,-0.59917,-1.0664,1.0329,1.1462,1.2372,1
-0.63777,-0.20646,-0.81674,-0.98291,-0.45174,-0.56465,-1.0307,1.0868,-1.0305,-0.20814,-0.70557,-0.9822,-0.32233,0.7136,0.73963,-1.0787,-0.47556,-1.1516,4
0.94096,1.3747,1.4497,1.4699,0.73106,0.49384,1.0646,-1.0816,1.2289,1.0038,1.1614,1.0324,1.8025,-0.20534,-1.2671,1.4774,0.010958,0.57366,3
-1.9736,-1.4714,-1.4463,-1.5961,-0.6883,-0.56465,-1.4144,1.8521,-1.407,-1.6894,-1.5457,-1.2692,-1.6504,0.7136,-0.66505,0.36606,-1.773,-1.417,2
-1.245,-1.6295,-1.887,-1.4209,-0.57002,-0.98805,-1.621,2.3623,-1.407,-1.7568,-1.7324,-1.4072,-1.4438,0.45104,0.73963,1.5885,-0.96208,-0.75345,3
1.0624,0.10977,1.4497,1.1195,0.4945,0.28215,0.94659,-0.95405,0.85236,-0.0061418,0.8191,0.88893,0.97618,-0.33662,0.53896,-0.30074,0.3353,0.44095,3
-0.39489,-0.52269,-0.12421,0.65233,0.84934,-0.77635,-0.056831,-0.31629,-0.27733,-0.81412,-0.20772,-0.093553,-0.61745,-0.59917,-0.66505,1.144,1.4705,1.1045,1
0.4552,-0.048343,-0.439,-0.13609,-0.21518,-0.35295,-0.41098,0.19391,-0.27733,-0.073474,-0.20772,-0.44129,0.2679,-0.46789,1.3416,-0.30074,0.17313,0.042817,2
0.81952,0.90035,1.3868,1.2071,0.73106,0.28215,1.1237,-1.0816,1.2289,0.86917,0.97468,1.1152,1.3893,0.057212,-0.26372,1.144,-0.47556,-0.089893,2
-0.88065,-0.83892,-0.12421,-0.25289,0.73106,0.28215,-0.73562,0.70411,-0.6539,-0.67946,-0.73669,-0.73934,-0.58794,-0.33662,-1.2671,0.032664,0.010958,0.44095,4
1.5482,1.5328,0.94606,0.82753,-0.33346,-0.35295,2.0386,-1.7194,1.982,1.2732,2.0949,2.2909,2.0091,0.97615,-0.66505,-1.3009,-0.47556,-1.5497,1
-0.27345,-1.3133,0.19057,-0.10689,-0.21518,-0.35295,-0.38147,0.19391,-0.27733,-1.2181,-0.30107,-0.43025,-0.97159,-0.59917,0.53896,0.92173,0.17313,0.042817,3
-1.0021,-0.36457,-1.0686,-1.1873,-0.6883,-0.35295,-0.55854,0.44901,-0.6539,-0.47746,-0.42553,-0.61239,-0.11575,1.1074,-0.063048,0.1438,-1.2864,-1.417,1
1.5482,1.6909,1.3238,1.7619,1.0859,0.49384,1.4188,-1.2091,1.6055,1.5425,1.0991,1.4022,1.1828,-0.20534,2.5456,-0.1896,0.010958,0.042817,3
-1.4879,-0.20646,-0.69083,-0.6033,0.25794,-0.35295,-0.49952,0.44901,-0.6539,-0.3428,-0.30107,-0.5572,0.0022931,0.97615,-1.2671,0.36606,-0.96208,-1.1516,1
-0.15201,0.26789,0.12762,-0.22369,0.4945,0.49384,-0.44049,0.44901,-0.27733,0.59985,-0.58111,-0.5296,0.031805,0.18849,0.13762,0.25493,-0.96208,-0.089893,4
2.0339,1.3747,1.2608,0.0099144,-1.398,0.49384,1.4778,-1.3367,1.6055,1.5425,1.1303,1.5237,0.71057,-0.46789,1.743,-0.74527,0.17313,0.30824,2
