-4.3179,-7.312,2
2.08,9.2598,3
-7.1993,-2.5562,2
3.0458,-10.662,1
1.8946,-9.0633,2
0.51052,-2.8128,2
-3.5834,2.5413,3
-4.8552,-6.6209,2
-3.884,-7.2199,2
2.8705,-2.2185,2
-5.6126,9.3392,3
-0.24979,-4.6327,1
-3.3132,3.0075,3
3.6804,-11.104,1
-0.062569,-4.5067,1
1.9269,0.14757,3
-1.8937,-3.8153,1
-5.2404,0.23336,3
-7.0457,1.7841,2
5.9919,-4.1905,3
-8.7585,-2.5205,1
5.2173,-2.8015,1
-3.9926,-4.1045,3
3.5305,3.1327,2
-11.222,-3.3163,3
5.191,5.5435,1
-9.5474,-3.5208,1
9.5907,4.554,2
2.9609,-4.1182,1
1.6648,4.6767,2
2.0941,1.4531,3
-5.6388,-8.5816,1
-1.4599,3.2902,3
3.8907,1.9473,2
4.9929,-5.6395,3
-5.6444,5.2391,1
-1.8524,7.5813,1
4.5249,7.8974,3
2.1185,-2.6664,2
0.15341,5.1729,2
7.4667,4.3654,3
-1.6057,-8.8367,2
0.079673,3.2425,3
9.1178,-8.1615,1
-1.3897,1.4951,1
-0.34245,5.822,2
10.341,1.7567,2
-2.9473,-1.7713,1
2.136,1.1931,3
0.40134,-4.4649,1
2.3327,4.4594,2
2.8916,-4.4693,1
3.537,-1.764,2
-1.033,-0.77618,2
-2.2522,9.9166,3
-1.537,5.6182,2
-2.1864,8.1747,1
10.167,1.6504,2
0.17034,-3.0579,2
-7.7783,-9.248,3
8.4502,8.3017,2
5.0761,-8.1993,2
-2.7774,7.4975,1
-2.4432,-5.2373,3
-2.8377,-2.0196,1
-7.4549,-7.8722,1
-9.7269,-2.4735,1
7.4564,-3.7036,3
-2.0399,-8.6064,2
11.097,2.2249,2
-9.2027,1.914,1
2.4838,0.14418,3
9.4097,-3.731,2
0.78958,5.3131,2
-1.2317,9.8797,3
-6.5603,2.4289,2
8.5707,-0.93604,3
2.7725,-4.1656,1
1.6601,-1.0845,3
2.1744,9.191,3
-9.2259,0.22738,1
7.482,-9.0214,1
2.0742,-0.24743,3
-7.26,-10.138,3
0.22099,-11.748,1
2.2836,5.662,2
-4.0719,-4.8335,3
-6.888,8.5629,3
1.0901,2.837,3
2.3612,7.354,1
-9.5581,-6.7456,3
7.8808,-0.097963,3
2.2411,1.2818,3
0.28844,-4.0709,1
-0.62303,1.6484,1
2.5707,-0.1379,3
-3.3818,-0.93498,1
2.1937,7.487,1
12.192,-3.0347,1
1.0104,-0.94785,3
5.1882,-10.155,1
-0.33017,-2.3588,2
-0.20321,3.2163,3
5.8498,7.5545,3
2.7128,1.0043,3
1.8983,2.6622,3
3.2158,11.719,2
-4.1018,7.6687,1
2.6793,-9.22,2
-1.5241,-4.6497,1
8.2839,-5.1881,2
-5.5895,8.4218,3
0.21516,7.983,1
3.2142,-10.74,1
-8.2631,6.9808,3
-0.27966,-4.0867,1
-7.9935,-8.4162,3
2.1567,-0.25868,3
8.6529,0.07464,3
5.4501,-2.4995,1
11.15,-4.5473,1
-8.6555,-8.065,3
-2.5879,6.3189,2
8.2793,3.0164,3
-4.7635,5.0458,2
3.5165,-7.9734,2
3.8176,-5.9182,3
-10.863,-3.2313,3
2.4861,4.7309,2
-4.4424,-9.6308,1
5.9673,3.3777,1
-2.965,0.27517,1
-0.50569,-8.2988,2
-6.3868,-5.1024,2
4.4432,7.884,3
2.6485,8.0269,1
5.8996,3.127,1
9.3744,-7.699,1
-8.7793,-5.4712,1
-1.1528,-0.45058,2
-0.20677,-10.635,1
2.0403,-3.1076,2
2.9392,4.4835,2
-9.6464,6.0585,3
8.6407,-4.7652,2
3.7679,2.5878,2
-5.1013,0.22115,3
1.5686,-0.076253,3
-8.1428,-8.8027,3
-0.056978,1.5741,1
-0.037478,-6.3993,3
-1.7795,-3.6165,1
0.52758,3.0637,3
5.9346,-1.9333,1
-1.1662,-3.3363,1
-11.135,-3.5127,3
2.3584,1.2673,3
-1.1175,-0.27095,2
3.6187,-1.0629,2
1.1744,2.353,3
-1.6645,3.7709,3
-4.7967,8.4815,3
2.2174,-2.2919,2
2.1087,-2.2375,2
-5.0516,-0.40448,3
7.9607,4.2511,3
4.7352,8.4227,3
0.1532,-8.9331,2
-1.6398,-3.4978,1
10.442,3.1758,2
-2.7378,-2.6163,1
8.1297,4.0173,3
-9.1568,-7.9277,3
-4.4866,4.8021,2
-4.9248,-4.5166,3
8.0899,2.1755,3
0.36761,-0.65633,3
4.1474,0.64188,2
-2.7511,-1.1262,1
7.8236,2.9099,3
0.75731,2.9002,3
3.0356,-1.3831,2
-8.7507,-9.2758,3
-1.6403,-0.59899,2
-2.016,1.4814,1
12.291,-2.1117,1
-1.2525,-1.2411,2
4.6573,5.0161,1
-6.0151,8.8635,3
7.2198,-1.768,3
7.8363,4.3065,3
-4.5356,-2.7167,3
5.0203,4.3862,1
-9.0352,-8.628,3
-1.2369,1.6039,1
0.89101,-5.4057,1
1.641,-0.19983,3
0.67639,1.102,1
0.49828,3.0592,3
-9.2563,5.2614,3
3.3672,-3.274,1
6.4469,-6.7714,2
-4.6259,4.8517,2
0.0022157,-8.8054,2
0.016597,0.88442,1
3.4243,-10.872,1
0.39826,0.7483,1
-9.5598,5.3457,3
-1.088,-5.7892,3
7.6224,3.2983,3
-0.2724,-10.849,1
-3.8993,2.1434,3
1.527,-0.62988,3
2.7971,-6.1408,3
0.47888,7.7262,1
9.4635,6.1141,2
-5.3283,3.4978,2
8.773,0.24098,3
-0.13193,9.726,3
-7.7431,0.047489,2
1.3119,5.5678,2
-1.0343,-5.0301,1
-8.9837,-8.3711,3
0.8583,-8.826,2
-5.5689,0.50802,3
-7.2716,6.8653,3
9.4849,-7.0478,1
-1.6858,5.522,2
1.6336,-0.39325,3
12.554,-0.28167,1
4.7974,5.6264,1
2.3645,-0.44725,3
-7.9303,-1.8284,2
-0.97892,-0.052158,2
10.136,-0.75343,2
-2.6076,-2.8484,1
6.0511,9.3833,2
5.8197,10.129,2
10.603,-1.8299,2
6.9193,-3.7472,3
-7.9535,4.4193,1
1.2841,-6.4929,3
-1.969,-0.71638,2
0.30927,-6.8946,3
8.517,2.1819,3
3.9221,-1.14,2
-0.46077,3.4617,3
3.8711,10.972,2
6.351,-4.0516,3
7.7763,-1.2948,3
-1.2268,-4.3615,1
-3.1321,7.4924,1
4.0593,-0.7723,2
2.7438,-1.4271,2
9.8409,-3.4374,2
-1.2145,9.2735,3
6.1207,-10.497,1
-0.66039,-6.5928,3
4.7118,-5.751,3
-3.96,3.4231,3
-2.2582,7.9033,1
1.2986,7.2334,1
5.4268,3.5475,1
-0.38744,1.9307,1
2.3868,-8.6191,2
0.66075,-4.8708,1
-5.6734,-1.0337,3
0.44275,0.74285,1
-3.2637,-0.83275,1
7.5254,8.7216,2
0.52837,5.4032,2
-1.287,2.2941,1
-0.50373,12.297,2
-9.1418,-2.7934,1
-2.9128,-10.812,1
-6.7907,7.746,3
8.107,-5.9748,2
1.8741,-0.032165,3
6.5712,-0.29493,1
0.15372,5.4405,2
-7.0385,0.34347,2
3.2613,-4.1357,1
-0.85322,-1.5772,2
-5.648,9.2369,3
2.6245,2.283,3
0.64644,1.1086,1
8.7764,2.4839,3
2.8255,4.0714,2
1.3135,-0.85125,3
-1.3213,-6.5922,3
9.1879,-7.8476,1
0.14045,1.4463,1
-2.5792,10.167,3
3.8801,-7.8904,2
2.0354,9.7413,3
-5.5342,8.5899,3
11.806,-1.4113,1
-0.24938,12.287,2
7.4386,4.6949,3
5.2735,10.377,2
6.7381,5.8966,3
-1.0352,-6.8252,3
-1.2483,3.6193,3
-5.6218,-2.8297,3
-2.3153,-3.8563,1
0.92548,-0.87105,3
-2.067,-10.846,1
7.0688,-3.3019,3
-6.8369,-1.2952,2
4.0223,-6.0552,3
0.1622,3.9532,3
2.3006,7.0574,1
2.974,6.93,1
5.848,2.337,1
2.3887,1.9417,3
8.9976,-7.6021,1
-4.1532,-4.1383,3
-1.0985,-0.21953,2
0.44925,0.80835,1
4.8373,-4.0174,1
-1.8829,1.4325,1
-4.5368,11.516,2
-11.303,-1.8981,3
0.35134,3.2392,3
-2.6317,-2.4816,1
-3.4473,9.8396,3
0.068906,3.742,3
-2.2471,-10.28,1
4.3463,-10.122,1
-1.1788,3.521,3
-0.60689,1.8196,1
-1.3902,3.4902,3
-9.9921,4.4645,3
-7.9511,-9.222,3
-11.523,-2.5745,3
-3.3815,-7.2898,2
12.571,-2.6297,1
-3.6219,-5.0405,3
0.45337,-3.0384,2
-1.0633,-0.26115,2
1.378,-0.99657,3
-0.87498,-4.3547,1
0.6202,1.4958,1
-1.8288,1.1233,1
-7.45,-7.5305,1
-1.3141,1.6518,1
0.25692,1.0978,1
0.637,9.8944,3
-1.165,-1.1818,2
2.9293,11.697,2
-1.6141,-0.8785,2
3.1022,-7.1135,3
3.1724,-6.2516,3
-7.2062,-1.4947,2
-0.67973,-2.2755,2
-1.6981,3.8892,3
0.083346,-5.0248,1
-0.92076,-6.1806,3
-3.0016,0.20015,1
-0.7918,-0.27097,2
-7.3328,3.836,1
-0.53337,-4.4181,1
-1.9039,-4.437,1
-2.3413,-3.1233,1
3.7167,5.9679,1
-2.2935,6.2235,2
-8.3968,3.2052,1
1.7969,-0.68255,3
-3.346,-6.1353,3
10.825,-4.7625,1
-7.9135,-6.2589,1
1.6592,3.1391,3
4.9868,-7.4528,2
3.2252,3.667,2
-6.0313,-6.5153,2
6.192,2.9185,1
0.78697,-7.1067,3
8.0017,0.28097,3
-6.7477,1.1288,2
-5.1248,7.3323,1
-3.3291,-10.5,1
12.152,-0.8734,1
0.75496,-1.1758,3
0.68875,-2.9419,2
-1.176,-6.5269,3
2.8378,-6.5661,3
9.8955,5.6046,2
-8.7773,-1.7379,1
-8.228,3.0642,1
9.2508,-0.3832,3
-4.8511,4.14,2
0.78592,-6.6442,3
-3.7432,11.852,2
12.732,-0.22202,1
-1.1377,9.7892,3
1.8475,9.7449,3
3.2713,-1.5395,2
-5.0032,0.092922,3
-3.8713,-3.8245,3
-7.0398,-4.3119,2
-3.2884,-1.3542,1
-8.4899,-5.4136,1
0.80852,-10.691,1
1.5325,-1.1996,3
-3.087,-2.1873,1
3.7829,2.0782,2
-1.1972,6.4898,2
-4.4229,-9.5198,1
-2.4995,6.0441,2
0.91879,-1.0664,3
1.2595,-11.076,1
-11.493,-1.2671,3
6.3314,11.001,2
-4.7398,4.604,2
-3.8909,-10.533,1
-10.99,3.5431,3
1.7824,2.3103,3
10.552,1.4189,2
-2.0986,1.5835,1
-1.7327,-1.171,2
2.5587,-3.8882,1
-2.8224,-2.0775,1
7.5566,-8.9361,1
2.844,-8.7483,2
10.372,2.6981,2
4.1652,-5.9506,3
-4.5976,-6.6283,2
-1.6546,-10.124,1
-3.453,-1.1304,1
4.059,-6.0233,3
-0.56359,3.5944,3
3.4005,9.3588,3
7.0155,5.9679,3
4.3482,1.157,2
9.7135,-8.0026,1
2.2509,0.45476,3
-8.4841,3.6849,1
-4.324,10.954,2
-2.7133,7.7182,1
-1.2612,-6.2103,3
-1.6883,-0.99167,2
5.658,1.9399,1
10.972,0.50301,2
-4.975,-2.5424,3
-5.0017,1.0738,3
2.2509,1.2584,3
-0.79531,-6.0883,3
4.2153,-7.9533,2
3.7754,2.5245,2
2.7594,1.7149,3
-0.028426,12.222,2
0.092082,12.271,2
-7.0406,1.5173,2
11.163,-5.7244,1
-1.976,-6.26,3
5.7913,-5.2071,3
9.3985,4.758,2
4.9297,-2.8485,1
-2.9445,-10.468,1
-2.766,8.133,1
2.8299,6.6768,1
-0.082729,-8.7659,2
0.80499,-2.7232,2
-2.787,-7.584,2
-8.9598,-5.3381,1
-9.4556,-3.3882,1
-2.4095,-6.055,3
-11.252,1.6129,3
-0.6239,-4.5907,1
-4.2784,4.9656,2
2.0972,1.4977,3
-1.7153,3.0976,3
1.7739,9.8676,3
0.39855,1.5798,1
-7.1798,7.5738,3
0.86307,10.175,3
-2.9406,7.4274,1
-6.4956,2.5657,2
4.3383,2.2568,2
-2.9494,-0.1615,1
2.0153,-2.4744,2
6.5179,-4.4523,3
-0.59131,-1.9556,2
-3.6182,6.0716,2
-7.7365,4.303,1
3.626,-8.5518,2
-3.1794,-5.6061,3
-2.4199,6.0739,2
-1.4244,-1.0604,2
3.1427,4.9754,2
-0.4881,1.4148,1
-8.3455,-4.299,1
-0.58867,10.481,3
-9.5446,2.8158,1
4.0775,2.5185,2
-8.6769,5.912,3
9.9375,4.1144,2
-1.4661,8.0203,1
-1.289,-4.4997,1
-10.285,-5.0752,3
0.18643,-6.9822,3
-0.95571,1.9206,1
-1.8455,-8.7401,2
-9.2702,-3.3185,1
-0.46745,-2.3959,2
2.443,1.2399,3
-5.5375,3.7579,2
-1.5128,10.429,3
-11.885,-0.066416,3
9.3205,-7.0352,1
4.0441,-7.7413,2
-1.8013,12.321,2
8.4158,7.2358,2
0.33829,0.98361,1
2.163,0.22464,3
8.0347,3.4999,3
1.4738,-8.5819,2
5.9382,2.908,1
12.366,-0.43365,1
5.6526,0.90067,1
1.3521,3.2697,3
-8.7741,-3.6705,1
0.97723,7.3902,1
0.1376,9.6615,3
8.6987,1.6573,3
1.8106,-6.8418,3
2.5408,0.23561,3
-2.5926,0.99349,1
-1.4097,-2.4029,2
2.0191,-1.7873,2
-1.0415,8.6309,1
-7.2244,0.60829,2
-7.1339,1.461,2
-1.7889,3.7251,3
-1.039,-5.1399,1
9.3024,-6.8313,1
7.8838,2.8625,3
9.482,-4.3101,2
1.8768,2.2145,3
-9.6153,-1.1379,1
0.35853,1.5314,1
-6.769,-3.2246,2
-5.4931,0.056534,3
-2.1744,4.9915,2
-8.2377,-9.1232,3
-1.2156,-0.51662,2
-1.0565,-0.11096,2
2.1419,-2.4134,2
-1.1626,3.5364,3
7.0735,-9.6608,1
8.8108,-4.5471,2
-5.524,-5.9838,2
7.1837,-9.206,1
-0.087706,-8.6038,2
-1.1387,11.649,2
3.9909,-0.14036,2
-6.3343,-8.6645,1
3.8332,2.261,2
3.0194,-4.8118,1
12.295,-3.332,1
-11.575,2.1951,3
-0.53656,2.0446,1
3.3,-2.0721,2
2.0752,4.8238,2
4.0606,-11.172,1
2.2029,1.9929,3
0.41623,1.4079,1
-9.6973,4.3332,3
-6.6385,1.4716,2
8.5481,3.3043,3
1.3785,-2.6574,2
0.49782,-11.209,1
-2.6751,0.85587,1
-2.2859,-7.1922,2
2.1888,-8.9526,2
-4.2885,-8.7079,1
0.59258,-0.66222,3
6.863,-3.1872,3
6.3496,-0.75646,1
-3.984,-4.56,3
8.5177,-0.68056,3
2.41,0.8415,3
-1.6676,1.5337,1
7.9489,3.1161,3
-3.1133,-7.5859,2
-7.4016,-0.29323,2
5.3682,-4.871,3
4.8506,8.1449,3
-1.4447,12.262,2
1.6081,2.7895,3
6.3415,1.8248,1
4.468,5.6079,1
2.6519,2.2949,3
0.31786,-0.26155,3
4.2669,-1.6766,2
-4.4886,-4.5958,3
4.6474,-6.5172,3
3.5664,-1.1396,2
-8.1892,-0.52481,2
-1.2051,2.1116,1
0.84813,-0.95918,3
-0.55012,-1.9999,2
-2.2728,1.399,1
-1.4555,-0.60135,2
5.4417,-2.4755,1
4.3746,-0.24604,2
-2.5077,-2.4201,1
-8.4917,6.5011,3
-3.2514,0.25522,1
-5.3406,-1.1428,3
-2.5539,10.202,3
7.1162,-2.8999,3
7.7733,4.1951,3
6.8524,-3.295,3
5.3298,-5.5867,3
-4.2536,-9.6709,1
-5.2179,-2.251,3
-0.15173,-9.3742,2
-1.8319,3.7413,3
10.085,-6.8597,1
-8.4786,2.641,1
8.5302,2.3683,3
-1.2136,-2.6983,2
-2.1597,1.4842,1
-1.3885,3.8297,3
-3.6609,-9.8091,1
-0.9979,5.8627,2
-5.7304,3.5401,2
1.3906,2.509,3
-3.5877,-2.328,1
-0.84806,-0.97081,2
9.461,6.5615,2
7.3844,8.1092,2
-0.49253,11.785,2
10.014,5.5236,2
0.17686,-4.6788,1
-9.3726,-1.9821,1
1.0664,-4.6483,1
2.9028,-8.7305,2
2.2814,-2.5693,2
-2.0247,3.2885,3
-7.3643,-2.1903,2
2.3947,0.73581,3
-8.9152,1.2433,1
12.108,-0.15074,1
1.0138,2.5682,3
3.5397,-2.4974,2
-10.207,3.8828,3
1.8232,5.5302,2
-0.97727,0.036495,2
0.010932,-4.4912,1
-0.22849,1.7736,1
4.6139,-5.9662,3
-3.6037,7.3692,1
-0.89803,6.4539,2
0.36915,1.308,1
8.6194,5.9753,2
-1.7329,8.457,1
-0.34892,-10.86,1
7.6141,-3.1483,3
-1.1984,-0.082382,2
1.9215,0.64249,3
-6.1153,1.3175,2
-1.4394,6.3138,2
-7.1146,1.2864,2
0.16312,5.4944,2
9.7341,3.1354,2
5.7618,4.501,1
9.8121,-2.6591,2
0.79006,-0.62956,3
1.093,7.718,1
-2.9502,0.54078,1
-1.3325,8.5901,1
4.6888,1.646,2
-6.0447,-4.7805,2
-10.612,-5.1087,3
-0.96412,-0.89871,2
5.5977,3.0976,1
2.5944,4.5826,2
-4.6967,1.7638,3
-3.1855,-0.92044,1
-0.060002,12.226,2
-1.3404,1.7715,1
-1.7959,-8.2143,2
5.1627,-2.8437,1
0.64925,-4.5535,1
3.7688,3.4371,2
1.0229,-0.59586,3
9.1438,5.4335,2
-8.9602,-8.3605,3
-5.8048,4.1832,2
-1.1796,-1.7505,2
-0.13498,5.6138,2
8.9632,-4.6456,2
2.1292,-0.85856,3
-1.2254,0.023925,2
0.015743,3.5556,3
-5.6571,-1.6371,3
-2.0966,0.94644,1
3.1949,-8.4459,2
7.8281,-1.8752,3
-0.18373,0.95981,1
2.7553,1.6886,3
9.3803,6.4069,2
4.6,-3.6496,1
10.166,-5.7657,1
8.6554,-4.3015,2
-9.0219,-0.43067,1
10.201,-1.8103,2
4.2193,-1.4879,2
-0.11747,9.8892,3
10.299,-6.2254,1
-9.6857,-7.8543,3
-9.4609,-0.43293,1
1.7632,2.0933,3
2.0665,-0.24884,3
4.4462,7.8309,3
-2.6853,-3.1631,1
-1.0238,-1.9923,2
6.5498,-9.4533,1
-7.038,1.24,2
3.3525,7.126,1
-8.7976,4.1194,1
0.15971,1.8,1
11.474,-5.0501,1
7.9123,5.1582,3
5.6992,7.4998,3
2.1634,-4.3154,1
-0.15146,1.8066,1
8.7401,-8.8582,1
10.442,1.2533,2
-11.193,0.70406,3
1.7863,-0.77622,3
-1.046,3.2003,3
9.5146,-2.6563,2
-0.20095,-0.024721,2
-1.175,-2.1196,2
1.8313,0.0025927,3
3.1526,6.8553,1
-6.6059,2.6875,2
-0.42531,-2.4071,2
5.0271,-2.5692,1
-1.1668,-6.9011,3
-1.074,-2.2679,2
-0.11212,-2.44,2
-10.857,1.9248,3
4.244,-0.079196,2
1.5808,9.5948,3
-4.0226,7.5654,1
9.3534,-1.8829,2
-2.7876,8.0151,1
-1.2443,-1.0055,2
0.89047,-5.9053,3
-8.4924,3.2587,1
3.624,6.1252,1
2.5484,-6.8377,3
-7.4634,0.17296,2
0.59472,10.964,2
7.1965,-4.4702,3
-5.48,-3.2174,3
-5.1116,-1.1352,3
7.3007,-9.5817,1
0.91628,2.9589,3
-0.48997,4.1661,3
0.074927,-3.1105,2
-1.0405,-0.58049,2
4.0191,-3.4021,1
0.51723,-2.7844,2
-6.7557,7.6978,3
0.72398,-11.419,1
-0.53849,-2.3072,2
-1.9823,7.4942,1
-6.7421,-10.415,3
0.7446,-5.3571,1
-6.8737,0.82878,2
1.0515,-4.093,1
-2.4975,0.99778,1
-4.8156,5.0084,2
-4.6966,-2.6389,3
-1.1821,-4.021,1
-0.5408,1.7719,1
-10.307,-8.0335,3
1.5655,-2.785,2
5.7366,-5.1558,3
0.87056,-1.1433,3
9.9771,6.112,2
3.0877,6.6659,1
-6.6863,5.205,1
11.589,-4.1163,1
8.4097,7.2655,2
-1.5349,2.2357,1
10.066,-6.8158,1
-5.0021,-1.0046,3
4.1853,-0.361,2
11.016,-5.4157,1
-4.3426,-7.5752,2
4.8599,4.4579,1
-8.3012,-8.5093,3
-4.7308,-9.7567,1
0.1833,4.1322,3
-3.9143,4.6575,2
-0.40726,-1.9592,2
-5.1449,4.2527,2
4.7567,4.5743,1
4.5479,10.638,2
-4.8909,0.51547,3
-1.4885,-1.7016,2
8.3667,-0.64935,3
-0.5157,-11.105,1
-11.994,-2.285,3
-5.496,3.5529,2
4.1792,8.7898,3
4.6931,5.1135,1
5.5732,4.7468,1
-9.6932,4.4154,3
7.9299,-0.40975,3
2.8421,4.3316,2
-7.4348,-2.5304,2
3.2943,-6.4869,3
1.5855,7.4854,1
-3.0528,2.2753,3
-5.4883,-6.0009,2
1.1018,3.3466,3
-1.3749,-2.0687,2
9.6547,-1.1471,2
3.906,2.7453,2
4.2712,-10.615,1
7.4476,8.5678,2
-0.48145,7.9903,1
0.48219,10.167,3
-1.6783,-1.0271,2
-9.7723,0.58396,1
6.3276,6.3075,3
0.80811,1.3264,1
4.6095,-3.1469,1
-3.2246,-0.65525,1
3.0471,-11.125,1
6.7004,0.1141,1
2.8837,10.913,2
-2.7534,-0.30826,1
2.2735,4.6572,2
6.051,9.9498,2
6.1523,3.5157,1
1.818,1.7807,3
8.1918,6.7924,2
