-0.33125,-0.59245,-0.34846,-0.42622,-0.21549,8.5815,3.8983,-1.4482,-0.43174,1.0672,1
0.61739,-0.59245,2.3261,2.5775,-0.32288,-0.06125,0.35299,-0.25805,-1.6618,-1.7022,1
-0.015036,1.6879,-0.4103,-0.46156,-0.48397,-0.29857,-0.39053,-0.71581,-0.80077,-0.77906,1
-0.7107,1.6879,-0.42576,-0.4969,-0.52424,-0.33168,-0.36786,0.10816,0.30632,0.14405,1
-0.45773,-0.59245,-0.039257,0.033173,-0.11257,0.027054,1.3867,0.29126,0.92136,1.0672,1
-0.45773,-0.59245,-0.34846,-0.42622,-0.35868,0.060168,0.22605,-0.1665,0.42933,0.75946,1
-0.20476,-0.59245,0.85743,1.058,-0.02755,-0.24338,-0.17745,-0.62426,-1.4158,-1.3945,1
-0.77395,-0.59245,-0.39484,-0.46156,-0.35868,-0.27097,-0.34973,1.3899,1.0444,0.14405,2
0.17469,1.6879,-0.37938,-0.46156,-0.4616,-0.28201,-0.20918,-0.89892,-0.55475,-0.16365,2
0.36442,-0.59245,-0.39484,-0.46156,0.39755,-0.18267,-0.37239,-1.1736,-1.4158,-1.0868,1
1.1866,-0.59245,-0.34846,-0.35555,-0.59584,-0.30409,-0.34519,-0.89892,0.060299,1.3441,2
-0.90043,1.6879,-0.39484,-0.46156,-0.53767,-0.29857,-0.38146,-0.44116,-0.18572,0.14405,1
0.80712,-0.59245,-0.36392,-0.35555,-0.53767,-0.21026,-0.25905,0.65747,0.55234,0.14405,1
0.74387,-0.59245,-0.31754,-0.39089,-0.085722,-0.19371,-0.064105,0.016605,-0.80077,-1.0868,1
0.74387,-0.59245,-0.30208,-0.28487,0.85845,-0.072288,-0.055037,-0.80737,-0.80077,-0.47136,1
0.55415,-0.59245,-0.1784,-0.10818,-0.3721,-0.11092,-0.023302,-0.44116,0.67535,1.9903,1
-0.52098,-0.59245,-0.24024,-0.24953,-0.28261,-0.12196,-0.19105,-0.074947,0.79836,1.3749,1
1.3131,-0.59245,-0.4103,-0.46156,-0.17522,-0.26545,-0.33612,-0.1665,0.67535,1.3749,1
0.9336,-0.59245,-0.39484,-0.46156,-0.28261,-0.28201,-0.37693,-0.1665,-0.18572,-0.16365,2
-1.6593,1.6879,-0.4103,-0.46156,-0.41238,0.50169,1.3459,-0.89892,-0.18572,0.75946,1
1.8822,1.6879,-0.39484,-0.46156,-0.40343,-0.30409,-0.32252,-1.906,-1.6618,-1.0868,1
1.8822,1.6879,-0.39484,-0.46156,-0.32736,-0.26545,-0.34519,-1.906,-1.4158,-0.47136,1
0.42766,-0.59245,-0.42576,-0.4969,-0.4795,-0.29305,-0.38146,0.10816,0.55234,0.75946,1
1.4395,-0.59245,-0.4103,-0.4969,-0.59584,-0.30409,-0.35426,-0.62426,-0.30873,0.14405,1
-1.0269,1.6879,-0.4103,-0.4969,-0.51977,-0.12748,-0.26812,-1.1736,-0.80077,-0.16365,2
-0.90043,-0.59245,-0.37938,-0.46156,1.0732,0.62862,-0.37693,-1.082,-1.0468,-0.77906,1
1.4395,1.6879,-0.42576,-0.4969,6.0044,0.10984,0.12178,-1.7229,-1.2928,-0.47136,1
0.80712,1.6879,-0.085637,-0.072842,1.7534,-0.14955,-0.09584,-1.6313,-1.9079,-1.3945,1
0.80712,1.6879,-0.14748,-0.14352,2.8497,-0.083326,0.18978,-1.6313,-1.6618,-1.0868,1
-1.0269,-0.59245,-0.36392,-0.42622,-0.90907,-0.27649,-0.33612,-1.2651,-0.30873,1.0672,1
0.23793,-0.59245,-0.4103,-0.4969,-0.58242,-0.3372,-0.3996,-0.99047,-0.43174,0.14405,2
-0.77395,-0.59245,-0.20932,-0.17886,-0.090196,0.65622,0.23512,-0.99047,-0.18572,0.91331,1
-0.83719,-0.59245,-0.42576,-0.4969,-0.18417,-0.16611,-0.31346,0.93213,1.4134,1.1902,1
-2.0388,-0.59245,-0.42576,-0.4969,0.18724,-0.25993,-0.20011,0.65747,0.55234,0.14405,2
0.80712,-0.59245,-0.39484,-0.46156,0.088793,-0.23234,-0.18651,-0.25805,-0.062711,0.14405,1
-1.7226,-0.59245,-0.42576,-0.46156,1.1627,-0.23234,-0.29985,0.93213,0.060299,-0.77906,1
0.9336,-0.59245,0.099884,0.13919,-0.17969,0.24229,1.1328,0.56592,0.18331,-0.47136,1
0.9336,-0.59245,0.36271,0.45723,-0.28708,1.8594,3.3996,0.74902,0.060299,-0.5329,1
0.9336,-0.59245,0.81105,0.88129,0.088793,1.8594,3.3996,0.84058,-0.18572,-1.0868,1
0.9336,-0.59245,0.37817,0.42189,-0.33183,0.79971,1.3595,0.47437,-0.18572,-0.77906,1
1.8822,-0.59245,-0.37938,-0.46156,0.017197,-0.27649,-0.34973,-1.906,-1.1698,0.14405,1
-0.39449,-0.59245,0.50185,0.52791,-0.28261,0.63414,3.853,-2.2722,-1.7848,-0.77906,1
-1.7226,-0.59245,-0.4103,-0.4969,0.15144,1.2854,1.3821,0.38281,0.67535,0.45175,1
-1.1534,-0.59245,-0.42576,-0.46156,-0.52424,-0.26545,-0.32706,-2.5469,-1.9079,-0.59444,2
-1.1534,-0.59245,-0.4103,-0.46156,-0.15732,-0.29857,-0.34973,-1.082,-1.0468,-0.77906,2
-1.7858,-0.59245,-0.37938,-0.46156,-0.24234,-0.21578,-0.24998,0.38281,1.2904,1.8364,1
0.61739,1.6879,-0.39484,-0.46156,-0.23786,-0.3372,-0.34973,-0.3496,0.18331,0.75946,2
-0.58422,-0.59245,0.30087,0.28054,-0.59584,-0.23786,-0.036903,-1.2651,-0.67776,0.14405,2
-0.58422,-0.59245,-0.39484,-0.46156,-0.53767,-0.25442,-0.27719,-0.44116,-1.1698,-1.3945,2
-0.58422,-0.59245,-0.39484,-0.46156,-0.53767,-0.25442,-0.27719,-0.44116,-1.1698,-1.3945,2
0.17469,-0.59245,-0.023796,0.033173,-0.094671,-0.23234,0.071905,-0.71581,-1.1698,-1.0252,1
-1.1534,-0.59245,-0.333,-0.39089,-0.4437,-0.066769,-0.27719,-0.3496,0.18331,0.45175,2
1.819,-0.59245,-0.42576,-0.4969,-0.02755,-0.28201,-0.0097007,-1.3567,-1.4158,-1.0868,1
0.30118,-0.59245,0.61007,0.73994,5.8254,0.071206,-0.16385,-0.80737,-1.0468,-1.0868,2
0.17469,-0.59245,-0.4103,-0.4969,6.0491,-0.0060601,0.22152,-1.082,-1.4158,-1.0868,1
-0.83719,-0.59245,1.4449,1.6587,-0.37658,10.624,12.902,-0.71581,0.18331,1.0672,1
-0.83719,-0.59245,1.9396,1.9414,0.0082475,7.0362,6.7999,-0.80737,-0.43174,0.14405,1
-0.83719,-0.59245,2.9909,3.0723,0.052995,1.3627,0.058304,0.10816,-0.43174,-0.77906,1
0.80712,-0.59245,-0.2557,-0.24953,-0.40343,-0.083326,-0.073172,-0.53271,0.42933,1.3749,2
1.1866,1.6879,-0.39484,-0.46156,-0.44817,-0.32064,-0.37239,-0.1665,-0.062711,-0.16365,1
-1.0902,-0.59245,-0.42576,-0.4969,-0.45265,-0.21578,-0.32252,0.38281,1.1674,1.3749,2
0.9336,-0.59245,-0.24024,-0.35555,-0.34526,-0.16611,-0.34066,-2.3638,-1.7848,-0.77906,2
0.17469,-0.59245,0.37817,0.35122,2.3441,0.31956,-0.055037,-0.44116,-0.43174,-0.47136,1
1.1866,-0.59245,-0.054717,-0.037504,-0.13494,-0.16059,-0.27265,0.016605,0.060299,-0.16365,1
-0.015036,-0.59245,-0.085637,0.068511,-0.067823,-0.099883,-0.15931,-1.2651,-1.0468,-0.47136,1
1.566,1.6879,-0.4103,-0.46156,-0.18417,-0.31512,-0.32706,-0.62426,-0.80077,-0.62521,2
-1.7226,1.6879,-0.39484,-0.46156,-0.35421,-0.22682,-0.31346,0.016605,0.42933,0.63638,2
0.4909,-0.59245,-0.37938,-0.39089,-0.17969,-0.32064,-0.39053,0.10816,-0.30873,-0.47136,1
-1.7226,-0.59245,-0.24024,-0.28487,-0.44817,-0.2213,-0.29079,0.29126,0.55234,0.45175,1
-1.7226,-0.59245,-0.39484,-0.46156,0.017197,-0.017098,0.18071,-0.89892,-0.80077,-0.47136,1
-1.7226,-0.59245,-0.39484,-0.46156,0.017197,-0.017098,0.18071,-0.89892,-0.80077,-0.47136,1
-1.9123,-0.59245,-0.39484,-0.46156,0.45572,-0.27649,-0.15478,-0.3496,0.67535,1.6826,1
-0.96367,-0.59245,-0.27116,-0.39089,0.24093,0.04913,0.17618,-0.80737,-0.55475,-0.16365,1
-0.015036,1.6879,0.022584,-0.0021653,-0.39895,-0.066769,-0.059571,-0.80737,-0.30873,0.14405,1
1.2498,-0.59245,-0.39484,-0.46156,-0.34526,-0.31512,-0.35426,-0.99047,-0.30873,0.45175,2
1.3131,1.6879,-0.070177,-0.072842,-0.49292,-0.29857,-0.28172,-0.89892,-1.6618,-1.7022,1
1.2498,-0.59245,-0.4103,-0.4969,0.50942,-0.30409,-0.31799,-1.082,-0.43174,0.45175,1
0.30118,-0.59245,-0.37938,-0.46156,-0.34078,-0.30409,-0.33612,0.65747,1.6594,2.1749,1
0.9336,-0.59245,-0.39484,-0.46156,0.035096,-0.29857,-0.33159,0.56592,1.0444,0.75946,1
0.68063,-0.59245,-0.34846,-0.35555,-0.43922,-0.2489,-0.26359,0.38281,0.79836,0.75946,2
0.30118,-0.59245,-0.27116,-0.24953,-0.26919,-0.31512,-0.36333,-0.53271,-0.30873,0.020969,1
-0.7107,-0.59245,0.39363,0.35122,0.052995,-0.16611,0.60234,-0.80737,-0.55475,-0.16365,1
1.6925,-0.59245,-0.4103,-0.4969,-0.36763,-0.30409,-0.29532,-0.62426,-1.4158,-1.3945,1
0.30118,-0.59245,-0.333,-0.39089,0.017197,-0.21578,-0.30892,0.65747,0.92136,0.45175,1
0.9336,-0.59245,1.1821,1.1993,2.1114,0.35819,1.1328,-0.89892,-1.2928,-1.0868,1
0.9336,-0.59245,1.2594,1.2347,3.4538,0.13191,0.3938,-0.25805,-0.43174,-0.47136,1
0.9336,-0.59245,0.37817,0.42189,1.4357,-0.17715,-0.15478,-0.99047,-1.6618,-1.3945,1
-0.39449,-0.59245,-0.22478,-0.21419,-0.43922,-0.18267,-0.17291,0.84058,1.4134,1.3133,1
-0.39449,-0.59245,-0.22478,-0.21419,-0.43922,-0.18267,-0.17291,0.84058,1.4134,1.3133,1
0.17469,-0.59245,0.17718,0.28054,0.017197,-0.34272,-0.11851,0.47437,-0.92378,-1.3329,1
0.61739,-0.59245,11.077,0.73994,0.24093,-0.19371,-0.15478,-0.25805,-0.80077,-1.0868,1
0.11145,1.6879,-0.054717,-0.0021653,0.061944,-0.06125,-0.15024,-0.80737,-1.6618,-1.4868,1
1.6925,-0.59245,-0.2557,-0.24953,-0.34973,-0.25993,-0.28625,-0.25805,-0.18572,-0.071342,1
-0.078278,1.6879,-0.22478,-0.32021,0.088793,1.6717,2.2753,0.10816,0.18331,0.14405,1
0.61739,-0.59245,1.6614,2.1535,2.1114,-0.2213,-0.16838,-1.3567,-1.9079,-1.4868,1
-0.90043,-0.59245,-0.42576,-0.4969,-0.4616,-0.14955,-0.29985,-0.44116,0.67535,1.9903,1
-0.90043,-0.59245,-0.42576,-0.4969,-0.4616,-0.14955,-0.29985,-0.44116,0.67535,1.9903,1
-0.90043,-0.59245,-0.39484,-0.46156,-0.35868,-0.17715,-0.31346,0.74902,1.0444,0.75946,1
0.61739,-0.59245,-0.39484,-0.46156,0.91214,0.20366,-0.005167,-0.71581,-0.67776,-0.47136,1
1.8822,-0.59245,1.1203,1.2347,1.2701,-0.21026,-0.32252,-1.2651,-1.6618,-1.3945,1
1.8822,-0.59245,0.71829,1.0933,0.48257,-0.2489,-0.34066,-0.89892,-1.6618,-1.456,1
1.8822,-0.59245,-0.085637,-0.072842,-0.12599,-0.28753,-0.32252,-3.4624,-2.7689,-1.3945,1
1.8822,-0.59245,-0.070177,-0.072842,-0.26919,-0.23234,-0.28625,-3.1877,-2.0309,0.14405,1
1.2498,-0.59245,-0.22478,-0.24953,-0.48397,-0.21578,-0.25905,-2.4553,-2.1539,-1.1483,2
-0.33125,-0.59245,-0.42576,-0.4969,-0.4795,-0.30409,-0.37693,-0.99047,-0.80077,-0.47136,1
0.9336,-0.59245,-0.023796,0.10385,2.1114,0.021535,0.20338,1.2068,0.060299,-0.80983,1
0.9336,-0.59245,-0.22478,-0.24953,1.5028,-0.18267,-0.28172,-1.8144,-1.6618,-1.0868,1
0.9336,-0.59245,0.45547,0.59859,0.16039,0.23678,0.062838,0.10816,0.67535,0.97485,1
0.9336,-0.59245,-0.16294,-0.32021,-0.02755,0.021535,-0.22278,0.10816,0.42933,0.45175,1
0.23793,-0.59245,-0.31754,-0.39089,-0.32288,-0.2489,-0.34066,-0.44116,-0.062711,0.32867,2
0.23793,-0.59245,-0.20932,-0.32021,-0.30946,-0.14955,-0.30892,-0.71581,-0.18572,0.45175,2
0.9336,-0.59245,-0.14748,-0.17886,3.7849,-0.2489,-0.20918,-1.1736,-1.5388,-1.3945,1
-1.2166,1.6879,-0.42576,-0.46156,-0.60926,-0.34824,-0.30892,-0.71581,-0.92378,-0.62521,1
0.23793,-0.59245,-0.42576,-0.4969,-0.26919,-0.13852,-0.21372,-1.3567,-0.92378,-0.16365,1
0.23793,-0.59245,-0.42576,-0.4969,-0.26919,-0.13852,-0.21372,-1.3567,-0.92378,-0.16365,1
-0.45773,1.6879,-0.39484,-0.46156,-0.59584,-0.30961,-0.34973,-0.3496,-0.062711,0.23636,2
-1.5329,-0.59245,-0.36392,-0.42622,-0.60926,-0.26545,-0.35879,-0.074947,0.42933,0.75946,2
-0.015036,-0.59245,-0.13202,-0.10818,-0.5153,-0.25993,-0.35426,1.0237,1.0444,0.45175,1
-0.33125,-0.59245,0.038044,0.10385,0.030621,-0.13852,-0.18198,0.47437,-0.30873,-0.77906,1
-0.33125,-0.59245,0.084424,0.068511,0.32148,4.8286,6.3465,0.19971,0.79836,1.0672,1
1.566,1.6879,-0.37938,-0.42622,-0.26024,-0.12196,-0.023302,-0.3496,-0.43174,-0.8406,1
-0.015036,1.6879,-0.37938,-0.42622,-0.39895,-0.28753,-0.30439,0.10816,0.92136,-2.933,1
-0.20476,-0.59245,-0.1011,-0.072842,-0.26471,-0.083326,0.36206,0.47437,0.060299,-0.47136,1
-2.355,1.6879,-0.37938,-0.46156,0.54969,-0.27649,-0.19105,0.93213,0.30632,-0.47136,1
1.3131,-0.59245,-0.42576,-0.46156,-0.7972,-0.32064,0.21698,-1.3567,0.18331,2.9134,2
0.61739,-0.59245,-0.37938,-0.46156,-0.72561,-0.21578,-0.38146,-0.25805,0.060299,0.14405,2
0.23793,-0.59245,-0.34846,-0.35555,-0.53319,-0.2489,-0.31346,0.47437,1.4134,1.6826,1
-0.52098,-0.59245,-0.39484,-0.46156,-0.58689,-0.26545,-0.24545,-1.3567,-0.80077,0.14405,1
0.11145,-0.59245,-0.37938,-0.46156,-0.38553,-0.20474,-0.34519,0.74902,1.4134,1.3749,1
0.11145,-0.59245,-0.37938,-0.46156,-0.058873,-0.19371,-0.32706,1.3899,1.0444,0.14405,1
0.30118,-0.59245,-0.34846,-0.42622,-0.4616,-0.30409,-0.36786,0.56592,1.6594,2.298,2
1.4395,1.6879,-0.4103,-0.46156,-0.41238,-0.31512,-0.38599,-0.074947,0.79836,1.3749,1
1.2498,1.6879,-0.36392,-0.42622,-0.34078,-0.27097,-0.39506,-1.082,-0.67776,-0.16365,2
0.048207,-0.59245,-0.42576,-0.46156,0.052995,-0.27097,-0.35879,-0.44116,-0.18572,0.14405,1
0.30118,-0.59245,-0.1011,0.033173,-0.54214,0.40786,0.25325,1.2983,-0.062711,-1.0868,1
-0.33125,1.6879,-0.37938,-0.46156,0.030621,-0.23786,-0.33159,1.1152,0.42933,-0.47136,1
0.9336,-0.59245,-0.28662,-0.32021,0.36623,0.8549,0.89703,-1.8144,-1.4158,-0.47136,1
-1.4696,-0.59245,-0.39484,-0.46156,0.097742,-0.099883,-0.27265,1.2983,0.79836,-0.16365,2
-0.64746,1.6879,-0.37938,-0.46156,-0.39448,-0.19371,-0.29532,0.74902,1.9054,2.6057,2
-0.33125,-0.59245,-0.37938,-0.42622,-0.36763,-0.033655,-0.23638,0.29126,-0.062711,-0.47136,1
-1.0269,1.6879,-0.39484,-0.46156,-0.32736,-0.2489,-0.34973,1.573,1.1674,0.14405,1
-1.0902,1.6879,-0.37938,-0.46156,0.16934,-0.27649,-0.34973,1.8477,2.8895,2.6057,1
0.61739,-0.59245,-0.24024,2.6482,-0.02755,-0.29305,-0.09584,-0.3496,-0.55475,-0.77906,1
0.61739,-0.59245,-0.37938,-0.46156,-0.39448,-0.27649,-0.32706,-0.53271,-0.55475,-0.47136,1
-0.77395,-0.59245,-0.19386,-0.072842,0.90319,-0.20474,-0.35426,0.016605,-0.18572,-0.47136,1
1.2498,-0.59245,-0.34846,-0.42622,-0.090196,-0.14955,-0.27265,0.47437,0.92136,0.75946,2
-0.64746,1.6879,-0.42576,-0.46156,-0.43922,-0.34824,-0.38599,-1.1736,-0.55475,-2.933,2
-0.45773,1.6879,-0.4103,-0.4969,-0.56452,0.082244,-0.35879,0.56592,1.2904,1.3749,2
0.30118,-0.59245,-0.37938,-0.42622,2.7871,-0.28753,-0.37693,-0.25805,0.42933,0.75946,1
-0.58422,-0.59245,-0.39484,-0.46156,-0.43028,-0.24338,-0.29985,-0.074947,0.79836,1.3749,2
-0.20476,-0.59245,4.1968,4.4858,0.030621,-0.055731,0.13538,-1.1736,-1.2928,-1.0868,1
-0.20476,-0.59245,2.0169,2.6129,-0.14837,-0.1054,-0.059571,-0.99047,-1.4158,-1.3945,1
-0.77395,-0.59245,-0.28662,1.9414,1.0151,0.71693,0.18071,0.93213,0.92136,0.14405,1
-1.7226,-0.59245,-0.39484,-0.46156,-0.22444,-0.11092,-0.20918,0.38281,1.0444,1.0672,1
-0.45773,1.6879,-0.39484,-0.46156,-0.41685,-0.27649,-0.35879,0.47437,-0.18572,-0.77906,1
1.0601,-0.59245,-0.333,-0.39089,-0.3721,-0.20474,-0.20918,-0.1665,0.79836,1.6826,1
-0.52098,-0.59245,-0.4103,-0.46156,-0.19312,0.11536,-0.20918,2.7632,2.1515,0.14405,1
-2.608,-0.59245,-0.39484,-0.46156,0.8137,0.42442,0.59328,0.016605,0.060299,-0.16365,2
-0.96367,-0.59245,-0.4103,-0.46156,-0.072298,-0.33168,-0.37239,2.8547,1.9054,0.75946,1
-0.77395,-0.59245,-0.24024,-0.24953,-0.36763,-0.27649,-0.35426,1.3899,1.0444,0.14405,1
-1.2166,-0.59245,-0.22478,-0.24953,-0.43922,-0.29305,-0.36786,1.573,1.1674,0.14405,2
0.9336,-0.59245,-0.20932,-0.24953,-0.39448,-0.16611,-0.27265,-0.44116,-0.43174,-0.47136,1
-0.015036,-0.59245,-0.1784,-0.24953,-0.30946,-0.27649,-0.36333,1.3899,1.0444,0.14405,1
0.17469,1.6879,-0.36392,-0.037504,-0.60032,-0.31512,-0.39053,1.6645,1.2904,0.14405,1
0.80712,-0.59245,-0.39484,-0.46156,-0.69428,-0.1054,-0.23638,-0.44116,-0.18572,0.14405,1
0.30118,-0.59245,-0.4103,-0.46156,-0.38553,-0.31512,-0.38599,0.84058,1.2904,1.0672,2
0.30118,-0.59245,-0.4103,-0.46156,-0.40343,-0.34824,-0.39053,0.47437,0.30632,-0.16365,1
-1.7226,-0.59245,-0.31754,-0.28487,0.16934,-0.35928,-0.35879,-0.44116,-1.2928,-1.3945,2
-1.7226,-0.59245,-0.37938,-0.42622,0.097742,-0.2489,-0.23638,1.3899,1.0444,0.14405,1
-0.7107,1.6879,-0.39484,-0.46156,-0.38553,-0.33168,-0.3996,1.9392,1.9054,0.75946,1
0.30118,1.6879,-0.36392,-0.35555,-0.17522,-0.32616,-0.27719,0.93213,0.67535,-0.16365,1
0.74387,-0.59245,0.17718,0.28054,0.16486,0.24781,0.022035,0.47437,1.0444,1.0672,1
-0.015036,1.6879,-0.36392,-0.42622,-0.12599,-0.14955,-0.25452,1.9392,1.4134,0.14405,1
0.9336,-0.59245,-0.4103,-0.46156,-0.46607,-0.23786,-0.39053,1.2068,1.2904,0.45175,2
-0.015036,-0.59245,-0.42576,-0.46156,-0.14837,-0.29305,-0.34519,0.56592,0.30632,-0.16365,1
-1.4696,-0.59245,-0.42576,-0.46156,-0.34078,0.016016,-0.26812,1.3899,0.92136,-0.16365,1
1.819,1.6879,-0.37938,-0.42622,-0.19759,-0.32616,-0.36786,1.2983,1.0444,0.14405,1
-1.2799,1.6879,-0.37938,-0.42622,-0.53319,-0.28201,-0.34066,0.38281,1.5364,2.298,2
-0.90043,1.6879,-0.34846,-0.42622,-0.39448,-0.27097,-0.38599,1.2983,0.79836,-0.16365,1
-1.3431,1.6879,-0.37938,-0.46156,-0.3721,-0.19371,-0.29532,0.84058,1.1674,0.75946,2
0.80712,-0.59245,-0.39484,-0.46156,-0.43922,-0.23786,-0.34066,1.573,1.5364,0.45175,2
0.36442,1.6879,-0.37938,-0.46156,0.0082475,-0.29857,-0.31799,0.19971,0.060299,-0.47136,1
0.30118,1.6879,-0.2557,-0.32021,0.67946,-0.25993,-0.30892,0.29126,0.42933,0.14405,1
0.30118,-0.59245,-0.4103,-0.46156,-0.32288,-0.31512,-0.37693,1.7561,1.2904,0.14405,2
0.61739,1.6879,-0.39484,-0.46156,-0.55109,-0.29857,-0.37693,0.38281,0.79836,1.3749,1
-0.015036,1.6879,-0.39484,-0.46156,-0.50635,-0.29305,-0.37239,1.573,1.1674,0.14405,1
0.17469,1.6879,-0.34846,-0.28487,1.1135,0.56792,0.67942,1.3899,1.2904,0.45175,1
0.36442,-0.59245,-0.39484,-0.46156,-0.4616,-0.14955,-0.35426,1.4814,1.7824,1.0672,1
0.55415,1.6879,3.0682,3.9204,1.3238,-0.17715,-0.24092,0.65747,0.42933,-0.16365,1
-1.1534,-0.59245,-0.31754,-0.32021,-0.77035,-0.27649,-0.20918,1.8477,2.0284,-2.933,2
-1.2166,-0.59245,-0.20932,-0.21419,-0.3721,-0.28201,-0.15931,1.2068,1.4134,0.75946,1
-1.4696,-0.59245,-0.37938,-0.42622,-0.4437,-0.31512,-0.35879,0.19971,0.67535,0.75946,2
-0.078278,-0.59245,-0.37938,-0.46156,-0.43028,-0.25442,-0.082239,0.56592,0.67535,0.14405,2
-0.64746,-0.59245,-0.4103,-0.46156,-0.35868,-0.18267,-0.31799,0.29126,0.30632,0.14405,1
-0.45773,-0.59245,0.053504,0.2452,-0.27813,0.57343,0.59781,1.2068,1.6594,1.0672,1
-1.9756,-0.59245,-0.37938,-0.42622,0.14249,-0.29857,-0.38146,1.4814,1.2904,0.14405,2
-0.96367,1.6879,-0.4103,-0.46156,-0.96277,-0.24338,-0.33159,-0.62426,0.30632,1.3749,1
-0.96367,1.6879,-0.39484,-0.46156,-0.35868,-0.2489,-0.19105,-1.1736,-0.43174,0.45175,1
-0.58422,-0.59245,-0.2557,-0.35555,-0.32736,-0.21578,-0.29985,0.56592,0.92136,0.75946,1
-2.102,-0.59245,-0.39484,-0.46156,0.10669,-0.15507,-0.15024,0.19971,0.42933,0.45175,2
0.9336,-0.59245,-0.11656,-0.10818,-0.4795,-0.18267,-0.28625,-0.99047,-0.55475,0.14405,1
-0.20476,-0.59245,-0.39484,-0.46156,-0.53767,-0.26545,-0.34973,0.19971,-0.062711,-0.47136,2
-0.58422,1.6879,-0.333,-0.39089,0.35728,0.46857,-0.04597,1.6645,1.5364,0.45175,2
-1.3431,-0.59245,-0.0083363,0.033173,-0.46607,-0.35376,-0.30439,1.0237,0.92136,0.14405,2
-0.14152,-0.59245,-0.39484,-0.46156,-0.38553,-0.25442,-0.36333,-0.44116,-0.30873,-0.16365,2
-1.5329,-0.59245,-0.4103,-0.46156,-0.30051,-0.3372,-0.34973,0.74902,1.1674,0.75946,2
