0.13074,0.84703,-0.11653,0.46401,1
1.2907,-0.81673,0.17704,0.86926,1
0.34694,0.98962,-0.9837,0.050683,1
1.2705,0.28779,-0.14437,0.73541,1
1.3575,1.0881,-0.98246,-0.14076,1
0.69311,-1.4265,1.5849,0.64495,1
0.9875,-0.023901,0.18788,0.84013,1
-0.41311,-1.1302,1.6766,-0.75236,1
0.59048,-1.5239,1.6299,0.50738,1
1.1835,1.5593,-1.276,-1.8634,1
1.0215,-1.2305,0.56476,-0.0013583,1
1.4481,-0.75189,0.31336,1.321,1
1.6459,-0.41906,-0.1675,1.0824,1
1.0118,-1.1316,0.63376,0.43241,1
1.3204,-0.29331,-0.088072,1.0124,1
1.0848,-0.11812,0.15943,1.5788,1
-0.84714,1.0326,-0.71533,-0.33474,1
0.92821,1.3192,-1.334,-1.372,1
0.86037,1.5424,-1.1166,-1.429,1
1.2451,-1.1062,0.57357,0.49375,1
0.97438,1.3375,-1.084,-0.6972,1
1.3262,0.84739,-0.6236,0.91078,1
0.45469,0.86495,-0.62217,-0.20895,1
0.57131,0.84381,-0.3585,0.78127,1
0.85343,-0.21019,0.22943,1.4406,1
0.14993,-0.99012,0.79159,0.40452,1
1.2734,1.4683,-1.3145,-1.7339,1
-0.70367,1.2465,0.098624,-1.9092,1
-0.72165,0.00011281,1.3898,0.97336,1
-0.51055,1.3966,-0.035672,-1.9582,1
0.88816,0.91403,-0.60805,0.70009,1
1.1699,-0.83214,0.22126,0.47083,1
1.4871,-0.10595,-0.30446,1.461,1
1.0571,-0.14033,0.098624,1.1878,1
1.6521,1.1684,-1.0085,-0.1767,1
-0.5545,1.2945,-0.11223,-2.0096,1
1.3053,1.6098,-1.1811,-1.4098,1
1.7622,1.3063,-1.4984,-1.3323,1
1.617,1.0874,-0.945,0.050683,1
-0.25629,1.2637,-1.2027,-2.7173,1
0.56527,-0.16935,0.76968,1.1376,1
1.31,0.24444,-0.65801,0.8358,1
1.2205,-0.89483,0.50847,0.94734,1
0.003235,-0.8977,0.42045,0.074259,1
1.1973,-0.19694,-0.054093,1.3612,1
0.44314,-0.36317,0.92055,1.1654,1
1.1148,-0.16255,-0.15317,0.85005,1
1.4427,1.0917,-0.89507,-0.21451,1
-0.81192,1.7312,0.32156,-1.0467,1
1.6302,-0.29582,-0.26924,1.1258,1
1.0545,1.5911,-1.3221,-1.8944,1
0.50973,1.081,-0.32329,-0.5361,1
0.68382,-1.1248,1.1032,0.64928,1
1.2293,-0.98583,0.37111,0.55572,1
0.62688,-1.1094,0.55575,0.25271,1
0.3026,0.40064,0.19219,0.70009,1
1.6217,0.34188,-0.65944,0.95973,1
1.087,1.1591,-1.1012,-0.029248,1
-0.12051,1.0298,-0.25348,-1.2691,1
0.67602,1.2877,-1.1196,-1.0603,1
1.5644,-0.055792,-0.31776,1.3322,1
0.21677,1.1648,-0.54766,-0.3217,1
-0.14057,0.75388,-0.6879,-0.6396,1
0.021509,-0.33701,-0.020931,0.27686,1
1.2677,-0.75833,0.22719,1.0409,1
0.48974,0.095041,0.27796,0.72674,1
1.0988,-0.99012,0.50397,0.48632,1
-0.11431,1.2479,-1.2077,-2.2439,1
1.1257,0.65178,-0.72761,0.43241,1
-0.22955,-0.64046,1.6729,0.71497,1
0.67305,1.3636,-1.0431,-0.80627,1
-0.43135,1.1591,0.12237,-1.5282,1
0.8696,0.95021,-0.55114,0.12258,1
-0.81049,1.7355,0.42167,-1.8008,1
-0.63089,1.551,0.14366,-1.5257,1
0.98275,-1.1051,0.59077,0.47393,1
0.47239,0.76965,-0.32636,0.56997,1
0.79607,-1.204,1.2737,0.26882,1
1.2359,1.4278,-1.3004,-1.6608,1
1.5437,0.19857,-0.15378,0.93308,1
-1.0197,1.8104,-0.14949,-3.0878,1
-0.84714,1.0326,-0.71533,-0.33474,1
0.50254,0.72021,-0.26106,-0.41773,1
1.2556,-0.71212,0.2712,1.0929,1
-0.92986,1.5417,0.24623,-1.0925,1
1.2489,-0.95501,0.53222,0.67469,1
1.3108,1.4439,-1.2388,-1.517,1
0.11532,0.97277,-0.16238,0.10275,1
0.57056,0.98389,-0.43179,-0.33843,1
0.59423,-0.46062,0.98853,0.19942,1
1.3516,1.2569,-1.4183,-1.5269,1
1.0747,1.4313,-1.3393,-1.8392,1
0.75226,1.0537,-1.2079,-0.080043,1
1.3181,-0.20375,-0.11878,0.90706,1
0.29072,0.238,-0.26126,0.4888,1
0.2918,-0.15394,1.0338,0.34814,1
0.68274,0.78685,-0.49853,0.65548,1
1.4791,1.4908,-1.4132,-1.4693,1
-0.31142,0.37986,0.42637,0.36797,1
0.30245,0.22366,0.72077,0.92317,1
0.021509,-0.33701,-0.020931,0.27686,1
0.9339,-0.87583,0.14244,0.36672,1
1.7823,-0.064743,-0.30773,1.4703,1
-0.66136,-0.064016,1.374,1.0403,1
-1.018,1.738,0.41902,-2.0623,1
0.62552,-0.33845,0.81371,0.4132,1
-0.014821,-0.44235,1.4467,0.72116,1
0.7936,0.16419,-0.19555,0.79057,1
0.54935,0.018742,0.20222,0.50614,1
-0.65725,1.3117,0.26546,-1.9786,1
0.67402,1.3135,-1.077,-0.8955,1
0.987,0.86746,-0.56751,0.65858,1
-0.68074,-0.061522,1.4833,0.92193,1
0.40416,0.2817,0.015934,0.37168,1
0.80963,0.85456,-0.57264,0.58236,1
0.686,1.2916,-1.0936,-0.15068,1
1.3242,-0.81853,0.16292,0.86926,1
0.55404,-0.50468,0.92753,0.40576,1
-0.046724,-0.20983,-0.13678,0.33327,1
1.2516,1.5123,-1.3065,-1.8807,1
1.2989,-0.96971,0.59691,1.3272,1
0.60543,0.70516,-0.19104,0.95353,1
1.1564,-0.19515,-0.088686,1.0291,1
0.90207,0.064587,0.18726,0.71434,1
1.1668,0.9151,-0.71941,0.09222,1
0.94598,0.16777,-0.17507,0.92874,1
0.46524,0.98425,-0.55155,-0.63587,1
1.6012,0.91474,-1.1024,-0.010032,1
0.70542,0.81264,-0.50712,0.11081,1
0.38749,0.48196,0.011013,0.58546,1
-0.18831,1.355,-0.28091,-0.22692,1
1.1941,1.3629,-1.3094,-1.5901,1
1.582,0.084654,-0.35973,1.3247,1
1.7455,1.3977,-1.2275,-1.0659,1
1.3935,-0.3449,0.17009,1.0886,1
1.7041,-0.30872,-0.28869,1.0942,1
1.2665,-0.36138,-0.20926,0.7918,1
0.30517,-1.1596,1.6936,-0.3564,1
0.13776,1.0136,-0.97408,-0.38117,1
0.5064,1.01,-0.35789,-0.92832,1
-0.10753,-0.41261,1.5284,0.98203,1
1.2722,-0.84109,0.20774,0.78622,1
-0.067287,-0.4882,1.6148,0.87793,1
-0.64745,1.445,-1.0232,-2.2637,1
0.45212,-1.4465,1.6295,0.11577,1
0.29734,-1.0983,1.6152,-0.28514,1
0.1379,1.4933,-0.65636,-1.3862,1
0.97692,0.74529,-0.28849,-0.14699,1
0.73574,0.2756,-0.17098,0.35123,1
-0.97478,1.7384,-0.29893,-3.1845,1
0.50908,-0.33272,0.83294,0.38345,1
0.71393,-0.13209,0.62004,0.60653,1
0.58504,0.71984,-0.45574,-0.52249,1
-0.16396,0.88823,-0.80846,-0.96364,1
0.27184,1.0584,-0.36464,-0.50265,1
0.22621,-0.18834,0.98566,0.27316,1
0.6374,1.2322,-1.0922,-0.076305,1
-0.064819,-1.1041,0.7746,0.07239,1
0.88025,0.85097,-0.38225,0.88785,1
-0.86835,1.6911,0.29045,-1.0238,1
0.66604,1.4804,-1.0365,-0.98784,1
0.18523,1.3583,-0.6447,-0.30929,1
-0.084378,1.2633,-1.1029,-1.7754,1
0.39078,-1.1614,1.7177,-0.46982,1
1.4682,1.4296,-1.3256,-1.574,1
1.6162,-1.1933,0.51912,0.43241,1
0.38614,0.064587,0.45648,0.63441,1
0.57825,0.56652,-0.74705,-0.017459,1
0.23983,1.1189,-0.80908,0.11329,1
-0.064819,-1.1041,0.7746,0.07239,1
1.8685,0.58156,-0.8576,0.58236,1
0.77293,0.64676,-0.14334,-0.1674,1
0.38245,-1.1478,1.5742,-0.19591,1
0.87239,0.05671,0.003845,0.52845,1
0.003235,-0.8977,0.42045,0.074259,1
1.1532,1.3278,-1.2502,-1.0585,1
-0.8028,0.016578,1.5368,0.99443,1
1.2064,1.4034,-1.2566,-1.4098,1
1.0783,-0.11061,0.14285,1.4083,1
1.4106,0.099699,-0.071295,1.0105,1
-0.24015,-1.4516,1.679,-0.18293,1
1.3253,1.3052,-1.4953,-1.9632,1
1.0745,0.84846,-0.47867,0.32149,1
0.42497,0.17099,0.37622,0.59909,1
0.19678,0.092185,0.2841,0.46463,1
0.54774,-0.11741,0.68985,0.97956,1
0.89063,0.67363,-0.85063,0.2273,1
1.2227,-0.088393,0.11418,0.97646,1
1.2358,0.34619,-0.14908,0.70753,1
0.1819,0.070682,0.86099,0.94362,1
0.16225,0.6396,0.21123,0.48632,1
1.6028,1.029,-0.87951,0.20128,1
-0.60468,1.6599,-0.2805,-2.7216,1
1.1042,0.90184,-0.62912,0.64804,1
-0.84714,1.0326,-0.71533,-0.33474,1
1.2827,-0.25139,0.08061,0.98513,1
1.0083,-0.17473,0.059943,0.7348,1
0.92921,0.20611,-0.12451,0.754,1
-1.7153,1.143,0.43232,0.10709,1
-0.63057,1.4339,0.20284,-2.1391,1
0.003235,-0.8977,0.42045,0.074259,1
-0.064819,-1.1041,0.7746,0.07239,1
0.13527,0.59266,0.1709,0.45347,1
0.79039,1.2397,-1.1088,0.082305,1
0.96365,1.1716,-1.0113,0.17154,1
-1.0137,1.6614,0.11788,-2.0295,1
0.78878,-1.06,0.68371,0.62759,1
0.44157,0.4988,0.18112,0.84633,1
0.82057,-0.23276,0.0030327,1.1276,1
1.2121,-0.032505,0.064841,1.0099,1
1.0759,0.76356,-0.74275,0.53651,1
0.97234,1.0072,-0.40804,-0.67118,1
1.0686,0.21506,-0.26351,0.46711,1
0.60235,-0.094123,-0.040976,0.95725,1
1.3026,-1.0141,0.36641,0.53775,1
0.50068,1.2031,-0.87643,0.18393,1
-0.72094,-0.32054,1.3232,0.30352,1
0.027861,1.5324,-0.64941,-1.5276,1
0.97266,1.0244,-1.1622,-0.036052,1
-0.89499,1.685,0.31645,-1.9507,1
1.3471,0.099335,-0.20169,0.7193,1
1.7553,1.4238,-1.2934,-1.2264,1
1.1806,1.4238,-1.2844,-1.6403,1
0.66565,0.96419,-0.31387,-0.28825,1
-1.0749,1.5972,0.14469,-1.1136,1
-0.98815,1.6639,0.30108,-1.0225,1
1.1758,1.4718,-1.3116,-1.8367,1
-0.31229,1.1025,-0.77673,-1.051,1
0.12764,0.63064,0.082856,0.46587,1
-0.99158,1.7653,-0.24877,-3.1715,1
0.26862,0.43431,-0.63629,-0.29319,1
0.77583,0.21004,-0.23629,0.8265,1
-0.32494,0.70229,0.014692,-0.010655,1
0.8794,0.64067,-0.25184,-0.00754,1
0.60861,-1.3437,1.5384,0.13746,1
0.52006,0.86853,-0.17978,0.8643,1
0.9212,-0.78018,0.21531,0.69452,1
-0.046724,-0.20983,-0.13678,0.33327,1
0.028383,0.95307,-0.022556,-0.87197,1
-0.12968,1.043,-0.061045,-1.0547,1
1.3277,-0.13675,-0.14519,1.0068,1
1.2496,-0.25319,0.0077394,1.3216,1
1.1681,1.3604,-1.2513,-1.1465,1
0.52618,1.2709,-1.1589,-0.35084,1
1.1772,-1.0027,0.6485,1.0031,1
1.3725,1.5904,-1.2938,-1.4922,1
0.22936,-0.092686,0.94206,0.3376,1
0.51738,-1.2183,1.74,-0.13889,1
-1.0709,1.7728,0.35616,-1.2468,1
-0.5937,-0.10844,1.5222,0.84633,1
-0.22616,1.192,-0.091756,-1.4792,1
0.51227,0.77466,-0.29565,0.82465,1
0.44042,-1.1653,1.6448,-0.44375,1
-0.72691,1.5442,0.34715,-1.4172,1
1.0421,-0.35816,-0.12574,0.68584,1
0.37859,0.76607,-0.36137,-0.6086,1
0.61458,1.335,-1.0613,-0.75547,1
1.8298,1.4134,-1.3434,-1.2815,1
-0.046724,-0.20983,-0.13678,0.33327,1
1.2667,0.65071,-0.7882,0.55882,1
1.5084,0.031987,-0.38532,1.295,1
1.0462,-0.21808,0.18502,1.453,1
0.12792,1.4407,-0.67397,-1.3745,1
1.0187,1.3644,-1.2306,-1.2332,1
1.13,0.18568,-0.11427,0.69328,1
0.29484,0.72666,-0.2066,0.78499,1
0.95779,-0.92384,0.34512,0.44914,1
0.69458,0.18067,-0.26986,0.51916,1
1.2252,1.5005,-1.2077,-1.5207,1
1.227,-0.90236,0.43906,1.0669,1
1.1378,-1.0181,0.72015,1.194,1
0.093262,1.2404,-0.61111,-0.17238,1
1.0963,1.3597,-1.2685,-1.1136,1
0.39036,0.72774,-0.19125,0.77569,1
0.77165,1.436,-1.1399,-1.3739,1
1.3855,-0.86474,0.40917,1.1568,1
0.094409,1.235,-0.89323,-0.1191,1
0.16282,1.1204,-0.64286,-0.15624,1
0.92421,1.1791,-1.0107,0.082923,1
1.8703,-0.40939,-0.22687,1.2057,1
0.22771,0.2903,0.1455,0.33822,1
1.452,0.91547,-1.1012,-0.16989,1
1.1901,0.73813,-0.80602,0.53031,1
0.74071,1.3561,-1.0762,-0.88931,1
1.184,-0.29259,0.16332,1.5316,1
-0.046724,-0.20983,-0.13678,0.33327,1
0.56709,0.096115,0.14531,0.52659,1
0.15623,-0.4316,1.4002,0.22235,1
0.82811,1.2949,-1.1069,0.042632,1
-0.18,1.1157,-0.19637,-1.2822,1
0.16358,0.91223,-0.011924,-0.63093,1
1.5137,0.03235,-0.28501,1.339,1
1.1254,0.92764,-0.85985,-0.0019813,1
1.2062,0.77573,-0.89874,0.074868,1
0.2221,1.0387,-0.056554,-0.81681,1
-0.84096,1.5424,0.34387,-0.93455,1
0.73646,-1.0958,1.1124,0.5836,1
-0.22769,1.4543,-1.2046,-2.3858,1
1.0246,-1.0417,0.72567,1.0589,1
0.021509,-0.33701,-0.020931,0.27686,1
0.13374,0.80833,-0.18429,0.3345,1
1.1994,0.30893,-0.14949,0.71497,1
0.28232,0.11331,0.1627,0.45533,1
0.53451,-1.5211,1.6252,0.43117,1
1.5803,-0.28471,-0.26802,0.70753,1
0.56595,1.1053,-0.31223,-1.0219,1
1.6276,-0.3947,-0.2109,1.0248,1
-0.28808,1.2339,-0.44366,-0.44998,1
1.0966,0.08287,0.13406,0.89714,1
1.2276,0.10041,0.045823,0.97894,1
1.9408,0.73489,-0.93661,0.37106,1
0.53816,-0.012786,0.43192,0.75153,1
1.9196,0.69585,-0.99966,0.25457,1
0.44757,0.42356,0.19321,0.90768,1
1.334,-0.76299,0.06649,0.88909,1
1.0573,0.8567,-0.57018,0.1957,1
-0.064136,0.45904,0.17376,0.45533,1
0.27327,1.1938,-0.68379,-0.31428,1
0.60746,0.95809,-0.63507,-1.0361,1
0.72323,0.97063,-0.41787,-0.7226,1
1.1136,-0.079788,0.0048724,1.4703,1
-0.6791,1.8319,-0.15256,-3.0711,1
0.71961,0.054563,0.33303,0.92689,1
-0.16635,0.83305,-0.061858,0.099034,1
1.544,1.0108,-0.90283,-0.039167,1
0.80659,-0.21808,0.67368,0.4101,1
-0.22063,-0.46563,1.5357,0.85377,1
0.075838,-0.34203,1.0371,-0.10113,1
1.2398,-0.27468,0.22145,1.5825,1
0.82708,1.546,-1.0695,-1.3602,1
1.3358,-0.12529,-0.15849,1,1
1.285,-1.1649,0.48247,0.31034,1
1.0565,-1.0109,0.63192,0.7193,1
0.48022,0.73132,-0.074568,-0.43139,1
1.0794,-0.20876,0.14837,1.4747,1
1.2379,-0.15323,-0.13618,1.026,1
1.1368,1.379,-1.2922,-1.5462,1
0.76381,-1.1664,1.2006,0.54766,1
0.63615,0.31359,-0.16689,0.35557,1
1.2624,-0.24351,-0.072107,1.0762,1
1.3855,-1.1775,0.48656,0.53217,1
1.2639,1.6019,-1.359,-1.7252,1
-0.30317,-0.44521,1.5138,0.89281,1
-1.0624,1.8713,-0.098513,-3.1157,1
0.53959,-0.19013,0.79015,1.2268,1
0.7621,0.98067,-0.38593,-0.25294,1
1.3708,0.24373,-0.11796,0.85749,1
1.2258,-0.17186,-0.13004,0.8705,1
0.6227,-1.223,0.70765,-0.052153,1
1.7858,1.4622,-1.372,-1.3807,1
0.23501,1.2526,-0.81625,0.15976,1
0.75098,1.0537,-0.37406,-0.29755,1
1.2108,-1.1621,0.49353,0.28865,1
0.59534,-0.4728,0.90132,0.22049,1
0.23186,1.2139,-0.81481,0.0060692,1
1.5008,1.1035,-0.92945,-0.16802,1
1.2677,-0.26322,0.030246,0.85935,1
0.66422,-1.5168,1.6942,0.3314,1
-0.062513,0.85097,-0.15112,0.27935,1
1.3694,-1.2509,0.60939,0.20871,1
0.37019,1.1473,-0.21766,-0.49766,1
0.32799,1.1189,-0.8193,-0.3967,1
1.4751,-0.85362,0.32197,1.127,1
0.15943,0.095405,0.74736,0.6499,1
-1.1808,-0.025684,1.3011,0.35495,1
1.6782,0.27526,-0.61725,1.0316,1
0.95596,0.9194,-0.57365,-0.69533,1
1.8231,1.4507,-1.4646,-1.5399,1
1.2226,-0.8375,0.21101,0.6939,1
0.23079,0.77538,0.052776,0.87979,1
0.73227,0.1212,0.12462,0.73913,1
0.81274,1.5682,-1.1675,-1.5641,1
1.1633,0.14878,-0.15972,0.71001,1
0.19839,1.1161,-0.65228,-0.24489,1
-0.69305,1.724,-0.21827,-2.8071,1
1.8722,1.4299,-1.4611,-1.5319,1
1.6363,0.23512,-0.62114,1.0824,1
-0.26698,1.2812,0.19137,-1.5523,1
1.1834,1.2246,-1.3649,-1.3862,1
-0.58991,-0.01888,1.3343,0.88227,1
1.5787,-0.21342,-0.1329,1.1258,1
0.71468,0.85168,-0.32472,0.76144,1
-0.25629,1.2637,-1.2027,-2.7173,1
1.2286,0.85348,-0.68666,0.27873,1
0.48233,0.22259,-0.35584,0.42063,1
0.021127,0.98818,0.058701,-0.99838,1
1.0557,-1.103,0.52873,0.62016,1
1.1677,0.91008,-0.68073,0.73852,1
1.4826,0.98998,-0.8969,-0.047218,1
1.2818,-0.84647,0.24828,0.90768,1
1.161,-1.2717,0.59629,-0.054022,1
0.74686,0.27633,-0.13556,0.93494,1
0.49671,-0.16398,0.6921,0.93618,1
1.1385,-1.0163,0.7007,1.101,1
1.4015,-0.7397,0.089617,0.98203,1
2.2581,0.57081,-0.92514,0.80791,1
0.49575,-0.76837,0.3535,0.1641,1
0.99773,0.89325,-0.63445,0.653,1
1.2067,-0.85793,0.28759,0.64309,1
1.3075,-0.40974,-0.26167,0.67965,1
0.15442,0.68117,0.13057,0.39027,1
1.6528,-0.33809,-0.23977,1.0806,1
-0.045755,0.84668,0.11542,0.25271,1
0.90221,-0.78162,0.23619,0.69142,1
0.86287,0.71411,-0.34438,0.2651,1
0.233,1.4493,-0.62401,-1.3894,1
1.1689,0.11331,-0.0047561,0.81721,1
0.095554,0.70229,-0.032399,0.37726,1
0.87496,-1.1281,1.0936,0.8203,1
1.4782,-0.91668,0.30292,0.81101,1
1.0737,0.17063,-0.06494,0.74161,1
-0.66934,1.5188,0.088996,-0.8447,1
-0.28196,1.0849,-1.0664,-0.665,1
0.18937,-1.5329,1.6627,-0.076305,1
1.3465,-0.792,0.193,0.99876,1
-0.22545,0.85741,-0.097899,0.22545,1
1.1692,-0.90594,0.31523,0.57802,1
0.4745,0.72845,-0.11694,0.81101,1
0.021509,-0.33702,-0.020931,0.27687,1
1.3779,-0.25247,0.023508,1.5143,1
0.0032243,-0.8977,0.42045,0.07425,1
0.64584,-0.78771,0.4356,0.50491,1
-0.8387,1.5775,0.44358,-1.7965,1
0.30932,1.2046,-0.77489,0.28865,1
-0.2422,0.68832,-0.19862,0.21057,1
-0.075401,0.9022,-0.39289,-0.020574,1
-0.093018,1.282,-1.1987,-2.4508,1
0.6998,-0.091613,0.091457,0.74471,1
1.05,0.17816,-0.072299,0.80791,1
0.61955,-1.05,0.93264,0.35371,1
1.3683,-0.95323,0.56354,0.9052,1
-0.92492,1.541,0.31399,-1.7717,1
1.2735,0.98998,-0.81522,-0.014345,1
0.089825,0.67507,-0.031969,0.2366,1
-0.37554,0.93588,-0.2064,-0.15068,1
0.75487,0.67005,-0.302,-0.20895,1
1.9102,0.60055,-0.89198,0.51668,1
0.021509,-0.33701,-0.020931,0.27686,1
0.082283,-0.26931,0.20774,0.77817,1
-0.0052727,1.4374,-0.57979,-1.3782,1
0.40573,1.0283,-0.52698,-1.1582,1
1.1593,-0.97293,0.63662,1.1716,1
0.28643,0.45438,0.23027,0.65424,1
1.1414,0.87821,-0.75996,0.48446,1
1.3781,-0.8701,0.24991,0.92255,1
1.0988,-0.083008,-0.073541,1.2175,1
1.4804,-1.1689,0.50785,0.42559,1
0.98657,0.25912,-0.26822,0.5142,1
0.67616,-0.051844,0.40652,0.88971,1
0.43459,-1.1066,1.6467,-0.31983,1
1.5328,0.87677,-0.79474,0.3785,1
1.2823,1.4313,-1.2572,-1.4581,1
0.73149,0.2491,0.16782,0.67469,1
0.003235,-0.8977,0.42045,0.074259,1
0.88515,0.92549,-0.41541,-0.52867,1
1.2813,0.60448,-0.75298,0.6592,1
-0.3437,-0.56953,1.3752,0.35309,1
0.085097,0.92693,-0.04284,0.28803,1
1.6489,1.1487,-1.128,-0.19529,1
1.1113,-0.98117,0.3578,0.20499,1
-0.16806,1.143,0.027809,-1.3373,1
-1.1295,1.4224,-0.63569,-2.0753,1
-0.52558,-0.31696,1.1685,-0.16433,1
0.84281,1.3987,-1.0834,-0.94385,1
0.18158,1.2443,-0.46598,-0.2746,1
1.0819,0.82876,-0.51326,0.77569,1
0.14897,1.3002,-0.47601,-0.25538,1
0.46889,-1.4537,1.6059,0.34565,1
-1.0577,1.853,-0.14191,-3.125,1
0.054163,1.3396,-0.38655,-0.25107,1
1.5314,-0.037163,-0.33004,1.2615,1
1.6002,1.1132,-0.92514,-0.068255,1
0.088298,0.19177,0.37909,0.51358,1
0.12348,-0.33129,1.2602,0.29175,1
0.13322,-0.21843,1.1181,0.33884,1
-0.044943,0.80977,-0.3974,0.27564,1
1.2525,1.4242,-1.2582,-1.4055,1
0.76893,0.21578,0.15104,0.63565,1
1.2232,-0.011712,-0.32329,1.1363,1
-0.17637,1.1723,0.016532,-1.3547,1
0.97663,-0.26178,0.017153,1.119,1
-0.68217,0.24193,-0.65044,-0.40968,2
-0.043033,-0.35744,-0.32534,0.71434,2
-0.77894,-1.5712,1.5681,1.0099,2
-1.4586,-1.7547,2.0913,1.0099,2
-0.99806,-0.38574,0.001193,1.2057,2
-0.81131,0.14161,-0.92271,-0.52431,2
-0.50229,0.22115,-0.75298,-0.86511,2
-0.059741,-0.31122,-0.38634,0.61644,2
-0.53494,-1.486,1.0739,0.80791,2
-0.72798,-1.4154,0.9611,0.83332,2
-0.40227,-0.34848,-0.39371,0.78685,2
-0.83395,0.14376,-0.49034,-0.58133,2
-0.45956,-0.65765,0.25626,1.0886,2
-1.4629,-2.5715,2.8308,-0.68422,2
-0.83409,-1.5243,0.98874,0.57369,2
-0.30703,-0.39971,-0.43199,0.84633,2
-0.013151,0.2491,-1.3944,-1.3912,2
-1.4014,0.50848,-0.50139,-1.7859,2
-0.93218,-1.563,1.2637,0.38469,2
-1.1368,-2.1423,1.8598,-0.28389,2
-0.35229,-1.0858,0.15778,0.90644,2
0.19481,-0.12743,-0.9487,0.59909,2
0.23386,0.32683,-1.4981,-1.4141,2
-1.7839,0.94341,-0.39228,-2.7005,2
-1.1602,-0.2539,0.26506,0.65052,2
-1.0001,-1.276,1.069,0.96902,2
-0.76346,-1.4311,0.79507,0.62759,2
-0.00083109,-0.24996,-0.79085,0.82279,2
0.40423,0.40315,-1.4889,-0.72945,2
0.10921,0.50524,-1.5747,-2.3684,2
0.14401,0.24515,-1.2867,-0.256,2
-0.28273,0.1993,-1.1266,-0.85088,2
-1.473,0.243,-0.44182,-1.1663,2
-1.2649,-0.34347,-0.15378,0.51978,2
-0.41259,0.095751,-1.0214,0.053797,2
-0.49131,0.0022597,-0.88462,0.024039,2
-0.92135,-0.15072,-0.42831,0.020349,2
-0.94545,-0.061159,-0.33782,-0.29012,2
-0.632,-0.58779,0.36844,0.7602,2
-1.9189,-1.3548,2.3061,0.15233,2
-1.1081,0.33651,-0.3974,-0.067009,2
-0.09531,-0.077641,-0.65677,0.26572,2
-0.73049,-1.2151,1.2778,0.63007,2
-1.6192,-1.7718,2.658,-0.14263,2
-1.2815,-0.42479,0.25278,0.91821,2
-1.6885,-2.4923,3.259,-0.1191,2
-1.1092,-0.35099,-0.011924,1.0453,2
-0.32351,-0.3363,-0.33353,0.33203,2
-0.72684,-1.482,1.0559,0.49499,2
-1.1934,-1.898,1.8492,0.075491,2
-0.51962,-0.32591,-0.37549,0.69762,2
-0.50286,0.18711,-1.1794,-1.105,2
-2.4289,0.82123,-0.19207,-2.8133,2
-1.0126,0.21542,-0.55666,-0.75485,2
-0.99005,-1.9474,1.9216,0.13436,2
