0.77125,0.22642,0.94042,0.23775,1.3867,0.8111,0.41054,0.24153,1.7069,1.3971,0.72123,0.45569,1.071,0.67014,0.51461,0.12479,1.3919,0.68227,0.2845,0.12644,1.4171,0.86995,0.83719,0.29175,1.3737,0.84903,0.57937,0.22911,1.4016,0.85779,0.58642,0.23033,1.1315,0.87199,0.8367,0.23371,3
1.3574,0.79854,0.40054,0.23775,1.6819,1.381,0.71128,0.45529,1.7069,1.3971,0.96111,0.61492,1.3639,0.67014,0.2749,0.12479,1.3919,0.8576,0.82263,0.28566,1.4171,1.2643,1.1363,0.50315,1.3737,0.84903,0.57937,0.22911,1.106,0.85779,0.82537,0.23033,1.4292,1.2235,0.8367,0.49835,3
1.6505,1.3707,0.94042,0.61222,1.6819,1.2057,1.2526,0.45529,1.1141,1.0026,0.72123,0.24339,1.3639,1.2407,1.1139,0.49713,1.3919,1.2521,1.3608,0.28566,1.7142,1.2643,1.7344,0.50315,1.3737,1.2004,0.8189,0.49391,1.7711,1.0332,0.58642,0.49435,1.8013,1.2235,0.8367,0.49835,3
1.0643,0.97457,0.70047,0.23775,1.0915,0.63573,0.71128,0.24153,1.1141,0.65184,0.42137,0.45569,1.6568,1.2407,0.81425,0.28437,1.3919,0.8576,0.82263,0.12644,2.0856,1.0452,0.83719,0.29175,1.3737,1.2004,1.1183,0.49391,1.7711,1.0332,0.82537,0.23033,1.8013,1.0477,0.8367,0.23371,3
1.0643,0.6225,0.40054,0.45173,1.0915,0.8111,0.71128,0.24153,1.1141,1.0026,0.72123,0.24339,2.023,1.0213,0.81425,0.28437,1.6869,1.2521,1.1216,0.49796,1.7142,1.2643,1.1363,0.50315,1.7401,1.0247,0.8189,0.22911,1.7711,1.0332,0.58642,0.23033,1.4292,1.0477,0.59659,0.49835,3
1.0643,0.79854,0.70047,0.23775,1.0915,0.98647,0.71128,0.24153,1.4105,1.2217,0.96111,0.45569,1.6568,1.2407,1.1139,0.49713,1.6869,1.2521,1.1216,0.49796,1.7142,1.0452,0.83719,0.50315,1.7401,1.0247,0.57937,0.22911,1.4016,1.0332,0.58642,0.49435,1.4292,1.0477,0.59659,0.23371,3
1.0643,0.97457,0.70047,0.23775,1.3867,1.2057,0.95187,0.45529,1.4105,1.2217,1.261,0.24339,1.6568,1.2407,1.1139,0.49713,1.6869,1.0329,0.82263,0.49796,1.7142,1.0452,1.1363,0.29175,1.3737,1.0247,0.57937,0.49391,1.4016,1.0332,0.58642,0.23033,1.4292,1.0477,0.59659,0.23371,3
1.3574,1.1946,0.94042,0.45173,1.3867,1.2057,1.2526,0.24153,1.4105,1.2217,0.96111,0.24339,1.6568,1.0213,0.81425,0.49713,1.6869,1.0329,1.1216,0.28566,1.4171,1.0452,1.1363,0.29175,1.3737,1.0247,0.57937,0.22911,1.4016,1.0332,0.58642,0.23033,1.4292,1.0477,0.59659,0.23371,3
1.3574,1.1946,0.94042,0.23775,1.6819,0.98647,0.41054,0.24153,1.4105,1.0026,0.42137,0.24339,1.3639,1.0213,1.1139,0.28437,1.3919,1.0329,1.1216,0.28566,1.4171,0.86995,0.53811,0.1332,1.3737,1.0247,0.57937,0.22911,1.4016,0.85779,0.58642,0.23033,1.8013,0.87199,0.59659,0.23371,3
1.6505,0.97457,0.40054,0.23775,1.3867,0.98647,0.41054,0.24153,1.1141,1.0026,0.72123,0.031091,1.3639,1.0213,1.1139,0.28437,1.3919,0.8576,0.52366,0.12644,1.4171,0.86995,0.83719,0.50315,1.3737,0.84903,0.57937,0.22911,1.7711,0.85779,0.58642,0.23033,1.4292,1.0477,0.59659,0.23371,3
1.3574,0.6225,0.40054,0.023774,1.0915,0.63573,0.41054,0.027763,1.4105,1.0026,0.18148,0.031091,1.3639,1.0213,0.81425,0.28437,1.3919,0.8576,0.52366,-0.085851,1.4171,0.86995,0.53811,0.29175,1.3737,1.2004,0.8189,0.49391,1.4016,1.0332,0.82537,0.23033,1.4292,1.0477,0.8367,0.23371,3
1.0643,0.6225,0.40054,0.023774,1.3867,0.98647,0.16995,0.027763,1.4105,0.8272,0.18148,0.031091,1.3639,0.8457,0.51461,-0.087973,1.3919,0.8576,0.52366,0.28566,1.12,0.69469,0.29885,0.1332,1.3737,1.0247,0.8189,0.22911,1.4016,1.0332,0.82537,0.23033,1.4292,1.0477,0.59659,0.021995,3
1.3574,0.79854,0.16059,0.023774,1.3867,0.63573,0.41054,0.027763,1.1141,0.8272,0.42137,0.031091,1.071,0.67014,0.2749,0.12479,1.0969,0.8576,0.52366,-0.085851,1.4171,0.69469,0.29885,0.1332,1.3737,1.0247,0.57937,0.017267,1.106,0.68242,0.28772,0.23033,0.75936,0.69625,0.056333,-0.18972,3
1.3574,0.6225,0.40054,0.023774,1.0915,0.8111,0.41054,0.027763,1.4105,1.2217,0.72123,0.24339,1.071,0.8457,0.51461,-0.087973,1.3919,0.68227,0.2845,0.12644,1.12,0.86995,0.53811,0.1332,1.0806,0.67334,0.27996,0.22911,0.73652,0.68242,0.048761,-0.19211,1.4292,0.5205,0.056333,-0.18972,3
1.0643,0.79854,0.40054,0.023774,1.3867,1.2057,0.71128,0.24153,1.4105,1.2217,0.42137,0.24339,1.3639,0.67014,0.2749,0.12479,1.0969,0.8576,0.52366,0.12644,1.4171,0.51943,0.29885,-0.078196,0.71416,0.67334,0.040439,-0.19457,1.4016,0.50706,0.048761,-0.19211,1.4292,0.5205,0.056333,0.021995,3
1.3574,1.1946,0.40054,0.23775,1.3867,0.98647,0.71128,0.24153,1.1141,1.0026,0.42137,0.24339,1.3639,0.49458,0.2749,-0.087973,1.0969,0.68227,0.52366,0.12644,1.4171,0.86995,0.83719,0.1332,1.3737,0.49764,0.040439,0.017267,1.4016,0.85779,0.048761,0.01911,1.4292,0.87199,0.59659,0.021995,3
1.0643,0.97457,0.40054,0.23775,1.0915,0.98647,0.71128,0.45529,1.1141,1.0026,0.96111,0.24339,1.3639,0.8457,0.81425,0.12479,1.3919,1.0329,0.82263,0.12644,1.4171,0.86995,0.53811,0.1332,1.3737,0.84903,0.57937,0.017267,1.4016,0.85779,0.82537,0.01911,1.1315,0.87199,0.29645,0.021995,3
1.0643,0.97457,0.94042,0.23775,1.3867,0.98647,0.71128,0.24153,1.4105,1.0026,0.42137,0.24339,1.3639,0.8457,0.51461,0.12479,1.3919,0.8576,0.82263,0.12644,1.4171,0.69469,0.29885,0.1332,1.0806,0.84903,0.27996,0.017267,1.106,0.68242,0.58642,0.01911,1.1315,0.87199,0.29645,0.021995,3
1.3574,0.97457,0.70047,0.23775,1.3867,0.98647,0.41054,0.24153,1.1141,1.0026,0.42137,0.24339,1.3639,0.8457,0.81425,0.12479,1.3919,0.68227,0.2845,0.12644,1.12,0.69469,0.29885,0.1332,1.0806,0.67334,0.57937,0.017267,1.106,0.85779,0.28772,0.01911,1.4292,0.69625,0.056333,-0.18972,3
1.3574,0.97457,0.40054,0.23775,1.0915,0.98647,0.41054,0.24153,1.1141,0.8272,0.72123,0.031091,1.3639,0.67014,0.2749,0.12479,1.0969,0.68227,0.2845,0.12644,1.12,0.69469,0.29885,-0.078196,1.0806,0.84903,0.27996,0.017267,1.4016,0.68242,0.048761,-0.19211,1.1315,0.69625,0.29645,-0.18972,3
1.0643,0.79854,0.70047,0.023774,1.0915,0.63573,-0.070645,0.027763,0.81774,0.65184,0.18148,0.031091,1.071,0.67014,0.2749,-0.087973,1.0969,0.68227,0.045326,-0.085851,0.82293,0.34417,-0.17968,-0.23674,1.0806,0.67334,0.27996,-0.19457,0.73652,0.50706,0.048761,-0.19211,0.75936,0.69625,0.056333,0.021995,3
1.0643,0.6225,-0.079356,0.023774,0.79635,0.63573,0.16995,0.027763,0.81774,0.47649,0.18148,0.031091,1.071,0.67014,0.035187,-0.087973,0.80188,0.33163,-0.19384,-0.24507,0.82293,0.16891,-0.17968,-0.44814,0.71416,0.49764,0.040439,-0.19457,0.73652,0.68242,0.048761,0.01911,0.75936,0.5205,0.056333,0.021995,3
0.77125,0.44646,0.16059,0.023774,0.50116,0.24116,-0.070645,-0.186,-0.071388,-0.26878,-0.29829,-0.18121,0.77808,0.14345,-0.20453,-0.46031,0.13815,-0.36966,-0.73197,-0.24507,-0.6625,-1.277,-0.71802,-0.44814,0.71416,0.49764,0.040439,0.017267,0.73652,0.33169,0.28772,-0.19211,0.46166,-0.18248,-0.18378,-0.18972,5
0.47817,0.22642,-0.079356,-0.19021,-0.089204,-0.28495,-0.31124,-0.186,-0.66414,-0.92636,-1.2578,-0.34044,0.11902,-0.38324,-0.74388,-0.24755,-0.67308,-1.2901,-0.73197,-0.45737,-0.95959,-0.97028,-0.71802,-0.23674,0.71416,0.32194,0.27996,-0.19457,0.44093,-0.1944,-0.1902,-0.19211,0.46166,-0.0067366,-0.18378,-0.18972,5
-0.69416,-0.96183,-1.2791,-0.35069,-0.38439,-0.46032,-0.55183,-0.34633,0.81774,0.47649,0.42137,0.031091,-0.97942,-0.99771,-0.74388,-0.24755,0.13815,-0.19434,0.045326,-0.085851,0.82293,0.51943,0.059587,0.1332,0.42104,-0.029455,-0.19909,-0.19457,1.106,0.68242,0.28772,0.01911,1.1315,0.69625,0.29645,0.021995,5
-0.40108,-0.47773,-0.55925,-0.35069,0.79635,0.46036,0.41054,0.027763,1.1141,0.65184,0.18148,0.031091,0.11902,-0.20768,0.035187,-0.087973,0.80188,0.50695,0.045326,0.12644,0.82293,0.34417,0.059587,-0.078196,1.0806,0.67334,0.27996,0.017267,1.106,0.68242,0.28772,0.01911,0.75936,0.5205,0.056333,-0.40143,7
0.77125,0.44646,0.16059,-0.35069,0.50116,0.46036,-0.31124,-0.56009,0.22499,-0.093421,-1.0179,-0.76504,0.48516,-0.032114,-0.50417,-0.46031,0.13815,-0.19434,-0.73197,-0.66966,0.15449,-0.18161,-1.1965,-0.81809,0.42104,-0.029455,-0.85778,-0.61825,0.14534,-0.36977,-0.84733,-0.82577,0.16395,-0.18248,-1.3243,-0.82486,7
0.18508,-0.12566,-1.0391,-0.77865,-0.089204,-0.46032,-1.2736,-0.93418,-0.36776,-0.61949,-1.2578,-0.92426,0.11902,-0.20768,-1.2233,-0.83265,0.13815,-0.19434,-0.97114,-0.82888,0.15449,-0.18161,-1.1965,-1.0295,0.12792,-0.20515,-1.3368,-0.83009,0.14534,-0.36977,-1.0863,-0.82577,-0.13375,-0.49004,-1.0842,-0.82486,7
-0.108,-0.47773,-1.2791,-0.93914,-0.38439,-0.63568,-1.2736,-0.93418,-0.071388,-0.26878,-0.77806,-0.92426,0.11902,-0.20768,-0.98359,-0.83265,0.13815,-0.19434,-1.2103,-1.0412,-0.068327,-0.35687,-1.1965,-0.81809,0.12792,-0.38085,-1.0973,-0.83009,-0.15024,-0.50129,-1.0863,-0.82577,-0.13375,-0.84153,-1.0842,-0.82486,7
-0.108,-0.30169,-0.7992,-0.93914,-0.38439,-0.76721,-0.79242,-0.77385,-0.88642,-1.2332,-1.2578,-0.55274,-0.10067,-0.38324,-1.2233,-0.83265,-0.67308,-0.67647,-1.2103,-0.82888,-1.1824,-1.277,-1.4358,-0.65954,-0.1652,-0.86402,-1.0973,-0.83009,-0.74142,-0.98355,-1.3252,-0.61455,-1.0269,-1.2809,-0.84409,-0.82486,5
-0.40108,-0.7858,-0.7992,-0.77865,-0.90096,-1.2495,-1.2736,-0.56009,-1.1828,-1.4963,-1.6776,-0.92426,-0.6865,-0.69048,-1.2233,-0.83265,-1.1893,-1.2901,-1.4495,-0.66966,-1.1824,-1.277,-1.6751,-1.0295,-0.75144,-0.99579,-1.3368,-0.61825,-1.037,-1.2904,-0.84733,-0.82577,-1.0269,-1.4127,-1.5044,-0.82486,5
-0.91397,-1.2699,-1.2791,-0.56467,-1.1961,-1.5125,-1.6946,-0.93418,-0.88642,-1.4963,-1.4977,-0.92426,-1.1991,-1.305,-1.463,-0.67308,-1.1893,-1.2901,-1.6886,-1.0412,-0.95959,-1.277,-1.6751,-1.0295,-1.0446,-1.3033,-0.85778,-0.83009,-1.037,-1.422,-1.5045,-0.82577,-1.0269,-1.5445,-1.7445,-1.0895,5
-0.91397,-1.534,-1.519,-0.93914,-1.1961,-1.5125,-1.5142,-0.77385,-1.1828,-1.3648,-1.4977,-0.76504,-0.97942,-1.305,-1.7027,-1.0454,-0.96807,-1.4216,-1.9278,-1.0412,-1.1824,-1.4084,-1.9143,-0.81809,-1.0446,-1.5668,-1.756,-1.0949,-1.3326,-1.5535,-1.7434,-0.82577,-1.3246,-1.5445,-1.7445,-0.82486,5
2.3099,1.8548,2.0202,1.0937,1.6819,1.2495,1.1323,0.13465,1.1141,0.87104,0.30143,-0.075059,2.3891,1.8552,2.0727,1.1354,1.3919,1.6465,1.7195,0.92255,1.12,1.0452,0.83719,0.2389,1.5202,1.2883,1.0584,0.49391,1.5494,1.2962,1.363,0.70557,1.9502,1.9704,1.6771,1.0806,3
1.6505,1.2386,1.1204,0.13076,1.0915,0.85494,0.29024,-0.079119,1.1141,0.69568,0.30143,-0.23429,1.3639,1.6357,1.7132,0.92266,1.0969,1.0329,0.82263,0.23259,1.12,0.69469,0.29885,-0.18389,1.5202,1.2883,1.3578,0.70575,1.9189,1.9538,1.6617,1.0752,1.9502,1.7507,1.6771,0.92178,3
1.0643,0.84255,0.28057,-0.083216,1.0915,0.67957,0.29024,-0.23944,1.1141,0.69568,0.30143,-0.075059,1.071,1.0213,0.81425,0.23118,1.0969,0.68227,0.2845,-0.192,1.12,0.69469,0.29885,-0.18389,1.8866,1.9471,1.6572,1.0765,1.9189,1.7346,1.6617,0.91679,0.98263,0.74018,0.53656,0.12785,3
1.0643,0.66651,0.28057,-0.2437,1.0915,0.67957,0.29024,-0.079119,0.52137,0.69568,0.30143,-0.075059,1.071,0.67014,0.2749,-0.19436,1.0969,0.68227,0.2845,-0.192,1.12,0.86995,0.29885,-0.18389,1.8866,1.7275,1.6572,0.91759,0.95821,0.72626,0.52668,0.12472,0.98263,0.74018,0.53656,-0.083862,3
1.0643,0.66651,0.28057,-0.083216,0.50116,0.67957,0.29024,-0.079119,0.52137,0.69568,0.54131,0.13724,1.071,0.67014,0.2749,-0.19436,1.0969,0.8576,0.2845,-0.192,0.74866,1.0452,0.59793,0.2389,0.934,0.71726,0.51949,0.12319,0.95821,0.72626,0.52668,-0.0865,0.98263,0.74018,0.29645,-0.24265,3
0.47817,0.66651,0.52051,0.13076,0.50116,0.85494,1.1323,0.29497,0.81774,1.0464,1.141,0.29647,0.70485,1.0213,0.57454,0.23118,0.72814,1.0329,0.58346,0.23259,0.74866,1.0452,0.83719,0.2389,0.934,0.71726,0.27996,-0.24753,0.66262,0.72626,0.28772,-0.0865,0.98263,0.91593,0.29645,0.12785,3
0.47817,0.84255,1.1204,0.29125,0.79635,1.0303,1.1323,0.29497,0.81774,1.2656,1.141,0.29647,0.70485,1.0213,0.57454,0.23118,0.72814,1.0329,0.82263,0.23259,0.74866,0.86995,0.29885,0.027503,0.64088,0.71726,0.27996,-0.088653,0.95821,0.90163,0.28772,0.12472,0.98263,0.91593,0.53656,0.12785,3
0.77125,1.0186,1.1204,0.29125,0.79635,1.2495,1.1323,0.29497,0.81774,1.0464,0.84117,0.13724,0.70485,1.0213,0.81425,0.23118,0.72814,0.8576,0.2845,0.020296,0.74866,0.86995,0.29885,-0.18389,0.934,0.89296,0.27996,0.12319,0.95821,0.90163,0.52668,0.12472,0.98263,0.74018,0.53656,0.12785,3
0.77125,1.2386,1.1204,0.29125,0.79635,1.0303,0.83157,0.13465,0.81774,0.52032,0.06154,-0.23429,0.70485,0.8457,0.2749,0.01841,0.72814,0.8576,0.2845,-0.192,0.74866,0.51943,0.059587,-0.18389,0.934,0.89296,0.51949,0.12319,0.95821,0.72626,0.52668,0.12472,0.68493,0.56444,-0.18378,-0.24265,3
0.77125,0.31444,0.040618,-0.2437,0.79635,0.32884,0.049651,-0.45321,0.81774,0.52032,0.30143,-0.44659,0.70485,0.49458,0.035187,-0.40712,0.43314,0.50695,0.045326,-0.192,0.45158,0.34417,-0.17968,-0.39529,0.34776,0.32194,-0.43861,-0.67121,0.66262,0.33169,-0.1902,-0.45613,0.38723,0.16901,-0.42389,-0.66608,4
0.77125,0.49047,0.28057,-0.45768,0.50116,0.32884,0.29024,-0.45321,0.52137,0.52032,0.06154,-0.23429,0.41193,0.31901,-0.20453,-0.40712,0.43314,0.33163,-0.19384,-0.61659,0.74866,0.16891,-0.35913,-0.60669,0.34776,0.14624,-0.43861,-0.67121,0.36703,0.15633,-0.66811,-0.66735,0.68493,0.16901,-0.90412,-0.66608,4
0.47817,0.31444,0.28057,-0.45768,0.50116,0.50421,0.049651,-0.23944,0.52137,0.34497,0.06154,-0.44659,0.41193,0.31901,-0.20453,-0.61989,0.72814,0.15631,-0.37322,-0.61659,0.74866,0.16891,-0.35913,-0.81809,0.34776,0.14624,-0.67814,-0.67121,0.66262,0.15633,-0.90707,-0.66735,0.38723,0.16901,-0.664,-0.87779,4
0.47817,0.49047,0.040618,-0.2437,0.50116,0.32884,0.049651,-0.45321,0.52137,0.16961,0.06154,-0.44659,0.70485,0.14345,-0.38431,-0.61989,0.72814,0.15631,-0.37322,-0.82888,0.45158,0.16891,-0.17968,-0.60669,0.64088,0.14624,-0.91767,-0.67121,0.36703,0.15633,-0.66811,-0.87857,0.38723,0.16901,-0.42389,-0.66608,4
0.47817,0.31444,0.040618,-0.45768,0.50116,0.15347,0.049651,-0.45321,0.52137,0.16961,-0.4782,-0.44659,0.70485,0.14345,-0.38431,-0.83265,0.43314,0.15631,-0.19384,-0.61659,0.45158,0.34417,-0.17968,-0.60669,0.34776,0.14624,-0.67814,-0.88305,0.36703,0.15633,-0.42915,-0.66735,0.68493,0.16901,-0.664,-0.87779,4
-0.108,-0.037639,-0.73921,-0.83215,-0.089204,-0.021896,-0.73227,-0.8273,-0.071388,-0.1811,-0.71809,-1.0304,0.11902,-0.20768,-0.86373,-1.0986,-0.15684,-0.36966,-0.85156,-1.0942,0.15449,-0.35687,-0.83765,-1.0823,0.054642,-0.029455,-0.67814,-0.67121,0.071447,-0.019039,-0.90707,-0.87857,-0.20817,-0.18248,-0.90412,-1.0366,4
-0.108,-0.037639,-0.73921,-0.83215,-0.089204,-0.19726,-0.73227,-1.0411,-0.071388,-0.1811,-0.71809,-0.81811,-0.1739,-0.38324,-0.86373,-1.0986,0.13815,-0.36966,-0.85156,-1.0942,-0.1426,-0.18161,-1.0769,-1.0823,0.054642,-0.029455,-0.91767,-0.88305,-0.22414,-0.1944,-0.90707,-1.037,-0.20817,-0.18248,-0.664,-0.87779,4
0.11181,-0.037639,-0.73921,-0.83215,-0.089204,-0.021896,-0.73227,-0.8273,-0.071388,-0.0057431,-0.71809,-0.81811,0.11902,-0.20768,-0.86373,-1.0986,0.13815,-0.36966,-1.0907,-0.82888,0.15449,-0.35687,-1.0769,-1.0823,0.054642,-0.20515,-0.67814,-0.88305,-0.22414,-0.54514,-0.66811,-0.66735,-0.72915,-1.0173,-0.18378,-0.083862,4
-0.108,-0.037639,-0.73921,-0.83215,-0.089204,-0.021896,-0.73227,-0.8273,0.15089,-0.0057431,-0.71809,-0.65889,0.11902,-0.38324,-1.1034,-0.83265,0.13815,-0.36966,-1.0907,-1.0942,-0.1426,-0.35687,-0.83765,-0.60669,-0.23848,-0.55655,-0.67814,-0.67121,-0.74142,-1.0274,-0.1902,-0.0865,-0.95243,-1.5006,0.29645,0.92178,4
