-0.202,-0.74566,0.32172,-0.44002,-0.49821,-1.6255,-0.83441,-0.62968,-0.704,1.235,0.84372,1.1525,1.661,1.1214,0.1155,-0.71092,-1.2357,-0.45605,-0.00012823,-0.27084,0.85749,0.28287,0.33618,-2.0141,-1.0377,-0.28624,-0.72532,-0.75369,-0.66964,-0.34528,2.2399,-1.0081,0.75597,0.05525,-0.72436,1.1172,-0.30882,-0.40927,-0.33647,-1.0592,3
-1.1668,-1.3248,-0.60143,0.16373,-1.6508,-0.94185,-0.70722,0.29181,0.51605,0.15992,1.592,1.2904,1.9095,0.45143,-0.33967,0.71497,-0.8415,0.12745,-2.1278,-0.10255,0.30673,-2.3407,-0.54558,-1.3062,-0.6803,0.60852,1.0221,-1.8119,-0.49909,0.69279,-0.43638,0.32067,0.23511,0.25364,-0.75443,-0.033149,2.2024,1.496,0.020404,-2.1712,3
0.60365,1.3102,-1.1973,-0.45407,-0.59327,-0.83794,-0.88333,-0.57314,-0.60878,-0.47324,1.4521,1.7501,0.94574,0.5366,0.41235,0.1546,0.2156,1.1117,0.99723,-0.82246,-1.9864,-0.44699,0.47103,0.18824,2.2484,-0.47943,0.2187,-0.091071,-0.54925,-0.63025,1.0527,-1.0685,-1.7009,-0.12331,0.40823,-0.34595,-1.6768,-0.70697,1.438,2.0686,3
-1.0275,-1.5371,-1.2812,-0.12411,-1.0389,-1.2974,-0.81973,-0.73709,-0.63853,0.0016281,0.82547,0.48264,-0.060431,1.1555,1.199,0.49859,1.0935,0.54925,1.2632,1.1409,0.44692,-1.167,-0.76342,-0.11655,-0.93842,0.73053,0.068055,-0.59545,-0.26834,-1.4546,1.2036,1.7703,-0.020402,-2.6429,-1.9371,0.58237,0.83452,0.36474,1.5669,-0.99958,3
1.8768,0.94343,0.51474,0.38137,0.72572,0.43637,0.5402,1.2472,0.95645,0.41714,1.3913,0.14772,-0.96963,-1.5018,-1.0571,0.14351,-1.2476,0.42974,-0.14973,-2.0659,-1.2955,-1.3741,1.8507,-0.80478,0.98754,1.2186,-1.6191,1.1353,1.6278,-0.43688,-1.0501,-1.2095,-0.47247,0.70995,-2.2178,0.077847,-0.96216,-0.35966,1.1208,-1.5457,2
0.17596,0.65387,-0.70214,-0.22941,0.14346,-0.10507,-0.49687,-0.26221,0.14111,-0.13688,-1.0301,-0.0098977,0.26082,0.37194,0.83289,0.54853,0.17379,0.46489,-0.18298,1.3934,2.4397,-0.69356,0.61626,-0.17554,0.054344,0.95422,0.22874,0.15618,-0.70977,-1.078,0.96214,-0.4746,-0.099022,-1.6807,-1.1554,0.69337,-0.10465,-1.9275,-0.85196,0.37066,1
0.27542,-1.6915,-1.7176,1.3081,-0.48038,0.0043097,-0.76103,-0.79362,-0.41238,1.7032,1.732,1.7632,0.26082,0.36059,-0.71073,-1.0327,-1.0923,0.18369,-2.1694,0.8885,-0.013713,-0.50617,-0.19287,0.43404,0.52094,0.079796,0.56015,-0.95149,0.28344,-0.50812,0.62005,0.87434,-1.1309,0.9877,0.76906,1.1172,1.5083,1.0594,1.6065,1.2941,3
0.51413,-0.24376,-0.43359,-0.39088,0.76731,0.17385,-0.061495,-1.2685,-0.59092,-0.90854,-1.0058,-0.94901,0.10929,0.37194,0.82299,0.032544,0.16782,-0.32951,-0.18298,-0.018402,1.7788,-0.27932,0.29468,-1.2177,-2.1297,-0.93697,0.53002,1.1353,-1.2616,-0.28422,0.65024,-0.24307,0.97217,0.62067,0.58865,-1.1532,-0.14549,-1.4909,-1.3377,-0.76128,1
-0.50039,2.0438,-0.73571,1.9399,0.9515,0.26683,1.0196,1.0324,0.21847,-0.51281,-1.091,-0.53527,-0.78172,-0.57626,-0.43367,-0.21713,-0.20844,0.52113,-0.14142,-1.8041,-1.1453,0.3026,-0.089139,-1.1194,1.1464,-0.011713,-0.072543,-1.8416,-0.027563,0.61137,0.58987,0.018667,1.4439,0.0056514,1.0798,0.61264,-0.56403,-0.61766,-0.68343,0.79761,1
0.68322,-0.34027,0.80847,0.2901,1.8308,2.0717,1.455,0.59709,-0.35882,0.44352,-0.45216,-1.9669,-1.3939,-2.4784,-1.725,-0.48899,-1.176,-0.6318,-0.43231,0.26208,1.218,1.1804,0.79261,-1.1686,0.68971,-0.032049,-0.22318,-0.0020627,-0.14795,-0.59971,0.72067,-0.3538,1.5618,2.4062,0.0073139,-0.51749,0.13014,-0.8062,0.14928,-0.57262,2
1.0214,1.2426,0.31333,0.80961,-0.0050706,0.68795,0.23691,0.91368,1.1469,0.93817,0.45435,0.20682,-1.2303,-1.7402,-0.74042,-1.0383,-1.2297,0.014966,0.67309,1.5336,-0.16392,1.6045,-1.5726,-0.38201,1.3052,-1.1912,-0.68515,-0.36799,0.49412,-1.8312,-0.023868,-0.15247,1.5422,0.15445,-1.3658,0.74382,-0.71716,0.067045,-0.55456,0.15221,2
-0.72915,-1.2765,0.36368,0.2199,1.2902,2.0388,1.3376,0.76104,1.4504,-0.78982,-1.4986,-0.66005,-1.3091,-1.5074,-0.35451,-1.1714,0.39477,-1.5949,-0.20791,0.55191,-1.1052,0.36177,1.4773,0.4537,-0.94835,0.30349,1.474,0.58144,1.5074,-0.62007,1.2036,-0.89741,0.18598,-0.0042683,0.85927,-0.36613,1.0387,0.027351,0.9225,1.0458,1
1.5784,1.2716,1.3204,-0.44705,-0.58139,0.45825,0.94623,-0.39789,-0.94206,-1.4296,-0.90845,-0.14781,-0.67262,-0.43432,0.016551,-0.145,0.58588,0.6758,0.831,1.0474,-0.073796,-1.1867,1.9856,-0.86377,0.63015,1.2084,-0.43408,0.25507,0.24331,0.5096,-0.16473,-0.011534,-0.010574,-0.23242,0.25789,0.25948,-1.9626,-2.4932,-0.70326,1.6714,1
0.81252,0.40292,-0.17343,0.10757,0.060285,-0.13242,-0.095738,-0.024773,-1.067,-2.0034,-1.7663,-0.20691,-0.13317,-0.11636,-0.30998,0.28776,0.74116,0.078237,0.52348,-0.23344,0.32676,0.42095,0.045718,1.84,-1.5043,1.7371,1.2832,-0.71413,2.4906,-1.3834,-1.3821,2.8474,-0.82626,-0.16298,0.51849,0.46128,-1.3705,-1.8283,-0.76274,-2.2308,1
1.8668,-0.43679,0.30494,-1.0368,0.036519,-1.538,-1.0692,-1.3646,-0.82898,-0.83599,-0.29398,0.10831,1.5155,1.6551,0.58057,1.8191,1.4041,0.83749,1.5291,1.1503,0.90756,-0.4174,0.8756,0.73883,0.90812,-0.44892,-0.70523,0.17595,0.57438,-0.96609,0.95208,0.33074,-1.1309,-1.2046,-0.61411,-1.2541,-0.012778,-1.7489,0.29797,-2.0918,3
-1.0972,-0.91939,0.43921,-0.36982,-0.33185,0.57857,0.7848,0.78365,1.6528,0.64798,1.2209,0.28563,-0.036186,-0.62737,-0.56725,-0.74975,-0.76983,-0.39981,-1.9782,0.44907,1.0878,-2.3012,0.014597,-1.0899,0.27275,-2.4011,1.2129,1.6397,-0.87029,0.29588,-0.44644,1.2267,0.15649,0.085009,0.88934,1.5511,-1.0642,-0.14134,0.060057,-2.0223,2
-1.505,-1.2958,-0.9623,-0.50321,-0.29026,-0.50979,-1.2453,-1.2685,-0.13266,-0.12368,0.16232,0.41697,0.28506,-0.56491,0.72404,-0.32254,1.5116,1.2452,0.62322,-0.48588,-1.2855,0.7267,0.19095,0.36522,-0.49168,0.33399,1.695,0.20562,-0.017531,0.78439,0.1673,-0.36387,1.1884,1.0968,0.45835,0.3402,-1.3705,0.54336,0.83329,-0.83078,3
-1.4552,-0.1955,-0.76928,-0.27855,-1.2765,-0.77231,-0.49198,-0.65794,0.85528,0.70734,1.0141,1.5203,0.066856,1.2066,0.74383,0.7871,0.23949,0.46489,0.19103,0.35558,-0.84486,-1.5714,0.83411,-2.2107,-1.544,-0.32691,0.16848,-0.90204,-0.7499,0.49942,-2.2374,0.4012,1.2768,-0.12331,-1.7467,-1.6779,-2.2995,0.81129,-0.65369,-1.2776,3
-0.9977,0.73109,0.036382,-0.80509,-0.9557,-0.039444,-1.1328,-2.6423,-1.311,-0.61834,-1.4378,-0.56154,0.90938,1.0874,0.77847,2.2463,1.3145,1.2874,2.352,-0.68221,0.60714,-0.96972,1.5603,0.30623,0.1834,-0.62178,0.66057,1.2342,-0.94051,-0.16209,0.12705,-1.2397,1.0803,-1.3236,0.84924,-2.1723,0.5691,-1.4909,0.34754,0.70825,1
-1.3458,-1.151,-0.99587,0.68324,0.44648,0.85203,1.7485,0.36531,1.4564,1.2482,0.016303,-1.1789,-1.2484,-1.0248,0.15013,-1.5764,-0.73997,-1.2083,-1.571,1.5149,-0.74472,-0.42726,0.076838,0.54219,-0.72001,1.0152,0.26891,0.047387,-1.101,-0.019613,-0.44644,0.17973,-0.5216,-0.51017,-0.95489,-0.66885,-1.7482,-0.11157,-0.22743,0.85719,2
-0.39098,-0.060369,1.6897,1.3712,0.28606,0.95594,0.19288,0.53491,1.6052,1.1954,0.22316,-0.46304,-0.9272,0.19593,-1.3737,-0.67208,-0.3458,0.050117,0.57335,-0.62612,-0.24403,0.1941,-0.42109,0.33572,-0.859,-0.24557,1.3234,0.72979,-0.77999,0.19411,-0.53699,0.35087,-1.3373,1.0373,-0.29338,0.28975,-0.1557,0.18612,0.050144,-0.40382,2
0.57381,0.59596,0.1203,1.4976,0.31577,-0.066789,0.58423,-0.41485,-0.26954,-1.7,-0.28789,-1.6386,0.12141,-0.6955,-0.31493,0.4653,0.9502,0.89373,0.29077,1.1316,-0.62456,-0.66397,-0.016524,-1.2276,-2.0404,0.83221,-0.40395,2.3319,-0.82012,0.24499,-0.38607,-0.1424,-1.18,0.35284,2.042,-1.6981,-0.21695,0.58306,-0.83213,-1.2875,1
-1.4353,2.7773,-0.20699,-0.25047,-0.58139,0.91219,-0.31587,0.46707,0.99216,1.3537,2.2978,0.29219,-0.23621,-0.11636,0.056131,-0.82743,-0.68622,-1.5457,-1.438,-1.3647,1.3181,-2.2026,-1.2614,-1.4439,-0.33283,1.1474,-0.082585,-0.11085,-1.1211,-0.0094357,-0.72816,-0.77661,-1.9171,1.3845,-0.33347,-0.58813,0.86515,-1.0841,0.1691,-2.3698,2
0.27542,-0.68774,-0.013972,-0.30664,0.45242,-0.32384,0.0069912,-0.36397,-0.31716,-1.0338,-0.85978,-0.29229,0.31537,-0.18449,-0.39904,0.84258,0.51422,0.23993,1.1967,0.8511,1.0177,-1.522,0.39842,0.88631,0.77906,0.85254,-0.23323,0.94736,0.15302,-1.2918,0.016377,1.6998,-0.36436,-1.0954,0.44832,0.96581,0.9366,1.9029,-0.078728,-0.93007,1
-0.24178,-1.6143,-0.97069,-1.2404,-0.72992,-1.0403,-1.803,0.11091,-1.1682,-0.71067,-0.86587,0.89638,1.5579,0.21296,0.3134,-0.83852,0.40671,0.3032,1.0388,1.1316,0.75735,-0.08206,1.4254,-1.375,-1.1469,1.1982,-0.37382,1.1254,-1.412,-0.36564,1.0829,1.3374,0.0090806,-1.3335,-1.7267,0.27966,1.7737,0.31513,-1.2881,0.5891,3
-0.87834,0.12302,0.7749,-0.018799,1.4922,1.4208,0.26626,1.0663,0.7303,0.45012,0.39351,0.74533,-0.61807,-1.5472,-1.2154,-0.9051,-1.1282,0.35944,-0.94761,0.084442,0.73732,0.63794,1.5084,1.1714,0.40181,-0.59127,0.12831,-0.22953,0.44396,-0.92538,-1.0602,1.1059,-0.15799,-1.2938,-0.20317,-0.0028772,1.0693,-0.36958,-1.1394,-0.026514,2
-0.19205,0.58631,-0.047541,-0.03284,-0.011012,-1.27,-0.71211,-1.1724,-1.2396,-1.1592,-1.1396,-0.11497,-0.16953,0.25838,1.2683,1.2088,1.9416,-0.11861,-0.44063,1.1035,-0.86489,-0.45685,0.12871,-1.6405,-1.1866,-0.62178,0.31912,0.59133,-1.6628,0.88616,0.76091,-1.0585,-1.0228,-1.3137,-1.1052,-0.05333,0.60994,-0.31996,-1.3774,0.27136,1
1.5684,0.026499,-2.6575,-0.34174,-1.4072,-0.87076,-1.4655,-1.9978,-1.8764,-1.146,0.10148,0.67966,0.060795,1.4451,1.7779,2.679,0.71727,0.76719,0.29077,3.2913,-0.66461,-2.4886,-0.62856,-0.72613,1.0074,-0.052384,1.0422,2.3023,0.86532,-0.57936,-0.73822,-0.70614,-1.298,-0.93672,0.097521,0.87499,-0.30882,1.2479,-3.479,0.46995,3
0.18591,0.21954,-0.34966,-0.16623,-0.2249,-0.37853,-0.0027926,0.76669,1.7063,2.4551,0.5091,0.95548,-0.50897,0.17889,-0.49799,-1.0494,-1.1879,-0.3506,-0.1996,-1.1777,-0.24403,-0.13137,-1.8838,-1.0113,0.44152,-0.22524,-0.43408,-0.92182,0.52422,2.0769,0.28803,-0.76654,-0.069539,1.1762,1.3504,0.30993,0.6916,1.9525,0.23849,0.91676,2
-0.37108,-0.34993,-1.1301,-1.7388,-0.7121,-1.3849,-0.43817,0.088293,0.35536,2.0264,0.12581,0.15428,0.4669,0.69558,-0.33472,-0.87736,-1.1043,-0.65992,-2.1444,0.39297,1.1078,0.81547,-0.32773,0.12925,-0.71009,0.71019,-0.68515,-1.3768,-0.30847,-1.9024,0.70054,0.0085999,0.028736,-1.0756,-0.052824,-1.4357,-1.5032,0.66244,-2.0812,-0.55276,2
-0.93802,-1.3537,-0.4168,0.92194,0.21476,0.06994,-0.28163,0.6932,-0.26359,-0.051135,-1.2492,0.036073,-0.63019,0.55931,0.69436,0.27667,0.78297,0.32429,1.2715,1.2625,-2.0966,-0.12151,-0.45221,1.7908,-0.66045,-0.18456,0.29904,2.0056,0.7951,0.082159,-0.25528,-0.87727,-0.44298,0.3826,-0.53393,1.3997,-1.248,0.95022,-0.72308,0.12242,1
1.2601,-0.50436,-0.24896,-0.40492,-1.027,-0.70668,0.10483,-0.96322,-1.9657,-0.40729,-0.41566,0.60742,-0.066492,0.0085574,1.0605,0.78155,0.95617,0.92888,1.953,0.97264,0.22662,0.34205,-0.1825,1.0338,1.8016,0.20181,0.45972,-0.61523,-1.1111,0.64191,-1.1608,0.522,-0.48229,0.9877,0.87931,0.047575,0.94681,-0.32989,0.14928,0.082708,1
1.3596,-0.30167,-1.4994,-0.18729,-1.7518,-0.76137,-0.86376,-1.2007,-0.31716,-0.25559,-0.42174,-0.31199,0.66692,0.65584,0.74383,0.34324,1.3503,0.31726,-0.48218,-0.046451,-0.44431,-0.86123,-0.12026,-0.70646,-1.3554,0.16114,-0.18301,-0.457,-0.95055,-1.5462,-0.21503,-0.384,0.27442,0.32308,-1.1153,0.41083,-1.4113,-0.85582,1.547,0.072778,3
-0.31141,-0.012109,0.18744,-0.99464,-1.0805,0.075409,-0.48709,-0.092613,0.72435,1.6571,0.41784,0.43011,1.8246,-0.11636,-0.84926,-0.27816,-0.66831,-0.1397,0.69802,-0.65417,0.49699,0.80561,1.1142,-0.60814,0.34225,0.31365,3.4022,0.17595,1.7883,0.34677,2.3103,1.428,0.94269,-1.1649,-0.564,2.439,0.97744,0.42428,-0.2869,1.6714,2
0.65338,-0.021761,-1.0462,-0.96656,-0.91411,-1.2809,-1.3578,-1.2402,-1.0135,0.31161,2.1457,0.73876,1.7398,0.88295,0.92194,1.4418,1.7206,0.15557,0.96398,1.169,0.82745,0.76615,-0.68043,-2.6728,0.34225,-0.84547,0.34925,1.4419,-0.10782,-0.81344,0.70054,-0.61554,-0.9147,0.24372,0.36814,0.91536,-0.32924,0.6426,1.6164,-0.016585,3
-0.052803,0.85656,0.21262,2.4313,1.2723,1.2786,1.7827,0.74973,1.5278,-0.42048,-1.1275,-0.72572,-1.6485,-2.1945,-1.1956,-0.57221,-0.85942,-0.75132,-1.6125,-0.027752,0.27669,0.22369,0.37767,0.89614,-0.53139,-0.16423,0.53002,0.59133,0.31354,0.34677,0.11699,-0.031667,2.6428,0.74963,0.39821,0.37047,1.1101,0.97006,1.8543,-1.5457,1
0.82247,0.56701,-1.256,0.34626,-1.9123,-1.1169,-0.67787,0.25789,1.6528,0.57543,0.75854,0.54831,1.0427,-0.3094,-0.24072,-0.31144,-1.9404,-1.37,-1.546,-0.046451,1.1679,0.83519,-1.3028,-1.0309,-0.75972,-2.0554,2.4381,0.59133,1.5174,0.49942,0.86152,-0.55514,0.3727,0.74963,-1.2055,1.3291,0.41598,0.45405,0.57554,1.3934,3
-0.41087,-0.736,0.456,0.255,0.30982,0.031655,0.59401,1.3377,1.4564,0.060987,-0.33656,0.16742,-1.0727,0.13915,-0.89874,0.21009,-0.59664,0.24696,0.84762,1.5056,0.2166,0.93382,0.35692,0.59135,0.61029,-1.5165,3.2817,2.2528,0.52422,-2.0551,0.93195,0.10927,-0.1973,1.6821,-0.24326,0.39065,-0.32924,-0.0024184,-0.62395,-0.47333,2
-0.59985,0.22919,-0.47555,-0.57341,1.1357,0.88484,0.47661,0.0034937,-0.19218,0.72712,-1.6994,-1.2511,0.078979,-0.21288,-0.81463,2.2074,0.54408,0.90779,2.352,0.018995,0.16654,0.01657,-0.026897,-0.58848,0.32239,0.8017,-1.8702,-0.44711,-1.3418,1.0185,2.0387,1.0555,-0.25626,-3.2083,-0.51388,-1.3853,-0.68653,1.2678,0.73415,-0.64213,1
-1.4154,0.10371,1.4882,1.0623,0.33953,0.93954,1.0098,0.66493,1.6409,0.66776,0.14407,-0.99498,-1.3091,-0.66711,-1.349,-1.6708,-1.7732,-0.84974,-0.59854,-1.4769,-0.28409,-0.16096,1.2283,-0.45083,-0.27327,1.2084,0.15844,0.8188,0.43393,-0.28422,0.23773,1.5891,-2.1431,0.68019,-1.3458,0.42092,-0.21695,-0.31004,0.56563,-2.2507,2
1.3795,0.90482,0.69937,1.2519,-0.18925,0.031655,0.14886,0.21267,-0.096952,1.0503,0.89239,-0.055868,0.58813,-0.57626,-0.23577,-1.2657,0.15588,0.65471,-1.546,-0.71961,0.31674,0.10534,0.12871,-1.0211,-0.35269,0.66952,0.71079,1.2045,0.52422,-0.70149,-0.21503,-0.84707,0.44149,0.13461,1.9518,0.057666,-1.0745,-0.022265,0.9919,-0.77121,2
-0.092588,0.0071948,-0.78606,-0.84721,0.012754,0.502,0.16353,0.17875,0.62317,1.5911,0.99582,0.18712,0.50327,0.27542,-2.3286,-0.69982,-0.51302,-0.37872,-1.571,-0.54197,-0.53443,-0.69356,1.664,1.0338,0.9379,0.61868,0.63044,-0.86248,0.11289,1.8632,-0.50681,0.75354,0.20563,0.50164,-2.9094,0.17875,-2.4832,1.1884,1.3389,0.60896,2
0.29532,0.33536,-0.055933,-0.3628,-0.5398,-2.0521,-1.578,-0.61837,-1.0373,0.12035,0.72204,1.0737,0.90938,1.1839,0.85763,1.4251,0.59186,1.6389,-0.28271,0.97264,0.11647,1.1015,-1.7074,-1.2571,-0.1045,2.1845,-1.7597,-0.96138,0.78506,0.04145,0.7911,-0.18267,-1.1997,0.49172,1.3905,-1.2945,-0.63549,1.8632,0.80355,1.8501,3
0.35499,-0.041065,0.43921,1.5117,0.88614,-0.2418,-0.33055,-0.72578,-0.40048,-0.63153,-0.17838,-0.34483,1.3215,-0.20152,-0.56231,0.19344,0.83672,-0.92707,1.7619,-0.55132,1.3281,1.21,0.1702,-0.54915,2.6157,-0.2354,0.60032,0.0078271,-0.35863,1.0795,-2.7404,-1.0182,-0.33488,0.27348,-1.2255,0.098028,1.2735,1.4365,-0.48517,1.304,1
0.17596,1.1461,0.49796,0.57092,1.5635,0.85203,2.086,0.53491,0.37916,-0.34133,0.0041353,-0.96871,-1.1272,-1.2235,-0.90863,-1.4821,0.12004,-1.1239,-1.8037,-0.58872,1.7387,-1.8377,-0.27586,0.39471,-0.31298,-0.32691,0.74091,-0.21964,-1.1211,-0.090853,-1.0702,0.23007,-0.85574,-0.82761,1.3303,-1.1532,-2.0953,0.10674,0.050144,1.3139,2
-1.3657,-0.18584,-0.4168,0.072467,-0.6111,-0.53714,-1.6758,-0.52792,-1.9598,-1.2845,-1.1883,0.32503,0.13959,0.50253,1.6542,2.4571,1.0039,1.6108,1.3047,-1.0749,-0.38423,-0.6837,-0.016524,-0.81461,-0.9682,-0.11339,1.3334,0.66056,0.68474,0.41801,-1.0702,-0.31354,-0.040057,1.811,-0.64418,-0.33586,0.47723,1.5853,-0.51491,-0.25489,3
-0.013018,-0.87113,-0.13146,-0.27855,-1.2052,0.06447,0.060802,0.12221,0.59342,2.0594,1.7259,0.71906,0.75178,-0.29237,-0.29514,-1.1048,-1.0028,-0.25218,-0.61516,-0.57937,1.4483,0.96341,-0.026897,-0.0083965,1.0372,-0.53027,0.098183,-0.66468,-0.82012,0.24499,-0.28546,0.079067,-2.0056,-1.9287,-0.41365,0.27966,0.048472,1.5158,0.4665,-0.43361,2
0.62354,0.83726,-0.25735,-0.66468,0.42271,-0.039444,0.14886,-0.68056,-0.56117,-1.0932,-2.0766,-0.41706,-0.83628,0.088048,1.1149,0.67614,0.048374,0.80937,0.67309,1.2157,-0.61454,-0.40754,0.57477,1.2796,0.074199,-0.33708,0.58023,0.91769,0.64461,0.46889,-0.54705,-0.6256,0.38252,0.34292,0.047406,2.2271,0.11993,-0.36958,-1.4467,0.14228,1
0.22569,-0.34993,-0.089503,-1.0157,-0.44474,0.11369,0.31029,0.34269,0.21847,1.5977,-0.08104,0.56145,0.29719,-0.96804,-1.1857,-0.067324,-0.77581,-0.15376,-0.80632,1.2251,1.7687,-0.67384,-0.83603,0.83715,0.56065,0.34416,0.25887,-1.9108,1.5877,1.0999,-0.023868,1.0757,1.0508,-0.60937,-0.97494,1.4804,1.8962,0.88075,0.010491,-0.2946,2
0.38483,-0.62018,-1.2141,-1.5282,-1.7459,-0.24727,-1.4899,-0.86146,-1.8883,-0.8228,-0.58601,-0.28572,0.7639,0.70126,0.82299,1.4196,0.030457,1.1398,-0.45725,1.0194,0.12648,2.0681,-0.13063,1.4172,-0.58103,-0.82513,1.1828,0.23529,-1.0609,0.47907,-1.684,-0.40414,-1.7304,-0.33162,0.65881,0.67319,-1.0438,0.7319,-0.029162,0.66853,3
-1.6343,0.24849,-1.1301,-0.55235,-0.14172,-0.24727,0.21245,-0.086959,0.53985,1.9737,1.5312,-0.52214,-0.33319,0.71261,-0.71073,-0.68318,-1.0565,0.6055,-0.22453,-2.0379,0.52703,-0.072197,-1.4688,0.92564,-0.25341,0.78137,0.54006,-1.0899,0.74493,-2.279,-1.0199,-1.2598,0.21546,0.74963,-0.39361,-0.023058,1.2735,0.76167,2.003,-0.76128,2
1.7773,-1.7398,0.95953,-0.27855,0.10188,-0.34025,0.17821,0.15613,0.17086,0.16651,1.6346,0.68623,0.26688,0.11644,-0.76021,-0.89401,-1.0565,-1.384,-0.66503,-0.46718,0.98767,-0.77247,-0.34848,2.3611,0.38196,-0.29641,-1.0969,-0.457,1.086,0.25517,-0.043991,-0.72627,0.92304,1.0175,1.9217,0.21911,1.0591,-0.35966,0.28806,1.0061,2
-0.24178,-2.676,0.38886,0.38137,0.14941,0.8575,0.95112,0.54056,-0.75756,0.43692,-0.48866,-1.3036,-1.0787,-1.2746,-0.95811,-0.20048,0.24546,0.050117,1.0305,1.5617,-0.92497,-0.4963,-1.002,0.66017,-0.1045,-1.4352,1.5644,-1.2976,2.0291,-0.40635,1.4753,1.6797,-0.34471,0.085009,-0.87471,-0.4065,-0.5232,0.55329,-0.41578,0.96641,1
