0.3288,0.69818,0.096373,0.7759,-0.26054,0.87384,-0.20203,0.85651,-0.31436,0.91484,-0.15339,0.81651,0.077802,0.92186,-0.04391,0.82392,0.24222,0.78086,0.25805,0.79333,0.23851,0.79409,0.37376,0.69834,0.42161,0.49132,0.36631,0.68092,0.36394,0.72695,0.31207,0.70002,0.17968,2
-3.0414,-1.3405,-0.045909,-2.983,-2.3888,0.91697,1.6543,-2.904,1.6417,-2.683,1.686,0.98343,-2.1772,1.0086,2.0243,-2.2039,-1.9788,-2.1679,1.9722,1.0915,-1.8915,-2.2566,1.9921,-2.4385,2.1024,0.88995,-1.6596,-2.4041,1.9782,-2.4661,-1.9516,1.2558,-2.2019,1
0.3288,0.031629,0.0097013,0.14865,-0.1255,0.073666,0.1076,-0.8182,0.32177,0.27113,-0.067132,0.39091,0.1583,0.6885,0.080689,0.33584,0.38276,-0.35536,0.86952,0.34293,0.41937,0.25845,0.52854,0.13627,0.62178,-0.15565,0.56206,0.066422,0.55331,0.069694,0.50463,1.2558,0.62661,2
-3.0414,0.70544,-2.2457,-1.1035,-0.23391,-1.0532,-0.24959,0.93107,1.6417,0.92795,-2.3044,-1.7036,1.91,-0.48968,-0.15895,-2.2039,2.0188,1.001,1.9722,-2.1552,1.9178,1.0654,1.1646,-2.4385,2.1024,0.88995,1.9059,1.0407,-1.837,1.1394,1.9536,1.2558,2.0503,1
0.3288,0.70544,-0.059372,0.7759,-0.44582,0.91697,-0.39522,0.93107,-0.573,0.92795,-0.5301,0.98343,-0.94063,1.0086,-0.49989,0.87708,-0.61734,0.7867,-0.55175,0.95664,-0.82624,0.99992,-0.7859,0.70777,-0.62241,0.55357,-0.62968,0.62363,-0.65871,0.78691,-0.79124,0.7653,-1.0333,2
-3.0414,0.70544,2.1539,-1.1035,-0.23391,-1.0532,-0.24959,-2.904,-2.363,-0.87754,-0.30917,-0.57992,-0.13363,-1.9879,-2.3422,-2.2039,-1.9788,-2.1679,1.9722,-2.1552,1.9178,-0.59563,0.10058,-0.70859,0.16127,0.88995,-1.6596,-2.4041,1.9782,-2.4661,1.9536,-2.5692,2.0503,1
-3.0414,-3.3863,2.1539,-1.1035,-0.23391,-1.0532,-0.24959,-2.904,1.6417,0.92795,1.686,-0.57992,-0.13363,-0.48968,-0.15895,1.0034,-1.9788,-2.1679,1.9722,1.0915,1.9178,-0.59563,0.10058,-2.4385,-1.7799,0.88995,-1.6596,1.0407,1.9782,-2.4661,1.9536,-0.65673,-0.07577,1
0.3288,0.70544,1.226,0.7759,-2.3888,0.91697,-2.1535,0.93107,-2.363,0.92795,-2.3044,0.98343,-2.1772,1.0086,-2.3422,1.0034,-1.9788,1.001,-1.7799,1.0915,-1.1829,1.0654,-1.7909,1.0213,-1.7799,0.88995,-1.6596,1.0407,-1.837,1.1394,-1.9516,1.2558,-2.2019,1
0.3288,0.70544,-0.2376,0.7759,-0.6059,0.65365,-1.8066,0.83168,0.86184,0.84622,-1.1348,0.80343,-0.78219,0.82784,-0.67055,0.69951,-1.2229,-0.38942,-1.7799,0.93377,0.22371,0.44012,-1.3851,0.2496,-1.4473,-0.1174,-1.4204,0.018488,-1.64,-0.068737,-1.7979,-0.91188,-2.2019,2
-3.0414,-3.3863,-2.2457,-1.1035,-0.23391,-3.0234,1.6543,0.93107,-1.1115,-0.87754,-0.30917,-0.57992,-0.13363,-0.48968,-0.15895,1.0034,-1.9788,-2.1679,-1.7799,1.0915,-1.8915,-0.59563,0.10058,1.0213,-1.7799,-2.9947,1.9059,-2.4041,-1.837,-0.66335,0.0010193,-2.5692,2.0503,1
-3.0414,-3.3863,-2.2457,0.7759,1.921,0.91697,-2.1535,-2.904,1.6417,0.92795,-2.3044,-2.1433,-2.1772,-0.48968,-0.15895,1.0034,2.0188,-2.1679,-1.7799,1.0915,-1.8915,1.0654,-1.7909,1.0213,2.1024,0.88995,-1.6596,1.0407,-1.837,-2.4661,1.9536,1.2558,-2.2019,1
0.3288,0.70544,-2.2457,0.7759,1.921,0.91697,-2.1535,0.93107,-2.363,0.92795,-2.3044,0.98343,-0.17123,1.0086,-2.3422,1.0034,2.0188,1.001,-1.5095,1.0915,1.9178,1.0654,-1.7909,-0.70859,0.16127,0.88995,1.9059,1.0407,-1.4391,1.1394,1.9536,1.2558,2.0503,1
0.3288,0.46419,-0.36794,0.652,-0.47217,0.76133,-0.56279,0.70685,-0.70177,0.71963,-0.94383,0.75314,-0.77661,0.74063,-0.94326,0.69357,-0.65228,0.60877,-0.78603,0.61349,-0.88492,0.50312,-0.84678,0.3518,-0.77215,0.050958,-0.85071,0.18261,-1.0712,0.18528,-1.1193,0.15014,-1.3107,2
0.3288,0.11731,-0.10299,-0.32758,-0.73097,0.87794,-0.42995,0.92548,-0.56561,0.92795,-0.52767,0.34191,1.91,0.76475,-2.3422,0.71906,-0.33709,0.69618,-0.43399,-0.95254,1.7794,0.26698,0.20379,0.42439,-0.23457,0.7564,-0.61321,0.41741,-0.3472,0.88944,-1.7046,-1.1002,-2.2019,1
0.3288,0.013134,-2.2457,0.7759,1.921,0.91697,-1.5313,0.56468,-1.1705,0.92795,-2.3044,0.98343,-1.9601,1.0086,1.4434,-0.31818,1.4387,1.001,1.5601,1.0915,1.6372,1.0654,-1.7909,1.0213,1.8182,0.88995,-0.029616,0.97152,-0.62092,1.1394,1.2754,1.2558,0.66267,1
0.3288,0.70544,-0.036384,0.7759,-0.25996,0.91697,-0.30595,0.93107,-0.5011,0.88894,-0.43399,0.98343,-0.26736,0.96754,-0.3318,0.88408,-0.25318,0.90888,-0.17266,1.0848,-0.25819,0.97924,-0.156,0.83915,-0.24348,0.6776,-0.19609,0.79346,-0.28332,0.84692,-0.39147,0.94723,-0.51728,2
-3.0414,0.70544,2.1539,0.7759,-2.3888,-1.0532,-0.24959,-0.98649,-0.36065,-2.683,-2.3044,-0.57992,-0.13363,-0.48968,-0.15895,-2.2039,2.0188,1.001,1.9722,-2.1552,1.9178,-2.2566,1.9921,1.0213,-1.7799,0.88995,1.9059,-2.4041,1.9782,1.1394,1.9536,-0.65673,-0.07577,1
0.3288,0.52624,0.049715,0.66672,-0.18478,0.81265,-0.14783,0.808,-0.3342,0.78191,-0.18252,0.87034,0.11297,0.88943,-0.023344,0.82536,0.27424,0.74346,0.36701,0.78278,0.23887,0.68402,0.3696,0.60191,0.38059,0.37622,0.35997,0.46178,0.36244,0.61523,0.211,0.59133,0.1676,2
0.3288,0.70544,0.0082275,0.76973,-0.12916,0.8686,-0.11359,0.19751,-2.363,0.76611,-0.086765,0.80305,0.96256,0.74004,0.1497,0.63341,0.32355,1.001,0.86537,0.53712,0.325,0.40326,0.41299,0.23328,0.47942,-0.1032,0.40876,0.067249,0.36503,0.028033,0.2876,1.2558,2.0503,1
0.3288,0.70544,0.097913,0.7759,0.21314,0.91697,0.25078,0.79781,0.28437,0.68914,0.46974,0.60001,0.88985,0.70226,0.98336,0.45741,1.2343,0.32952,1.278,0.24421,1.2919,0.077955,1.4027,-0.11377,1.5605,-0.5141,1.4136,-0.34931,1.4189,-0.45834,1.4203,-0.52304,1.4432,2
0.3288,-2.6557,-2.2457,0.7759,1.5516,0.91697,-2.1535,0.93107,-0.82906,0.92795,1.6094,0.98343,-0.90364,1.0086,-2.3422,1.0034,0.29657,1.001,-1.7799,1.0915,-0.051441,-1.9956,1.9921,0.22124,1.8251,0.88995,1.9059,1.0407,-1.837,1.1394,-1.9516,1.2558,-2.2019,1
0.3288,0.6855,-0.17317,0.77201,-0.51424,0.89063,-0.61953,0.91906,-0.87812,0.79684,-0.91033,0.86854,-0.90949,0.85593,-1.1151,0.76158,-1.0207,0.80191,-0.97463,0.75085,-1.1265,0.64555,-1.1216,0.47264,-1.168,0.21495,-1.1813,0.36917,-1.3668,0.32368,-1.5665,0.28413,-1.8456,2
-3.0414,-1.3405,-0.045909,-1.1035,-0.23391,-1.0532,-0.24959,0.93107,1.6417,0.92795,1.686,-0.57992,-0.13363,-0.48968,-0.15895,-1.2016,-1.9788,-2.1679,-1.7799,-0.53186,0.013184,-0.59563,0.10058,-2.4385,-1.7799,-2.9947,-1.6596,-2.4041,1.9782,1.1394,0.0010193,-0.65673,-0.07577,1
0.3288,0.70544,-0.12796,0.7759,-0.393,0.90911,-0.45977,0.92796,-0.5595,0.90883,-0.58479,0.93144,-0.57699,0.93798,-0.70693,0.86284,-0.66763,0.85179,-0.50706,0.92901,-0.64756,0.86395,-0.61144,0.78283,-0.67323,0.5631,-0.64557,0.72093,-0.74192,0.74132,-0.93577,0.77985,-1.1421,2
0.3288,0.59492,-0.10497,-2.983,0.32918,-1.7702,0.42895,0.34157,-1.6307,0.92795,-0.37607,-1.0336,-0.14487,-1.3115,0.17841,0.87382,-0.90488,1.001,-0.84986,-1.0146,-0.58591,-1.8225,0.80728,0.74233,-0.7459,-0.038311,-0.91312,1.0407,-1.1005,-0.83702,0.40085,-0.77372,0.81534,1
0.3288,0.66792,-0.026683,0.74024,-0.31618,0.869,-0.3581,0.85335,-0.50023,0.90997,-0.3991,0.90078,-0.36051,0.90923,-0.43819,0.91064,-0.21156,0.6791,-0.26408,0.90114,-0.31798,0.83709,-0.25387,0.82217,-0.22092,0.53671,-0.25362,0.67121,-0.38465,0.72314,-0.44993,0.7647,-0.58395,2
0.3288,-1.3405,-0.045909,0.7759,0.88068,-1.0532,-0.24959,-0.77573,-2.363,-0.87754,-0.30917,-0.57992,-0.13363,-1.9879,-0.6483,-1.4936,-1.645,0.63565,1.2808,-0.53186,0.013184,0.29214,0.77525,-2.2707,1.0314,0.88995,-1.6596,-2.4041,1.6266,-0.66335,0.0010193,-0.65673,-0.07577,1
0.3288,0.38084,-0.44983,-0.28328,-0.17101,0.78735,-0.25468,0.69994,-0.084427,0.58709,-0.34487,0.80457,0.99017,0.88443,-1.414,0.60247,-0.57009,0.78992,-0.28104,1.0915,1.9178,0.17856,-0.20754,0.84948,0.10734,0.76095,0.10254,0.37902,-0.54553,0.85929,-0.50091,1.1281,-0.10607,2
-3.0414,0.70544,2.1539,0.7759,-2.3888,-1.0532,-0.24959,-0.98649,-0.36065,0.92795,1.686,0.98343,1.91,-1.9879,-2.3422,1.0034,-1.9788,-2.1679,1.9722,-0.53186,0.013184,1.0654,-1.7909,1.0213,-1.7799,0.88995,1.9059,-2.4041,-1.837,-0.66335,0.0010193,-0.65673,-0.07577,1
0.3288,0.70544,2.1539,0.7759,1.921,0.73985,1.6543,-1.5036,1.6417,-2.3789,1.686,-2.1433,1.91,-1.9879,1.4245,-2.2039,-1.1349,-2.1679,-0.69279,-2.1552,-1.8915,-1.4733,-1.7909,0.84858,-1.7799,0.88995,-1.6596,1.0407,-1.837,1.1394,-0.67625,1.2558,0.66507,2
0.3288,-2.7303,-2.2457,-2.983,1.921,0.91697,0.95592,-0.91908,-2.363,-2.683,-2.3044,0.98343,1.91,0.83902,-2.3422,-2.2039,2.0188,0.74498,1.9722,1.0915,-1.8915,-2.2566,-1.7909,-1.0348,2.1024,0.88995,-1.6596,-2.4041,-1.837,-2.4661,1.9536,1.2558,0.63883,1
0.3288,-1.17,-0.50093,-2.983,1.921,-3.0234,1.6543,0.39175,0.58392,-2.3606,-1.5606,-2.1433,-2.1772,-1.9879,2.0243,-0.64439,1.2023,-1.2507,-0.69394,-1.7433,-1.8915,-2.2566,-0.78467,-2.4385,0.62345,0.88995,-1.6596,-2.4041,-0.67174,-2.4661,-1.9516,-2.5692,1.2309,1
0.3288,0.70544,-0.095602,0.7759,-0.33075,0.91697,-0.37681,0.93107,-0.53684,0.92795,0.8116,0.98343,-0.39395,1.0086,-0.476,1.0034,0.66771,1.001,-0.23479,1.0831,-0.34773,0.9923,-0.27925,1.0213,-1.6301,0.64289,-0.26533,0.74654,-0.35615,0.75141,-0.44349,0.75837,-0.56437,2
-3.0414,-3.3863,2.1539,0.7759,-2.3888,-3.0234,1.6543,-0.98649,-0.36065,0.92795,1.686,-2.1433,-0.51681,1.0086,2.0243,-2.2039,-1.9788,1.001,-1.7799,-2.1552,-1.8915,1.0654,1.9921,1.0213,-1.7799,0.88995,1.9059,1.0407,1.9782,-0.66335,0.0010193,-2.5692,-2.2019,1
0.3288,0.70544,0.081942,0.673,-0.074058,0.91603,0.0023165,0.93107,-0.39892,0.8349,-0.16885,0.91641,0.16564,0.9316,0.086104,0.85738,0.42209,0.9494,0.40127,1.0865,0.28475,0.91229,0.41098,0.87718,0.59668,0.66509,0.54339,0.84382,0.49999,0.74862,0.57851,0.94163,0.58685,2
0.3288,-0.9888,-2.2457,-2.983,1.921,-1.0532,-0.24959,-0.98649,-0.36065,-2.683,1.686,-0.57992,-0.13363,-1.4089,-1.6372,0.69101,0.74244,0.24015,0.36581,-0.53186,0.013184,-2.2566,-0.4117,-2.1754,2.0296,0.88995,1.9059,-2.4041,1.3622,-0.66335,0.0010193,-0.65673,-0.07577,1
0.3288,0.70544,0.16903,0.7759,0.028923,0.91697,0.1802,0.90426,-0.17569,0.83641,0.074129,0.87387,0.36272,0.84738,0.45986,0.77132,0.55406,0.74207,0.71765,0.8219,0.61692,0.64728,0.84957,0.60949,0.83402,0.2772,0.88523,0.39938,0.94865,0.36044,0.91938,0.38084,1.0065,2
0.3288,0.70544,0.32368,0.76372,0.11807,0.8109,0.38531,0.77304,0.092081,0.77282,0.43119,0.73721,0.8248,0.72407,0.91577,0.65817,0.98559,0.44791,1.1651,0.38619,1.1192,0.32765,1.3248,0.12715,1.2335,-0.211,1.3556,-0.067046,1.5231,-0.051845,1.3062,-0.23405,1.5972,2
0.3288,-0.034842,2.1539,-0.712,-2.3888,0.91697,1.6543,0.69557,0.2585,-2.0852,1.686,-0.67248,1.0674,-0.4634,-0.048823,-1.4267,-1.9788,-0.35759,0.034425,-0.0014318,-0.8222,-2.2566,1.9921,0.69128,-1.7799,0.88995,0.013722,1.0407,1.9782,-0.29173,-1.9516,1.2558,2.0503,1
0.3288,0.70544,-0.95787,0.7759,1.4066,0.66203,0.10441,0.93107,-0.55938,0.81681,0.64833,0.44333,-0.46224,1.0086,-0.13976,0.9651,-0.98196,0.68454,-0.36345,0.89774,-0.35051,1.0654,-0.1323,0.9105,0.36854,0.75186,-0.0060483,1.0407,-0.45185,0.12931,0.38859,0.32596,-0.19062,2
0.3288,0.70544,0.57104,0.7759,-0.18053,0.91697,-0.10177,0.93107,-0.27421,0.9056,0.35456,0.98343,-0.021456,1.0086,-0.063232,0.93522,-0.47171,0.7534,-0.066489,1.0915,0.092227,1.0642,0.61841,1.0213,-0.59686,0.8203,0.084426,0.81246,0.51619,1.0416,-0.42896,0.88007,-0.23159,2
-3.0414,0.70544,-2.2457,0.7759,-2.3888,0.91697,-2.1535,0.93107,-2.363,0.92795,1.686,0.98343,1.91,1.0086,-2.3422,1.0034,2.0188,1.001,1.9722,1.0915,1.9178,1.0654,-1.7909,1.0213,-1.7799,0.88995,-1.6596,1.0407,1.3224,-0.66335,0.0010193,1.2558,-2.2019,1
0.3288,0.70544,0.031721,0.7759,0.16003,0.91697,0.26386,0.93107,0.1413,0.92795,0.26501,0.98343,0.65608,1.0086,0.53258,1.0034,1.3332,1.001,1.1063,1.0915,1.1801,1.0654,1.2252,0.8413,1.4876,0.68605,1.3956,0.79289,1.3515,0.67768,1.6726,0.71058,1.5366,2
-3.0414,0.70544,-2.2457,0.7759,1.921,-3.0234,-2.1535,0.93107,-2.363,-0.87754,-0.30917,-0.57992,-0.13363,-1.9879,2.0243,1.0034,-1.9788,1.001,-1.7799,-1.7494,1.9178,1.0654,-1.7909,1.0213,-1.7799,0.88995,-1.6596,-2.4041,-1.837,-0.66335,0.0010193,1.2558,-2.2019,1
0.3288,0.080301,0.80957,-1.1035,-0.23391,-1.7022,1.0801,-0.98649,-0.36065,-0.87754,-0.30917,-0.57992,-0.13363,-0.18052,-0.68743,-0.26297,0.4086,0.15221,1.5627,-0.53186,0.013184,-0.59563,0.10058,0.5614,0.69277,0.42749,1.2551,-0.68166,0.070576,-0.66335,0.0010193,-0.65673,-0.07577,1
0.3288,0.70544,0.06562,0.7759,-0.00059855,0.91697,0.12164,0.93107,0.20908,0.92795,0.38568,0.98343,0.64828,0.9273,0.77726,0.829,1.0272,0.61927,1.1993,0.77727,1.1553,0.72616,1.2877,0.44428,1.4025,0.10171,1.361,0.17157,1.4571,0.18442,1.4008,-0.018315,1.524,2
0.3288,0.70544,0.48573,0.7759,0.81315,0.91697,1.1398,0.93107,1.6417,0.92795,1.686,0.98343,1.91,1.0086,1.525,1.0034,2.0188,1.001,1.9722,0.67702,1.9178,0.8934,1.9921,0.40942,2.1024,-0.30932,1.9059,-0.49532,1.9782,-0.97648,1.9536,-2.2132,2.0503,2
-3.0414,0.70544,2.1539,0.7759,-2.3888,0.91697,1.6543,-2.904,1.6417,-0.87754,-0.30917,0.98343,1.91,-0.48968,-0.15895,-0.60024,0.019958,-2.1679,1.9722,-2.1552,1.9178,1.0654,1.9921,1.0213,-1.7799,0.88995,1.9059,1.0407,1.9782,1.1394,-1.9516,-2.5692,2.0503,1
0.3288,0.70544,-0.19118,0.7759,1.1223,0.91697,-0.067634,0.93107,0.045426,0.92795,-2.3044,0.98343,-0.9625,1.0086,-0.50502,1.0034,0.1178,1.001,-1.0584,1.0915,-0.49294,1.0654,-1.7909,1.0213,-0.96541,0.88995,-1.3275,1.0407,-1.837,1.1394,-1.5328,1.2558,-1.1017,2
-3.0414,0.70544,-2.2457,0.7759,1.921,0.91697,1.6543,0.93107,1.6417,0.92795,1.686,0.98343,-2.1772,1.0086,-2.3422,1.0034,2.0188,1.001,-1.7799,1.0915,1.9178,1.0654,1.9921,1.0213,-1.7799,0.88995,1.9059,1.0407,-1.837,1.1394,1.9536,1.2558,-2.2019,1
0.3288,0.54744,0.12576,0.6383,0.11628,0.71408,0.21912,0.62639,0.34412,0.54521,0.53273,0.52562,0.82652,0.57102,1.0741,0.36929,1.3032,0.22855,1.3141,0.1159,1.2888,-0.027036,1.3933,-0.29872,1.6394,-0.68788,1.4404,-0.5147,1.4257,-0.61404,1.5059,-0.73367,1.4021,2
0.3288,0.054809,-0.42678,0.44384,0.23818,-0.13427,0.37608,-0.49185,0.8068,0.92795,-0.61233,-0.56334,0.77625,-0.4738,0.68967,-0.30067,0.84282,-0.41601,0.77813,-0.46165,0.59877,-0.597,0.57225,-0.7581,0.53794,-1.1361,0.38134,-0.76398,0.26799,-0.746,0.13895,-0.73348,0.021733,1
0.3288,0.19094,-0.10775,0.13087,-0.34549,0.53517,-0.19607,0.66159,-0.31029,0.26826,-0.13503,0.53941,0.026589,0.6052,-0.045897,0.6594,-0.53593,0.46193,0.068381,0.74568,0.14562,-0.020675,-0.25198,0.42252,0.21583,0.13263,0.0048621,0.24068,-0.33295,0.40069,-0.27338,0.42118,-0.012859,2
0.3288,-0.53889,-0.18544,0.72823,-0.14064,0.91697,1.6543,-0.2996,-0.054311,0.10605,-0.048597,0.38259,-1.8112,0.37685,1.3237,0.47083,-0.18888,0.15559,-0.12088,0.53264,0.29492,0.78647,0.96164,0.10473,0.47996,-0.094618,0.384,-0.12252,0.02075,0.041842,0.26503,0.0013842,0.19541,1
0.3288,0.04149,0.053697,0.34327,-0.46159,0.47088,-0.17774,0.27983,-0.45132,0.28751,-0.28659,0.46428,-0.41896,0.59019,-0.20838,0.63424,0.19343,0.39714,-0.05255,0.69943,-0.43963,0.63287,-0.17779,0.76022,-0.13173,0.38274,0.019766,0.46876,0.11376,0.89447,0.07471,0.74338,-0.059718,2
0.3288,0.14747,-0.1559,0.57369,-0.15931,0.91697,1.1351,0.28608,-0.47897,-0.0076199,-0.64473,0.69904,0.061719,0.3616,2.0243,0.20886,0.45605,0.47527,0.28373,1.0915,-0.55821,1.0427,-1.7909,0.28219,0.79654,0.054415,0.38476,0.046442,0.22665,0.21867,0.28694,1.2558,2.0503,1
0.3288,-0.48257,0.22867,-0.44574,0.035453,-0.5965,0.28265,-1.0562,0.52675,-0.79599,0.41298,-0.87838,0.55376,-0.6897,0.43757,-0.55651,0.82857,-1.1344,0.33489,-0.85699,0.1099,-0.90517,0.78842,-0.95083,0.068052,-1.246,-0.0036416,-2.4041,-1.837,-0.71591,-0.14472,-0.66679,-0.21001,1
0.3288,0.46618,-0.52977,0.7759,0.54989,0.57027,0.11608,0.64508,-0.24249,0.75748,-0.39481,0.75195,0.37727,0.67742,0.3939,0.50956,1.1781,0.54201,0.82884,0.65604,0.53839,1.0654,0.76018,0.27331,1.1714,0.30359,1.0722,0.71177,1.1881,0.11229,1.3858,0.34468,1.0763,2
0.3288,0.10948,-0.59108,0.10584,-0.14021,-0.16236,0.47887,0.26408,0.0049983,0.025204,0.22868,0.32411,-0.60454,0.26596,0.6669,0.020293,-0.83171,-0.011653,-0.39328,-0.094255,0.23677,0.28878,0.027855,-0.16705,-0.075048,-0.082556,0.047166,0.15108,-0.014273,0.49667,-0.49136,0.30784,0.23853,2
0.3288,-2.4489,0.281,-1.7378,1.3472,-0.028488,-0.51485,-0.375,-0.49703,-0.50303,-0.61185,0.16061,0.049845,0.35454,-0.49692,-0.33711,0.92343,-0.048746,0.16003,0.28735,0.14881,-1.655,-1.0648,1.0213,1.4353,-0.24924,-0.59198,-0.94295,0.28319,-0.6201,1.0909,0.34986,-0.26665,1
0.3288,0.27902,0.32478,-1.1035,-0.23391,0.060742,-0.11872,-0.22967,1.6417,-0.18497,1.6772,-0.61805,0.95388,-0.13422,0.12182,-0.64292,1.9212,-1.3915,1.6893,-0.69744,0.75225,-1.3027,0.54935,-2.2927,1.728,-1.7156,1.6964,-2.4041,1.3945,-2.4661,0.25212,-0.65673,-0.07577,1
0.3288,-3.3863,-2.2457,-1.1035,-0.23391,-0.052091,-1.7442,0.17528,0.2981,-2.683,-1.1346,-0.57992,-0.13363,-0.48968,-0.15895,1.0034,-0.51392,-0.0053944,-1.0955,1.0439,-1.8915,-2.2566,-1.7909,1.0213,-0.99583,-2.9947,-1.6596,-2.4041,-1.837,1.1394,-1.9516,-0.65673,-0.07577,1
0.3288,0.17523,0.063508,0.38261,-0.17911,0.49486,-0.17738,0.28351,-0.16146,0.3466,0.31238,0.6072,0.016534,0.62944,0.025365,0.53321,-0.13701,0.42449,0.096128,0.60483,0.22946,0.53689,0.33107,0.45074,0.46107,0.19379,0.36578,0.45007,0.40515,0.41394,0.28799,0.4421,0.24557,2
0.3288,0.70544,-2.2457,-1.1035,-0.23391,0.48236,-2.1395,0.56447,0.74359,-1.6343,-2.2017,-0.57992,-0.13363,-0.48968,-0.15895,0.55531,-1.5232,0.58161,-1.035,-0.53186,0.013184,-0.2903,-1.7909,-2.4385,-1.7799,-2.9947,-1.6596,1.0407,-1.837,1.1394,-1.9516,-0.65673,-0.07577,1
0.3288,-0.75923,-0.74584,-1.1035,-0.23391,0.29009,-2.1535,-0.39814,1.5583,0.28509,-0.1807,-0.03512,-1.8676,-0.48968,-0.15895,0.34735,-0.69931,0.13078,-1.4175,-0.53186,0.013184,-0.59563,0.10058,-0.28922,0.50685,0.88995,-0.30225,-0.57727,-0.85431,-0.36972,-1.3673,-0.65673,-0.07577,1
0.3288,0.59272,-1.1306,0.7759,-0.31347,0.89526,-1.907,0.7409,0.97976,0.92795,-0.51077,0.98343,-0.38894,1.0086,-0.48681,1.0034,-0.33345,1.001,-0.2883,1.0915,-0.4335,1.0654,-0.40201,1.0213,-0.4182,0.88995,-0.47054,1.0407,-0.63391,1.1394,-0.79446,1.2558,-1.027,2
0.3288,-1.3405,-0.045909,-1.1035,-0.23391,-1.0532,-0.24959,-0.98649,-0.36065,0.24538,1.686,-0.57992,-0.13363,-0.48968,-0.15895,-0.013559,-1.4182,0.30542,-1.7799,-0.53186,0.013184,-0.59563,0.10058,-0.70859,0.16127,0.88995,0.31886,-0.68166,0.070576,-0.66335,0.0010193,-0.65673,-0.07577,1
