0.80596,0.97564,0.74992,-0.76075,-0.98094,-0.41157,-0.13533,-0.023629,1.3236,0.99778,-1.1754,0.078349,-0.049805,-0.54168,-0.15372,-0.041471,1.2752,1.0907,-0.63118,-1.0073,0.78713,-0.29209,-0.11294,-0.032363,1.5117,0.6138,-1.5476,-1.5398,0.3553,1.0098,-0.048577,-0.036188,1.8551,0.69352,-1.4926,-1.7481,0.81651,0.31194,-0.086874,0.54342,1.4672,-1.1112,-0.30425,1.0896,-0.34573,-0.093052,-0.066105,-0.40823,1.2586,-0.17228,1.1733,-0.88943,-0.76391,-0.1932,-0.016175,-0.30501,0.63143,0.70537,-0.69344,-1.1602,-0.52279,-0.17574,1
-0.34761,-1.1837,-2.537,-0.099511,0.26631,-0.41157,-0.13533,-0.023629,-0.64238,-1.5782,0.32022,-0.13053,1.2982,0.44314,-0.15372,-0.041471,-0.75164,0.58099,-0.46219,-1.0073,1.264,-0.57132,-0.11294,-0.032363,1.1876,0.777,-0.19209,0.37037,1.355,1.2857,-0.048577,-0.036188,-0.63617,0.054415,-0.20003,0.78596,0.13607,-0.26181,-0.086874,-0.47914,-0.99265,-0.95657,0.64578,-1.3221,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.1449,1.1733,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.0635,0.70901,-1.1602,-0.52279,-0.17574,5
-0.34761,-0.10404,0.045569,1.0025,1.8699,0.47838,-0.13533,-0.023629,-0.64238,0.077778,-0.17833,-1.3838,1.2982,1.6742,-0.15372,-0.041471,-0.75164,-1.6279,-0.46219,0.13245,1.264,0.82484,-0.11294,-0.032363,-0.75696,-0.85504,1.1634,1.0071,1.355,3.2171,-0.048577,-0.036188,-0.63617,-1.2238,0.28468,0.61702,-1.3949,-0.83557,-0.086874,-0.47914,-0.99265,0.89866,0.3291,-1.4943,-0.80354,-0.093052,-0.066105,-0.40823,-0.85934,1.1893,-1.6493,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,0.4306,0.013157,-2.2962,-1.1602,-0.52279,-0.17574,8
-0.34761,-0.96779,-0.89356,0.34131,1.3354,0.18173,-0.13533,-0.023629,0.66826,0.99778,-0.92616,-2.0104,0.62419,0.44314,-0.15372,-0.041471,1.2752,0.58099,-0.63118,0.45808,0.78713,-0.57132,-0.11294,-0.032363,0.21533,0.94021,0.99399,0.68874,1.1884,-0.64573,-0.048577,-0.036188,-0.63617,0.8533,0.12311,-1.7481,0.13607,0.8857,-0.086874,-0.47914,0.69848,-0.33816,-1.2543,0.056008,1.0277,-0.093052,-0.066105,-0.40823,-0.15337,0.21675,-1.0848,0.79404,-0.35583,-0.1932,-0.016175,-0.30501,-0.9752,0.24389,0.10796,-0.46761,-0.52279,-0.17574,9
-0.34761,-1.1837,-2.3023,0.34131,1.1572,0.77502,-0.13533,-0.023629,-0.64238,-1.3942,0.81877,0.91386,0.79269,2.4128,-0.15372,-0.041471,-0.17253,0.92081,1.2277,-1.0073,0.62817,1.6625,-0.11294,-0.032363,1.8358,1.1034,0.82455,1.0071,1.355,2.3894,-0.048577,-0.036188,0.29805,1.3326,1.0925,0.9549,1.1567,2.0332,-0.086874,-0.47914,-0.99265,-1.1112,0.012425,0.74505,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.923,0.60877,-0.38438,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.7557,0.70901,-0.64077,-0.52279,-0.17574,5
-0.34761,-0.31998,-0.18921,0.78214,1.8699,4.0381,-0.13533,-0.023629,-0.64238,0.44578,0.32022,-0.54828,0.79269,2.9052,-0.15372,-0.041471,-0.75164,-1.6279,-1.1381,-1.1701,1.1051,0.82484,-0.11294,-0.032363,-0.75696,-1.1814,-0.86984,0.052006,1.1884,-0.36982,-0.048577,-0.036188,-0.63617,0.37397,1.0925,0.9549,1.1567,1.4594,-0.086874,-0.47914,-0.83891,0.89866,0.80412,-1.3221,-0.80354,-0.093052,-0.066105,-0.40823,-1.2123,1.1893,-0.70844,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,0.028945,0.47463,-1.8955,-1.1602,-0.52279,-0.17574,8
-0.34761,-0.31998,-0.424,0.34131,0.97903,-0.11492,-0.13533,-0.023629,0.012942,0.44578,-0.42761,-1.3838,-0.049805,1.428,-0.15372,-0.041471,0.98567,0.58099,-0.46219,0.29527,1.1051,0.54561,-0.11294,-0.032363,0.53942,1.1034,1.1634,1.0071,0.85517,-0.64573,-0.048577,-0.036188,-0.63617,0.69352,0.28468,-1.5792,-0.20415,1.4594,-0.086874,-0.47914,0.85222,-0.49276,-1.2543,-0.28851,1.0277,-0.093052,-0.066105,-0.40823,0.72911,-0.3668,-0.33209,0.79404,-0.76391,-0.1932,-0.016175,-0.30501,0.028945,0.24389,-0.092392,-0.98709,-0.52279,-0.17574,9
-0.34761,-0.53592,-0.18921,0.34131,1.5136,1.3683,-0.13533,-0.023629,-0.64238,0.26178,-0.67688,-1.5927,-1.3978,-0.54168,-0.15372,-0.041471,-0.17253,0.7509,-1.1381,-1.1701,-1.2794,-0.57132,-0.11294,-0.032363,1.8358,0.12419,-0.53097,0.37037,0.68854,-0.093897,-0.048577,-0.036188,1.5437,1.3326,0.60781,-0.73448,0.81651,1.4594,-0.086874,-0.47914,-0.99265,-1.1112,-1.096,0.91731,-0.57464,-0.093052,-0.066105,-0.40823,-1.2123,-1.1449,0.23242,-0.55273,-0.76391,-0.1932,-0.016175,-0.30501,-0.57354,0.24389,-0.29274,-1.1602,-0.52279,-0.17574,6
-0.34761,-0.96779,-1.8327,-0.099511,1.3354,1.665,-0.13533,-0.023629,0.012942,0.62978,0.070942,-0.13053,1.2982,0.68935,-0.15372,-0.041471,1.2752,0.7509,-0.12421,1.1093,0.62817,-0.57132,-0.11294,-0.032363,-0.10877,0.45059,0.31623,0.052006,1.1884,-0.36982,-0.048577,-0.036188,-0.63617,-1.2238,-1.4926,-1.7481,1.1567,0.31194,-0.086874,-0.47914,-0.99265,-1.1112,-0.77927,1.2618,-0.11682,-0.093052,-0.066105,-0.40823,-1.3888,-1.923,0.04425,0.289,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.5249,0.50866,-0.64077,-0.52279,-0.17574,10
-0.34761,0.7597,0.28035,-2.3036,-0.98094,-0.41157,-0.13533,-0.023629,-0.64238,-0.47422,1.068,-0.96604,-1.3978,-0.54168,-0.15372,-0.041471,-0.75164,-0.43849,1.5657,0.45808,-1.2794,-0.57132,-0.11294,-0.032363,-0.75696,0.6138,1.1634,0.052006,-1.3109,-0.64573,-0.048577,-0.036188,-0.63617,0.21419,1.0925,0.61702,-1.565,-0.83557,-0.086874,-0.47914,-0.99265,-0.028955,1.2791,-0.63303,-0.80354,-0.093052,-0.066105,-0.40823,-0.85934,-0.17228,1.1733,0.6257,0.86841,6.3201,-0.016175,-0.30501,-0.37271,0.70537,0.90935,1.6103,3.4497,13.731,2
-0.34761,0.7597,0.9847,-0.099511,-0.98094,-0.41157,-0.13533,-0.023629,0.66826,0.99778,0.32022,1.1227,-0.7238,-0.54168,-0.15372,-0.041471,-0.75164,-0.098668,-0.63118,0.94653,0.15127,-0.57132,-0.11294,-0.032363,-0.75696,-1.5079,-1.5476,1.0071,0.022054,-0.64573,-0.048577,-0.036188,-0.63617,-1.2238,-1.0079,0.9549,-0.88459,-0.83557,-0.086874,-0.47914,-0.99265,0.74406,1.1208,-1.3221,-0.80354,-0.093052,-0.066105,-0.40823,-0.32986,1.1893,1.1733,0.96239,1.4805,1.1095,-0.016175,-0.30501,0.83226,0.9361,-0.49309,0.39818,2.7048,5.0392,3
-0.34761,-0.75185,0.28035,-0.54033,-0.98094,-0.41157,-0.13533,-0.023629,-0.64238,0.62978,-0.17833,0.28723,-0.2183,-0.54168,-0.15372,-0.041471,0.98567,1.0907,-0.96916,-1.1701,1.264,-0.57132,-0.11294,-0.032363,0.86352,0.45059,-1.5476,-1.5398,0.52192,0.73386,-0.048577,-0.036188,1.8551,0.8533,-1.4926,-1.7481,-0.20415,1.1726,-0.086874,-0.13828,1.4672,-1.1112,-1.2543,0.056008,1.0277,-0.093052,-0.066105,-0.40823,0.9056,-1.3394,-0.70844,1.1307,-0.55987,-0.1932,-0.016175,-0.30501,-0.57354,0.9361,0.50866,-0.46761,-0.52279,-0.17574,1
-0.34761,-1.1837,-0.424,0.1209,-0.98094,-0.41157,-0.13533,-0.023629,-0.64238,-0.29022,0.56949,-1.3838,-1.3978,-0.54168,-0.15372,-0.041471,-0.75164,0.92081,-0.63118,-1.1701,-1.2794,-0.57132,-0.11294,-0.032363,-0.10877,0.94021,-1.2087,-0.58473,-1.1443,-0.64573,-0.048577,-0.036188,-0.013359,1.3326,0.93094,0.27915,0.98662,0.31194,-0.086874,-0.47914,1.4672,-0.33816,-1.2543,-0.97755,2.4012,-0.093052,-0.066105,-0.40823,0.72911,0.022235,-1.0848,0.289,2.0926,-0.1932,-0.016175,-0.30501,-0.9752,-0.21758,0.50866,0.91765,-0.27452,-0.17574,7
-0.34761,-1.1837,-2.7718,-0.31992,1.3354,-0.41157,-0.13533,-0.023629,-0.64238,-1.9462,-2.9204,0.91386,1.2982,-0.54168,-0.15372,-0.041471,-0.75164,-1.6279,0.044778,1.435,0.9461,-0.57132,-0.11294,-0.032363,0.21533,0.45059,1.1634,1.0071,0.85517,-0.64573,-0.048577,-0.036188,0.29805,0.53374,-0.038458,0.9549,-0.03404,-0.83557,-0.086874,-0.47914,-0.99265,-1.1112,1.2791,0.056008,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.923,0.98511,0.45735,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.7557,-0.69344,1.4371,-0.026237,-0.17574,2
-0.34761,0.32783,-0.65878,0.34131,0.97903,0.18173,-0.13533,-0.023629,1.3236,0.99778,-0.67688,-2.0104,0.79269,1.428,-0.15372,-0.041471,1.5648,0.7509,-0.2932,0.6209,0.9461,-0.012855,-0.11294,-0.032363,0.21533,1.1034,1.1634,1.0071,-0.31119,-0.64573,-0.048577,-0.036188,-0.013359,1.3326,-0.68473,-1.5792,0.47629,0.59882,-0.086874,0.88427,1.3134,-1.1112,-1.2543,-0.11625,1.0277,-0.093052,-0.066105,1.0852,1.4351,-1.1449,-0.52027,0.6257,-0.35583,-0.1932,-0.016175,-0.30501,1.4347,0.013157,-0.69344,-0.98709,-0.52279,-0.17574,9
-0.34761,0.7597,0.51513,1.0025,0.26631,-0.41157,-0.13533,-0.023629,-0.31472,0.62978,-1.4247,0.70498,0.79269,-0.54168,-0.15372,-0.041471,-0.75164,-1.6279,-1.1381,1.1093,-0.0076925,-0.57132,-0.11294,-0.032363,-0.75696,0.12419,0.65511,1.0071,0.85517,-0.093897,-0.048577,-0.036188,-0.63617,1.3326,1.0925,0.9549,0.6464,1.4594,-0.086874,-0.47914,-0.68517,1.2079,-0.62093,-1.4943,-0.80354,-0.093052,-0.066105,-0.40823,0.023129,0.60579,-1.8375,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,1.2339,-0.44832,-2.2962,-1.1602,-0.52279,-0.17574,8
-0.34761,0.54377,0.9847,-0.76075,-0.98094,-0.41157,-0.13533,-0.023629,-0.31472,0.99778,-0.67688,-0.13053,0.11869,-0.54168,-0.15372,-0.041471,0.40657,0.92081,-1.1381,-1.1701,0.31024,-0.29209,-0.11294,-0.032363,1.1876,0.45059,-1.5476,-1.5398,-0.31119,1.0098,-0.048577,-0.036188,0.92086,0.69352,-1.4926,-1.7481,-0.88459,1.4594,-0.086874,0.88427,1.1597,-1.1112,-1.2543,-0.28851,1.0277,-0.093052,-0.066105,0.089589,1.4351,-0.17228,-0.33209,0.79404,0.052251,-0.1932,-0.016175,-0.30501,0.028945,0.70537,0.50866,-0.29446,-0.52279,-0.17574,1
-0.34761,0.7597,0.9847,1.0025,1.6917,0.18173,-0.13533,-0.023629,-0.64238,-0.29022,-1.4247,-0.54828,1.2982,1.428,-0.15372,-0.041471,-0.75164,-1.6279,-0.80017,-1.0073,1.264,1.3833,-0.11294,-0.032363,-0.75696,0.45059,1.1634,1.0071,1.355,2.9412,-0.048577,-0.036188,-0.63617,-0.74447,-0.84629,0.78596,0.13607,-0.54869,-0.086874,-0.47914,-0.99265,-0.028955,1.1208,-1.1498,-0.80354,-0.093052,-0.066105,-0.40823,-0.85934,0.99483,-0.52027,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,0.4306,0.24389,-2.0959,-1.1602,-0.52279,-0.17574,8
-0.34761,-0.75185,0.51513,-0.31992,-0.98094,-0.41157,-0.13533,-0.023629,-0.31472,0.62978,0.070942,-2.2193,-1.3978,-0.54168,-0.15372,-0.041471,0.69612,0.7509,-0.96916,-1.1701,-1.2794,-0.57132,-0.11294,-0.032363,1.1876,0.28739,-1.5476,-1.5398,-1.3109,-0.64573,-0.048577,-0.036188,1.5437,1.1728,0.60781,0.78596,-0.37426,-0.54869,-0.086874,0.54342,1.3134,0.12565,-1.2543,0.40053,1.4855,-0.093052,-0.066105,-0.40823,0.55261,-0.17228,-1.0848,-0.21604,2.2967,-0.1932,-0.016175,-0.30501,-0.9752,0.013157,0.50866,0.91765,0.47032,-0.17574,7
-0.34761,-1.1837,-2.0675,-0.099511,1.8699,2.8516,-0.13533,-0.023629,-0.64238,-1.0262,1.068,0.70498,0.79269,3.3976,2.8807,-0.041471,0.11702,1.0907,0.21377,-1.1701,0.78713,3.3379,-0.11294,-0.032363,2.484,0.94021,-0.53097,0.21119,1.355,1.0098,-0.048577,-0.036188,1.8551,1.3326,0.93094,0.61702,0.98662,-0.54869,-0.086874,-0.47914,-0.53143,-1.1112,0.3291,0.57279,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.923,0.98511,-0.04769,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.5249,0.90935,-0.29446,-0.52279,-0.17574,10
-0.34761,-1.1837,-2.7718,0.34131,1.8699,0.47838,-0.13533,-0.023629,-0.64238,-1.9462,-2.6711,0.91386,1.2982,-0.54168,-0.15372,-0.041471,-0.17253,-0.77832,1.0587,1.435,0.9461,-0.57132,-0.11294,-0.032363,2.484,1.1034,0.99399,1.0071,0.68854,-0.64573,-0.048577,-0.036188,-0.32477,-0.58469,-0.68473,0.9549,0.47629,-0.83557,-0.086874,-0.47914,-0.99265,-0.95657,1.2791,0.91731,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.923,1.1733,0.96239,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-2.7557,-0.092392,1.6103,1.4634,-0.17574,2
-0.34761,-0.31998,0.51513,1.0025,1.8699,3.1482,-0.13533,-0.023629,-0.64238,0.26178,-0.67688,-2.2193,-0.5553,3.3976,2.8807,-0.041471,-0.46209,0.92081,1.2277,0.45808,0.78713,2.7794,-0.11294,-0.032363,1.8358,1.1034,1.1634,1.0071,0.18868,0.18202,-0.048577,-0.036188,-0.32477,-0.58469,-0.20003,0.78596,-1.565,-0.83557,-0.086874,-0.47914,-0.99265,0.12565,0.80412,-1.4943,-0.80354,-0.093052,-0.066105,-0.40823,-1.2123,0.80031,-0.14392,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,0.028945,0.70537,-1.4948,-1.1602,-0.52279,-0.17574,10
-0.34761,0.11189,0.045569,-0.099511,-0.4464,-0.41157,-0.13533,-0.023629,-0.64238,0.99778,-0.67688,1.1227,-0.2183,-0.54168,-0.15372,-0.041471,-0.75164,-1.6279,0.55175,0.94653,-1.2794,-0.57132,-0.11294,-0.032363,-0.75696,0.777,1.1634,1.0071,0.3553,-0.36982,-0.048577,-0.036188,-0.63617,0.054415,-1.1694,-1.2413,0.98662,0.31194,-0.086874,-0.47914,-0.83891,-1.1112,-1.2543,0.57279,0.56991,-0.093052,-0.066105,3.5743,1.2586,-0.75584,-0.14392,1.1307,-0.15179,-0.1932,-0.016175,-0.30501,0.22977,0.013157,0.30831,-0.1213,-0.52279,-0.17574,4
-0.34761,-1.1837,-2.0675,-0.31992,1.6917,2.2583,3.6689,-0.023629,-0.64238,-1.5782,0.81877,-0.75716,0.11869,3.3976,5.9152,-0.041471,-0.75164,0.24116,-0.12421,-1.1701,0.31024,3.8964,2.1838,-0.032363,-0.43286,0.94021,0.82455,1.0071,1.355,1.2857,-0.048577,-0.036188,-0.63617,-0.42491,-0.36159,-1.4102,0.81651,-0.26181,-0.086874,-0.47914,-0.99265,-1.1112,0.3291,-0.46077,-0.80354,-0.093052,-0.066105,-0.40823,-1.3888,-1.7284,0.98511,-1.5628,-0.76391,-0.1932,-0.016175,-0.30501,-1.176,-1.1405,-0.49309,-1.1602,-0.52279,-0.17574,10
