-0.91838,2.0341,0.43515,1.3973,0.95075,0.86123,0.50792,0.8728,0.32817,0.35955,-0.51535,-0.57264,-1.1468,-1.2175,-0.11671,-1.609,-0.49082,-0.97568,0.13611,-0.184,-0.60533,2
1.8428,0.031216,-0.87677,-0.18125,-0.27701,-0.97727,-0.34142,-0.64653,-0.48715,-0.3882,0.35221,0.48246,0.36524,-0.59789,0.21136,0.42747,0.14805,0.48527,1.6148,-1.1487,-0.24441,3
-0.50272,-0.77562,-0.28429,-1.8872,-0.62102,0.2484,-1.3646,-0.35632,-1.118,-1.0244,-1.3057,-0.34038,-0.3666,1.0449,0.80785,1.4707,1.175,-0.43224,0.078288,1.3044,0.39722,1
1.15,-1.4496,-2.4934,-0.25911,-0.58543,-0.26594,-0.27188,-0.043351,-0.97516,-0.63745,0.42352,1.0067,1.8047,0.044437,0.23124,0.36643,0.40479,2.2074,-1.2104,-0.24832,-0.93618,3
-0.08706,1.8632,-0.94448,-0.45023,-0.70999,-1.7488,-0.58976,-0.23113,0.4948,-0.55218,1.9923,1.6039,-0.26983,0.072858,-0.022268,-0.077488,-0.50873,0.697,0.81349,0.90017,0.73809,3
-1.4132,-0.75663,-1.0207,0.32133,-0.77523,-0.35349,-0.6295,-1.0505,-1.5703,-1.0441,-0.46187,-0.40674,0.24428,1.5906,1.807,2.4917,1.9512,1.9603,0.79697,0.61534,-1.8385,1
-1.0767,-0.52882,-0.48743,-1.4342,-0.12873,-0.15104,-0.37122,0.54276,-0.26696,1.1073,0.41163,1.5176,-0.62667,-0.36483,-1.1208,-0.35494,0.2794,-1.1168,-1.5491,-0.40451,-1.5377,2
-0.93817,-1.535,-0.0049793,-0.9245,-1.3921,-0.074434,-1.3845,-1.4204,-2.213,-2.1133,-1.1036,-0.48637,0.94587,1.1586,2.3587,2.3141,0.99589,2.0097,1.3835,0.86341,0.10648,3
0.96199,0.36344,-1.1222,-1.3209,-0.38377,-0.65444,-1.5533,-1.1985,-1.2489,-1.7591,-0.80651,-0.36693,0.28056,-0.074934,1.8368,1.7925,1.8139,1.9603,-0.15301,1.7546,-0.27449,1
0.30881,-0.64273,-1.6978,-1.5828,-1.5344,-1.1031,-2.2139,-1.4489,0.36983,0.42514,-0.0043191,0.47582,1.9741,1.5622,1.1359,1.7426,0.44061,1.8545,0.7474,-0.26669,-0.28451,3
0.38798,0.56278,-0.41972,-1.059,-0.54392,-1.4095,-1.2553,-1.0278,-0.022956,0.22181,0.64338,0.80098,0.55878,0.79477,0.38037,0.17777,0.4227,-0.11464,0.41698,0.43159,0.9386,3
-0.94807,-0.1966,-0.4705,-1.2006,0.93889,-0.40274,0.40858,0.96953,-1.237,-0.40132,-0.7768,-0.27403,0.050731,-0.035144,0.49966,0.58285,0.046546,0.068863,0.49132,-0.57908,-0.38477,1
1.2094,-0.50035,0.5875,-0.59181,-0.6922,0.58764,0.70163,1.5443,0.98875,0.6416,2.022,-0.57927,0.099117,-0.79116,-0.53923,-0.71008,-0.31767,-0.59456,-1.3591,0.23864,0.15661,2
-1.0569,0.80008,-0.76674,0.094819,-0.7693,-0.91161,-0.94241,-0.82862,-0.13603,-0.43411,0.54236,0.14403,1.2785,0.86298,0.31077,0.49961,-0.81921,1.1134,0.21046,1.0288,0.41728,3
1.0016,0.059692,0.27433,-0.28035,0.86772,-0.16198,-0.60466,0.77037,1.5422,0.97612,0.79787,1.0067,0.1475,-1.3425,-0.51437,-0.60465,-1.07,-0.34049,0.64001,-0.35857,-1.7783,2
-0.72045,-0.61425,-2.1718,-1.6961,-0.5024,-0.30425,0.35891,0.15581,1.4291,1.9862,1.7664,0.2502,1.1213,1.1358,-0.79274,-0.75447,-0.62217,0.18884,-1.4004,-0.97416,-0.68554,3
-0.46313,0.11665,3.2283,1.4893,1.2355,1.5288,1.8738,0.59397,0.84592,-0.62433,-1.4602,-0.83143,-2.0843,-2.5817,-2.3585,-0.95423,-0.78935,-0.65808,-1.1691,1.0655,0.52756,1
-0.92828,1.1133,0.61289,1.0575,0.13818,0.16085,0.90527,0.82158,-0.16579,-0.96541,-1.3294,-1.1367,-1.1771,0.91982,-0.20122,-1.0819,-0.34155,-0.32637,-0.54952,0.58778,-1.4575,1
-0.66107,0.14512,-0.11501,-1.4696,-0.27701,1.4029,-0.22718,1.0549,1.3637,0.95644,0.94643,0.6948,-0.68111,-0.19999,0.02744,0.083434,0.15402,0.34412,0.16916,-0.44126,2.0615,2
0.24943,0.21157,1.4254,0.024033,-0.65068,-1.4861,-0.46062,-1.318,-1.2073,-0.74895,-0.20635,-0.48637,1.2362,1.5963,1.0812,1.221,0.64959,0.55585,0.85479,-0.47801,0.67794,1
-0.76993,-0.30101,1.5439,1.284,0.63047,0.64236,0.94004,0.77606,0.11987,0.025032,-1.1155,-1.1566,-0.87465,-0.81958,-1.9161,-0.61019,-0.59232,-0.92628,0.67306,-0.57908,0.70802,2
0.081184,1.7873,1.3069,-0.41484,-0.89979,0.14991,-0.93248,-1.4489,0.42934,-1.582,-2.0841,1.3053,0.85515,0.77772,2.0456,1.5983,1.7482,2.5673,0.92914,1.4055,-0.073977,3
1.8923,1.2557,0.78217,1.9211,-0.027899,1.5014,0.94997,-0.0035183,1.2685,0.3202,-1.1333,-0.18776,-1.4129,-0.44442,-0.5094,-0.32719,-0.1266,-0.12875,-1.6152,0.46834,-1.9588,1
0.59581,-0.60476,-2.8235,-1.0519,-0.66847,-1.7105,-1.2106,-0.66929,0.27461,-0.7096,-0.24795,0.54882,0.83096,0.62424,0.51458,0.38308,-0.52067,0.78875,-0.91299,1.2769,-0.58528,3
-0.78972,0.39192,0.88374,0.066505,-0.35412,0.65878,-0.39109,-1.8074,-1.0168,-1.4836,-0.69955,0.19048,0.1475,0.97098,-0.03718,1.282,-0.29975,-0.27697,0.78045,0.76235,1.6705,1
0.24943,-2.1045,-1.7655,-0.30158,-0.22956,-0.40821,-1.1709,-0.82862,-0.58237,-0.84078,0.26902,0.1573,0.46201,1.0904,2.0257,1.0101,-0.33558,0.48527,0.62349,-0.29426,0.33707,3
0.41767,0.11665,0.7991,1.1071,1.105,1.1075,0.8705,1.3792,-0.49906,1.1467,0.49482,0.56209,-1.2255,-1.1891,-1.1655,-1.9808,0.070429,-1.131,-0.52474,0.88179,-2.3999,2
0.16036,0.58176,-0.30968,0.41336,-0.21177,-0.38085,0.026133,-1.5228,-1.5465,-0.58497,-1.0858,-1.2893,0.46806,1.3064,0.097031,0.50516,0.69735,0.61937,-0.54952,2.5632,0.60776,1
0.52653,0.10715,-0.6821,-0.54934,-1.0718,-0.58878,-0.31162,0.030624,1.1078,-0.25701,2.1408,1.0133,-0.20934,1.1017,-0.64361,-0.14408,-0.65203,-0.60162,1.5239,-1.1395,0.086432,3
-0.19592,0.069184,0.74832,-0.91034,0.36356,-0.7584,-0.98215,-0.44737,-0.76091,-0.55874,0.20366,0.58863,1.708,1.1301,0.99177,2.5528,0.84662,1.7345,1.4413,0.86341,-0.11408,3
0.45726,0.82856,-0.030371,0.03819,1.876,1.3482,1.2132,-0.060422,0.92924,0.51697,-0.82434,-1.1234,-1.0017,-1.0356,-1.0462,-0.13298,0.35702,0.85933,0.69784,0.92773,0.11651,1
-0.02768,0.50582,0.24048,-1.2572,-0.53205,0.035,0.14534,-0.39615,-0.13008,-1.2212,-0.40839,-0.84471,-0.84441,0.26613,0.052294,0.17777,-0.22214,0.3794,1.4413,0.27539,-1.4274,1
-1.5617,1.6639,0.5875,0.80976,1.6328,1.0527,1.0344,0.97522,1.3458,-1.1687,-0.99666,-0.81816,-1.292,-0.43873,-1.3346,-0.53806,-0.21019,-0.31225,0.37567,-0.036996,-0.16421,1
-0.76993,-0.6807,-0.87677,-1.4129,-0.55578,-0.15104,-0.6146,0.50861,0.16153,1.9928,2.2834,1.3916,1.5144,-0.14315,0.29089,-1.3427,-1.4043,-0.19933,-0.62387,-0.19319,0.43733,3
0.25932,-0.46238,-0.5636,0.61156,-0.3897,-0.0033018,0.1056,-0.20268,1.328,0.011913,0.91078,-0.53282,-1.165,-1.2402,-0.062034,-0.37714,-0.62814,-0.1217,0.40045,1.3687,0.3471,2
0.37808,0.297,1.8148,0.52661,0.75502,0.98161,0.99964,1.2313,1.322,0.73343,-0.69955,-0.55937,-0.64482,-0.2682,-0.057063,-0.871,-1.0879,-0.88393,-0.24388,-0.94659,0.76817,1
-0.017783,-0.98445,0.24894,0.55493,0.66012,0.90501,1.3523,1.2711,1.0007,0.4645,-0.18853,-1.2959,-1.1771,-2.3089,-1.3644,-1.0652,-0.60426,-0.84864,-2.053,-1.6816,1.1491,2
1.6449,-0.33898,-1.1138,-0.70506,-0.88793,-1.1086,-0.37618,1.1858,1.4887,0.070946,1.6476,1.3717,0.89144,-0.029459,0.33066,-0.24951,0.034604,-1.5332,-0.01258,0.036507,-0.53515,2
0.82344,-0.006753,0.14737,0.26471,1.105,1.0582,0.68673,-0.11164,0.39363,0.30708,-0.11722,-2.6098,0.02049,-0.524,-0.68338,-0.15517,-0.21019,-0.022887,0.39219,-0.37695,-1.247,1
0.051494,-0.75663,1.2054,0.66819,-1.0659,-0.33708,-1.5136,-1.7789,-0.80257,-0.29637,-0.2836,0.11085,-0.082331,1.4371,1.7175,1.4762,1.2049,1.5651,1.6313,0.78072,0.79825,3
-0.40375,1.0848,0.96838,1.6592,0.58302,-0.26047,0.66189,1.3166,0.44719,1.3565,0.82759,-1.2893,-0.8807,-0.27957,-0.67344,0.016845,-1.8103,0.44998,-0.75604,-1.3784,-0.023849,2
-0.14644,0.60075,0.61289,1.0717,1.3422,0.98161,1.7546,1.3849,-0.40384,-0.12583,-0.31925,-1.0637,-1.3222,-1.9678,-0.55414,-0.61019,0.10625,-0.015829,-0.053883,-0.28507,0.52756,1
1.3084,0.37293,-1.3084,-1.5757,-0.56171,-0.57236,-0.97718,-1.4546,-1.5822,-0.55218,-0.099394,-0.89116,0.32895,0.06149,1.3546,2.0311,-0.1266,1.3463,0.30133,3.9597,-0.87602,3
-1.2648,0.097661,-0.34354,-0.91742,0.65419,-1.5354,-0.85797,-1.2269,-0.48715,-0.95229,-1.2165,0.7678,-0.11862,0.055805,1.4093,0.70492,0.99589,0.28765,1.433,1.5617,-0.60533,1
-0.2751,-0.42441,-0.73288,-0.18833,-1.2141,-0.36991,-1.1063,-1.5399,-0.65974,-0.23078,-0.64607,-0.36693,0.38943,0.66403,2.2196,0.93243,1.2646,0.12533,0.57393,0.33052,1.9512,3
0.65519,0.46786,0.51133,-1.1227,0.055138,-0.91161,0.19997,0.9866,1.4649,0.44482,1.2673,-0.24748,1.5446,1.096,-0.16642,-1.2816,-0.0012197,0.82404,1.2513,-0.26669,-0.20431,2
-0.5621,0.25903,-0.064227,-0.36529,-1.2972,-1.3001,-0.91758,0.26962,0.072263,1.4812,0.72063,1.6305,1.333,0.27749,-0.25589,-0.071939,0.15402,-0.12875,-0.35127,1.2126,-1.0565,3
1.1401,0.7811,-1.3592,-0.71922,-0.26515,-0.74746,-1.7073,-0.35632,-1.1954,0.60224,0.94643,0.99342,1.1757,0.06149,0.26107,0.44967,0.040575,1.6427,-0.40909,0.68885,-0.73566,3
2.3475,0.85703,0.29973,0.61156,0.89144,0.18821,-0.30168,-0.17992,0.05441,-1.2606,-0.59259,-1.1234,-0.28192,0.57876,0.022469,-0.2717,1.0914,-0.34049,1.3339,1.2493,-0.76574,1
0.57602,-0.49085,0.24048,1.376,0.61861,0.65331,0.75627,-1.1245,-0.2134,-0.21766,-1.0085,-0.64563,-0.5299,-0.59221,-0.3056,0.44967,1.1571,0.30177,0.91262,1.6352,0.20674,1
0.64529,-0.27253,-0.13194,3.3014,1.0101,2.5411,1.2381,0.83296,1.1256,0.24149,-0.18258,-2.3643,-0.85046,-2.144,-2.1001,-1.5813,-0.043015,-0.8557,-1.9869,-0.44126,0.41728,1
-0.60169,-0.22507,-0.17426,-0.64844,-0.60323,0.71349,-0.23711,1.237,1.3994,0.13654,0.99991,-0.25412,-0.25168,-0.040828,-1.434,-0.75447,-0.58038,-0.93334,0.68958,-0.91903,1.3497,2
0.95209,-0.054214,0.38437,-0.089225,-1.57,-0.34802,-0.20731,-0.28235,0.32222,0.37923,3.0024,2.5263,0.98821,-0.49557,0.16662,0.2499,-1.5417,-0.26285,-2.1604,0.12839,-0.25444,3
0.48695,-0.4339,-0.93602,-0.32282,0.36949,0.5384,0.49799,1.2085,-0.51691,-0.57186,0.0016231,-0.59254,-0.0097515,-1.0356,0.25113,0.38308,0.64362,0.21708,0.094809,0.57859,0.28694,1
-0.30479,1.0943,0.14737,-0.45023,1.0101,0.44538,0.37878,-0.58393,-0.21935,-1.3721,-1.6087,-0.87125,-0.20934,0.28318,0.59411,0.45522,0.24955,0.50644,-0.36779,0.86341,0.80827,1
-1.7299,-1.0509,-0.79213,0.25763,-1.1904,-0.67632,0.090702,-0.85707,-0.30266,-3.1168,-0.11722,-1.6675,0.6737,1.0733,1.6976,1.4651,1.7482,2.9555,0.11959,1.1023,0.35712,3
-1.1559,0.078677,-0.52975,1.6096,-0.039761,0.062359,0.10064,0.27531,1.5779,0.963,1.4159,1.0664,0.25032,0.35707,-0.51437,-0.79886,-0.9625,-0.69337,-1.5656,-0.7904,0.91855,2
0.6156,1.6069,1.5609,0.13729,1.1465,1.7148,1.4169,1.476,1.2685,1.2319,-0.40839,-1.4021,-1.7577,-1.6609,-0.92695,-1.8365,-0.65203,-0.55928,-1.1443,0.93692,0.95866,2
2.4861,-0.31999,0.13891,0.7956,0.067001,0.325,0.23971,-0.15716,0.33412,-0.26357,-0.4381,-0.7319,-0.1912,-0.43305,-0.22607,1.0878,0.47644,1.7627,1.367,1.3963,0.28694,1
-0.80952,-0.50035,-0.352,0.32133,0.11445,-0.82406,-1.757,-1.0904,-1.3501,-0.39476,-0.74709,0.1374,1.3148,1.5678,1.4988,1.4818,2.1661,1.1064,0.58219,0.90017,0.14659,1
0.38798,2.2144,-0.2589,0.76729,1.2888,0.1116,0.56256,0.92401,0.70905,1.9797,0.031334,1.5044,0.13541,-0.93327,-0.73309,-0.06639,-1.8462,-0.37577,-0.21084,0.15595,-0.22436,2
-0.80952,-0.1871,-0.43664,-0.1317,-0.66847,0.22104,-0.39109,-0.02628,-1.4513,-0.30293,-0.61042,-0.24085,-1.6186,0.48781,-0.71321,0.39418,1.1093,1.678,2.0361,1.1574,-0.30457,1
-2.5315,-0.14914,2.3396,0.48414,1.6506,1.0144,1.4169,1.4418,0.20914,0.72687,-0.84217,-0.52619,-0.064186,-0.90485,-1.8018,-0.44927,-1.1834,-1.1804,-0.74778,-0.96497,0.67794,2
-0.68086,-1.1458,-0.74135,-0.2945,0.59488,0.43991,0.98971,0.013553,0.25675,1.1532,1.1366,0.42274,0.43177,-1.3425,-0.64859,-1.1263,-1.7924,-1.6391,-1.5986,-0.74446,0.68797,2
0.60571,-0.75663,0.9176,-0.80417,-1.6886,-0.74199,0.53276,0.087527,0.048458,1.1795,1.8199,1.7234,0.31081,0.24339,0.77306,-0.47702,-0.91474,0.28765,-1.7143,-2.0491,-0.72564,3
-0.71055,-0.32949,1.1969,0.3001,1.1346,0.64783,1.6155,1.2711,0.88758,-0.034001,-0.98478,-2.2515,-0.66901,-0.063565,-1.3296,-0.8821,-0.52067,0.42175,-0.4504,1.0747,-1.7783,1
-0.67096,1.1703,0.51979,0.066505,0.96262,0.65878,0.63209,-0.32787,0.79831,0.2546,-0.16476,-0.51955,-0.34241,-0.80821,-0.76291,-1.2039,0.24955,0.17473,-0.64039,1.6811,1.0088,2
0.081184,-0.57628,-0.2589,0.080662,-0.010105,-0.51764,-1.2653,-1.0733,-0.034859,-0.21766,-0.59259,0.51564,-0.064186,1.0165,1.0763,0.71602,1.1034,1.6498,0.061766,-0.15644,-0.50508,3
-2.492,-0.21558,-0.2589,0.6965,-1.1667,-0.51217,-1.161,-0.41322,0.33412,-0.30949,0.33438,0.98678,0.11121,0.7095,0.29586,0.62724,0.84662,1.5086,1.02,1.9384,0.98873,3
0.67498,-0.34847,1.1038,-0.60596,-1.5759,-1.0648,-1.0616,-0.80017,-0.39193,-0.34228,-0.94912,0.75453,-0.34241,1.204,0.68855,0.72157,1.2646,0.0053437,1.3587,-0.91903,0.30699,3
-0.047473,0.24004,0.63829,-0.63428,1.7455,1.2333,0.73143,0.79313,-0.08842,-0.027442,-0.75898,-0.52619,-1.3888,-0.76274,-1.2401,-0.22731,0.046546,0.13238,0.7474,-0.65258,0.10648,1
-1.9575,-0.092183,2.4919,0.85223,0.24494,1.5397,1.402,0.50861,0.52456,-0.74895,-0.85405,-0.7518,-1.2134,-0.34778,0.20639,-0.071939,0.33911,0.21708,-0.34301,0.90935,1.9412,1
0.87292,2.2524,-0.36047,-0.69091,-0.16432,-0.14557,-0.28678,0.37205,0.98875,1.96,1.2317,0.7678,0.92773,0.84024,-0.41496,-1.7422,0.30926,-0.66514,-0.71474,0.20189,-0.40482,2
-1.9872,0.98993,2.0856,-0.86079,1.2829,0.60406,0.56256,-0.28235,0.58407,0.12342,-1.5493,-0.63236,0.35919,-0.42168,0.54937,0.61614,0.64959,1.2687,0.11959,0.082447,1.7005,1
1.1104,0.078677,-1.6893,-0.76169,-0.7693,-0.835,-0.088105,-0.50996,-0.60023,0.49073,1.0237,2.4201,1.218,1.42,0.32072,-0.88765,-0.44902,-1.4203,-0.723,0.31214,-0.71561,3
-1.0866,-2.1045,-0.14887,-1.4412,-0.42529,-0.835,-0.50532,-1.4204,0.95305,0.56289,1.2079,1.4911,-0.30612,0.033068,-0.091859,-1.0763,0.36299,-0.49576,-1.6069,1.0196,0.26689,3
0.70468,2.2524,0.95992,2.1759,2.1548,1.1184,1.5162,1.9483,0.53051,0.44482,0.52453,-1.6476,-1.4129,-2.0303,-1.4638,-1.4037,-0.68785,-0.37577,-0.96256,0.14676,-0.54518,2
1.5459,-0.092183,-1.6131,-0.64136,-1.0896,-0.32066,-0.60466,0.48016,0.81022,1.1926,0.92266,2.2078,0.95797,0.39118,-0.70823,-0.14408,-0.89085,-0.058176,-0.85517,0.37646,1.5702,3
0.56612,-0.14914,1.2308,0.32841,0.35763,-0.59972,0.25461,-0.20268,-1.1537,-0.51282,-0.38462,-1.6609,-0.14886,0.48781,0.51458,0.69383,0.17193,1.9603,0.61523,-0.28507,2.673,1
-1.3044,-1.4591,-0.13194,-1.0944,0.11445,-0.0087735,0.48309,0.53707,0.88758,1.3631,0.62555,0.7678,-0.37265,-0.89348,0.022469,-0.32165,-1.4521,-1.5544,-0.77256,0.15595,0.17666,2
1.0807,-0.44339,-1.2661,-0.30866,0.025482,-0.91161,-1.3497,-0.10025,1.2387,-0.04056,1.1544,1.6039,0.080972,-0.035144,1.0166,-0.12743,-0.10869,0.1959,-0.20258,-0.17481,-0.023849,3
0.81354,0.33497,-1.6131,0.90886,0.23901,0.82293,0.54766,0.76468,1.7624,0.2546,-0.99072,-0.72526,-0.77183,-0.41599,-0.98163,-1.215,-0.7177,-0.84158,-1.4334,0.036507,-0.033875,2
0.27912,0.27801,0.78217,-1.3988,-0.85234,-0.52859,-2.0302,-0.60101,0.48885,0.24149,0.99991,0.12412,1.3511,1.4541,0.49469,0.52181,1.39,1.064,0.38393,-0.21156,-0.57526,3
-0.14644,1.7113,1.3154,0.74605,1.1346,2.5411,0.64699,2.0962,1.4946,0.14966,-0.44998,-0.68545,-2.1932,-1.7632,-0.20619,-0.96533,-2.497,-0.42518,-0.56605,0.20189,-0.25444,2
0.59581,-0.22507,-0.69903,-0.54934,-1.6234,-0.45198,0.42845,-0.25389,2.3099,1.3369,1.2435,2.1215,-0.0037033,-0.0010378,0.067206,0.37753,-1.3088,-0.39695,0.46654,-2.2605,1.2394,3
0.081184,-0.78511,0.020413,0.080662,-0.91165,0.72991,-0.27188,0.37774,1.1911,0.82525,1.3208,0.7678,0.10517,-1.7063,-0.39508,-0.74892,-0.93862,-0.34754,-1.2269,-0.70771,-0.10405,2
0.58591,-1.0414,-0.41125,-1.1227,-0.33039,-0.76934,0.81587,-0.1344,0.19724,1.0876,1.1841,1.3451,-0.033945,0.69245,-0.62373,0.083434,-0.80726,-0.072291,-0.38431,-0.85472,1.4098,2
1.15,1.3127,1.5693,0.10898,1.621,1.8078,0.83574,0.86711,1.1911,-0.2439,-1.6087,-0.81153,-1.4976,-1.0185,-1.3892,-0.71563,-0.24005,-1.2439,-0.60735,0.36727,0.40725,1
-0.8491,-1.0034,-1.1138,-0.69799,-0.92945,-1.6995,-1.31,-1.0562,-1.7012,-1.969,-1.6919,0.4161,0.43782,1.1472,1.3397,1.8702,0.96006,0.76052,-0.62387,0.064071,-1.5076,1
-2.007,-0.26304,-0.72442,-0.93158,-0.33632,-0.76934,-1.0318,0.38343,-0.98111,-0.89981,0.35221,-0.28066,1.1031,0.7834,0.23124,0.8603,0.75109,1.191,1.367,-0.00024413,-0.34467,3
-0.2751,-0.69968,0.23201,-0.089225,0.23308,0.79557,0.99964,1.1118,2.0005,0.36611,-0.42027,-1.0902,-0.89884,0.65266,-1.1755,-1.2039,-0.87294,-0.8557,-1.0947,-0.96497,0.40725,2
-0.14644,-2.5507,-2.2903,0.21516,-1.5404,-0.43557,-1.007,-1.0505,-2.0464,0.33987,0.21554,-0.53282,-0.48756,1.2723,1.797,1.9368,0.076399,1.4945,0.72262,-0.45964,-0.29454,3
-0.37406,2.67,-1.9432,0.57617,1.0219,0.68066,0.24468,0.3379,-0.15388,1.4943,0.45323,-0.32711,0.55878,0.29455,-0.081917,-1.1651,-0.84906,-1.0251,-0.92125,-1.3784,0.29697,2
-0.19592,0.22106,0.60443,0.38504,1.4549,0.50557,0.88044,0.62811,1.4708,0.011913,1.6001,-0.44656,1.1152,-1.0242,-0.68338,-1.2372,0.25552,-0.51693,-0.69822,-0.20238,0.4273,2
-0.22561,0.0502,0.11352,-0.89619,-0.6744,-1.229,0.021166,-0.12871,0.76856,0.67439,1.7664,1.2854,1.1031,0.60719,-0.38513,-0.75447,-0.16243,-0.55222,0.69784,0.95529,1.6805,3
2.4762,0.32547,-0.74981,-0.69091,0.45253,-1.415,-0.7636,-1.1074,-0.95135,0.18901,0.40569,-0.4731,0.17774,1.5167,1.0962,0.44967,0.42867,0.11121,-0.79734,0.29377,1.9913,3
-0.15634,0.12614,0.13891,-1.1085,-0.47867,-0.090849,-0.31162,-0.59532,1.4827,0.64816,2.7113,1.6769,0.63741,-0.13746,-0.70823,-0.80996,-0.33558,-0.71455,-0.32649,-1.2498,0.79825,2
1.9121,0.297,-0.12348,-0.35113,-1.054,-0.73651,-1.6775,-2.0236,-0.92755,-0.54562,-0.34302,0.4161,1.6354,1.9316,1.3646,1.737,1.4974,2.1085,0.87131,-0.009432,0.35712,3
1.4568,-1.3451,1.0953,-0.060911,-0.17618,-0.40821,0.041034,-0.27666,1.5363,0.51041,0.79787,-0.041772,-0.28797,0.16381,-0.27081,-0.69343,-2.0671,-0.32637,-0.37605,1.6719,0.18669,2
0.55622,0.297,0.40976,-0.13878,0.12631,-1.1031,-1.4788,-2.2228,-0.51691,-2.0018,-0.8897,0.88724,0.67975,0.10128,1.6976,0.98793,0.68541,0.5135,1.1604,0.39483,-0.16421,1
-0.74024,0.10715,-0.52975,0.15145,0.99227,0.024057,1.3821,0.29807,0.98875,-0.04056,-0.1707,-0.29393,-1.1831,-1.3653,-0.87724,-0.99308,-1.6909,-1.5191,0.4335,0.15595,-0.32462,2
-0.63138,-1.6299,-2.6542,-1.7527,-0.92351,-1.3876,0.15031,0.0078625,0.048458,0.025032,1.0653,-0.041772,0.93982,0.51624,0.93709,0.38863,0.076399,-0.60868,0.17742,-0.82715,0.4273,3
-0.2751,1.1228,1.0784,0.087741,-0.73965,-0.33161,0.57746,0.047695,1.1375,0.81869,2.4557,0.28338,-0.24563,0.038752,-0.80268,-0.63239,0.47644,0.71818,0.036984,-1.6908,0.21676,2
0.39788,-0.044722,-0.74135,-1.0307,-1.8191,-1.2344,-0.46559,-0.22544,-1.4036,0.12342,0.47105,0.84743,0.8491,0.90277,-0.75794,1.0767,0.64362,-0.41106,-0.029101,0.62453,-0.88605,3
-0.02768,2.091,1.637,1.0221,1.2473,2.0103,0.52282,1.971,0.2508,-0.19798,-0.65796,-1.4618,-0.59038,-1.2686,-1.6577,-1.1817,-0.28781,-0.47458,-1.0534,-0.53314,-0.72564,1
-0.37406,-0.40542,-0.72442,-0.47855,-0.61509,-0.35896,-0.36128,-2.035,-0.38598,0.4317,-0.72926,-0.89116,0.60717,0.58445,1.0365,0.62169,1.0317,0.18179,0.46654,0.46834,0.52756,3
-0.52251,0.21157,1.1631,-1.4908,-0.52019,-0.51764,-0.86294,-1.1074,-0.92755,-1.4573,-1.1393,-0.32711,1.6051,1.5451,1.5485,0.016845,0.18984,0.2806,0.63175,-0.13806,0.30699,3
0.011907,-1.1743,0.45208,-0.48563,-1.4633,-0.24406,-0.56989,-0.33356,-0.90374,0.20869,0.18583,2.0419,0.81886,-0.2682,0.31077,-0.18292,-0.70576,0.38646,0.6648,-0.11969,0.86843,3
1.9616,-0.87054,-0.52975,0.74605,0.38136,-1.8856,-1.0964,-1.8813,-0.35027,-1.6148,-0.28954,0.18385,0.89144,1.0676,1.638,1.737,0.99589,0.35823,2.4904,-0.8639,-0.24441,3
