-0.69845,-0.63924,-0.65529,-0.36137,-0.6284,1.6745,-0.28012,3
-1.1354,-0.97707,-2.0446,-0.64735,-1.5,0.25159,-0.54472,3
-1.0532,-0.87425,-2.0446,-0.53902,-1.4161,0.81191,-0.20903,3
-1.3489,-1.3516,-1.3398,-1.2431,-1.5203,0.33001,-0.99099,3
-1.3423,-1.3516,-1.2669,-1.3341,-1.4136,1.147,-0.81525,3
-1.0335,-1.1901,0.37356,-1.1478,-0.8139,-0.060072,-0.64345,3
-1.3785,-1.3296,-1.8097,-1.0438,-1.6347,0.78175,-0.72836,3
-0.95469,-1.0064,-0.25833,-0.9225,-0.758,0.29851,-0.88041,3
-0.72801,-0.85957,0.63685,-1.0872,-0.3743,0.79516,-1.0739,3
-0.78715,-0.71268,-0.89832,-0.54552,-0.92063,-0.25511,-0.44796,3
-0.86599,-0.8816,-0.37985,-0.95933,-0.72242,1.1966,-0.81525,3
-0.77072,-0.96973,1.1108,-1.4685,-0.35143,-0.92937,-1.4076,3
-1.2602,-1.4104,-0.092254,-1.4143,-1.1773,0.24422,-1.2437,3
-0.76087,-0.90363,0.69356,-1.0373,-0.46323,3.1966,-0.90411,3
-0.86927,-0.85957,-0.54997,-0.99183,-0.79611,0.15575,-0.90213,3
-0.92841,-1.0579,0.32496,-1.137,-0.74275,-0.037284,-1.1608,3
-1.2438,-1.2929,-0.7768,-1.1305,-1.2154,0.42786,-0.89818,3
-0.59661,-0.72003,0.73002,-0.9225,-0.10494,3.1021,-0.79353,3
-1.0434,-1.0505,-0.7363,-1.0547,-1.1112,-0.059402,-0.81722,3
-0.89227,-0.95504,-0.076052,-0.90733,-0.76054,1.3072,-0.7797,3
0.080116,0.14658,0.029263,0.21926,0.098341,-0.98232,-0.46968,1
-0.23854,-0.40423,1.4065,-0.80334,0.16187,-0.66195,-1.2497,1
0.080116,0.15393,-0.027445,0.1131,-0.079534,0.57398,-0.28407,1
-0.13998,-0.26469,1.1756,-0.67335,0.1517,0.33403,-1.3366,1
-0.10385,-0.3161,1.8237,-0.98966,0.48966,-1.2866,-1.5972,1
-0.7543,-0.78612,-0.067951,-0.94416,-0.56996,0.2784,-1.0739,1
-0.29767,-0.27938,0.077871,-0.3072,-0.26757,-0.66932,-0.47166,1
-0.96454,-1.0358,-0.15706,-1.2193,-0.8571,-1.5225,-0.98112,1
0.38563,0.3816,0.5923,0.37092,0.37532,-1.8657,-0.29789,1
-0.65574,-0.64659,-0.25023,-0.57802,-0.6284,-0.21021,-1.2497,1
-0.29767,-0.33813,0.47483,-0.26171,-0.1329,-0.62509,-0.82907,1
-0.51448,-0.45564,-0.4001,-0.31587,-0.5293,-0.10431,-0.71256,1
0.15567,0.22003,0.085972,0.20626,0.24826,-0.18407,-0.45389,1
-0.30424,-0.16922,-0.70389,0.1196,-0.22183,0.15642,-0.31369,1
-0.35352,-0.34548,0.10217,-0.16638,-0.31331,-1.0473,-0.88041,1
0.011129,0.029077,0.30875,0.10877,0.139,-1.044,-0.19323,1
0.38891,0.46238,0.12648,0.35575,0.48458,-0.57884,0.13653,1
-0.070998,-0.08843,0.48698,-0.012557,0.037355,-0.38514,-0.29394,1
-0.24182,-0.34548,0.9771,-0.57369,0.062766,2.0096,-0.90213,1
-0.48492,-0.58049,0.68141,-0.67985,-0.29806,-0.73702,-0.55262,1
-0.60975,-0.80081,1.2404,-1.1348,-0.18372,-0.82147,-1.3326,1
0.03084,-0.073741,1.1472,-0.17938,0.4795,-0.37441,-0.54867,1
-0.39951,-0.44095,0.36951,-0.61919,-0.30061,-1.4254,-0.98112,1
0.11297,0.08783,0.6409,0.084937,0.30417,-1.5547,-0.64345,1
-0.0085814,-0.059053,0.73002,-0.19888,0.26351,-0.48836,-0.55854,1
-0.18269,-0.21328,0.46673,-0.59319,0.26351,-0.59291,-0.81722,1
-1.2438,-1.4765,0.55584,-1.6461,-1.0019,-0.95015,-1.4906,1
-0.73459,-0.78612,0.053567,-0.86617,-0.6284,-1.6827,-1.3346,1
-0.33052,-0.25735,-0.31504,-0.11438,-0.29298,-0.985,-0.64345,1
-0.75101,-0.65393,-0.99149,-0.54119,-0.99432,-0.10297,-0.7718,1
0.85868,0.98382,-0.12061,1.1465,0.73107,0.26097,1.189,2
0.73713,0.80021,0.24394,0.68507,0.81492,0.5713,0.65784,2
0.59259,0.63864,0.33711,0.76956,0.54049,0.21272,0.75657,2
0.57616,0.71943,-0.26238,0.57457,0.41851,0.82666,0.66574,2
1.289,1.3584,0.19129,1.6968,0.92927,0.92317,1.7854,2
0.69114,0.66802,0.76647,0.40775,0.74377,-0.55538,0.56898,2
1.2693,1.1895,1.0784,0.91472,1.2469,-1.3657,1.2858,2
1.9263,1.7696,1.3295,1.7077,1.9279,0.891,1.7044,2
1.174,1.0352,1.4713,0.81289,1.4908,1.5512,0.82766,2
0.60901,0.74146,-0.22187,1.0339,0.48204,0.006282,1.0054,2
1.4599,1.3657,1.1432,0.97755,1.5722,0.41647,1.0883,2
1.1609,1.1601,0.65711,1.0642,1.0182,-1.306,0.86123,2
1.7161,1.6668,0.78672,1.4152,1.75,1.4842,1.4418,2
0.8324,0.7488,1.1675,0.27992,1.0589,1.1256,0.40114,2
0.18195,0.37425,-0.71199,0.55941,-0.10749,-0.70149,0.83161,2
-0.63932,-0.52908,-0.90237,-0.4112,-0.70972,1.084,-0.12412,3
-1.05,-0.91098,-1.7368,-0.75351,-1.2611,0.52572,-0.55262,3
-0.76087,-0.68331,-0.85782,-0.59752,-0.92063,-0.28594,-0.28012,3
-0.98754,-0.82285,-1.8381,-0.55636,-1.2637,2.2154,-0.37095,3
-1.1584,-1.0432,-1.7814,-0.77518,-1.4695,1.1403,-0.29197,3
-0.98425,-0.96238,-0.80921,-0.67551,-1.1773,0.39167,-0.29591,3
-1.2733,-1.359,-0.58643,-1.41,-1.2179,1.8106,-0.80735,3
-0.94155,-0.87425,-1.0522,-0.53036,-1.1087,-0.032592,-0.23668,3
-1.2306,-1.2268,-1.1495,-1.2431,-1.2967,0.41714,-0.90411,3
-1.1879,-1.146,-1.3277,-1.1392,-1.2967,1.2744,-0.72836,3
-1.1846,-1.2415,-0.57833,-1.2388,-1.2662,0.85146,-1.2497,3
-0.92841,-0.94035,-0.50136,-0.91383,-0.92571,0.78443,-0.59211,3
-1.2438,-1.3369,-0.44061,-1.241,-1.1493,2.572,-0.98902,3
-1.454,-1.638,-0.22187,-1.6526,-1.2357,0.86352,-1.3109,3
-1.2306,-1.3076,-0.56617,-1.2366,-1.1925,0.19998,-0.90213,3
-0.7313,-0.8155,0.33711,-0.9485,-0.55725,1.204,-0.98704,3
-0.54077,-0.6319,0.5923,-0.74051,-0.36921,0.6591,-0.72441,3
-0.74116,-0.92566,1.0581,-1.2756,-0.30061,-0.57549,-1.2398,3
