-1.8137,-1.2729,-1.8392,-1.2831,-1.8322,-1.2677,-1.861,-1.273,-1.8259,-1.3281,-1.4695,-1.3801,-0.93176,-1.4364,-0.39117,-1.2951,0.071173,-0.94066,0.48734,-0.44068,0.7736,0.17496,0.98642,0.6981,1.052,0.96394,1.0732,1.0168,1.0866,1.137,1.0892,1.1503,1.0697,0.81565,0.88602,0.025272,0.52535,-0.81633,-0.043237,-1.4023,-0.74886,-1.7059,-1.4945,-1.75,-1.9141,-1.5981,-2.0454,-1.5204,-2.1609,-1.5314,-2.1439,-1.568,-2.1068,-1.6168,-2.0654,-1.583,-1.844,-1.6847,-1.3933,-1.8372,-0.67272,-1.8923,0.05878,-1.6963,0.63529,-1.1699,0.92673,-0.54928,1.0859,0.10185,1.1917,0.6324,1.2069,0.8216,1.1864,0.94234,1.1626,0.96445,1.1331,0.67269,0.99201,0.13325,0.77825,-0.43239,0.44597,-0.8921,-0.055241,-1.1821,-0.5761,-1.1879,1
-1.7172,-1.0421,-1.723,-1.052,-1.706,-1.0486,-1.6745,-1.0659,-1.4866,-1.1567,-1.1646,-1.2197,-0.70423,-1.1838,-0.23455,-0.95708,0.12332,-0.47085,0.43581,0.13655,0.69238,0.68663,0.88617,1.0552,0.95209,1.2086,0.942,1.2194,0.90094,1.1643,0.80155,0.78227,0.59012,0.18119,0.19584,-0.40232,-0.30848,-0.89425,-0.84888,-1.182,-1.4147,-1.1091,-1.9679,-0.93095,-2.177,-0.86256,-2.1673,-0.7807,-2.15,-0.81166,-2.1012,-0.83318,-2.0748,-0.98661,-1.9676,-1.0941,-1.634,-1.2776,-1.1462,-1.4822,-0.56058,-1.5564,0.036935,-1.2833,0.48832,-0.70091,0.7751,0.038652,0.98818,0.64967,1.0393,0.97833,0.97281,1.0112,0.89748,0.86109,0.77037,0.48863,0.61551,-0.063527,0.31084,-0.57215,-0.079325,-0.9408,-0.53998,-1.1016,-0.94815,-0.92805,-1.2317,-0.57155,1
-1.5821,-1.2,-1.597,-1.2102,-1.6089,-1.1946,-1.5567,-1.273,-1.4068,-1.3526,-1.1443,-1.4294,-0.77664,-1.4237,-0.39117,-1.2951,-0.0018497,-1.0884,0.36365,-0.7293,0.65177,-0.25374,0.87616,0.28593,1.0021,0.73282,1.0429,1.0303,1.0659,1.1507,1.0785,1.1645,1.0585,1.0222,0.9211,0.59036,0.68241,-0.052432,0.3108,-0.72577,-0.19192,-1.2504,-0.85559,-1.5294,-1.491,-1.5981,-1.8902,-1.4882,-2.0309,-1.4675,-2.0585,-1.4562,-2.0748,-1.4391,-2.0762,-1.5016,-2.0098,-1.5708,-1.8202,-1.6113,-1.469,-1.7323,-0.902,-1.7916,-0.34094,-1.7328,0.13845,-1.3935,0.50922,-0.74879,0.83918,-0.10095,1.0758,0.4017,1.1305,0.57677,1.1066,0.6654,1.0767,0.80904,0.98257,0.56728,0.73114,0.0225,0.4088,-0.51241,0.017629,-0.87722,-0.40777,-0.99065,1
-0.32726,0.67069,-0.32798,0.66278,-0.32701,0.68007,-0.34921,0.66475,-0.43881,0.61887,-0.59544,0.6065,-0.80765,0.60947,-1.1013,0.65515,-1.3997,0.76406,-1.6361,0.68636,-1.7635,0.78341,-2.0217,1.2063,-1.9462,1.1679,-1.7925,0.88167,-1.6983,0.67263,-1.5421,0.55576,-1.2835,0.26973,-0.92717,-0.08161,-0.50184,-0.36424,-0.09202,-0.50548,0.31658,-0.5436,0.71827,-0.31668,0.9444,0.17684,0.95833,0.28061,0.89429,0.13201,0.76017,-0.17828,0.52388,-0.43713,0.2055,-0.52359,-0.16435,-0.46348,-0.50589,-0.27205,-0.8073,0.011275,-1.0003,0.35254,-1.1492,0.70626,-1.327,0.9582,-1.3772,0.99571,-1.2759,0.92298,-1.1343,0.7945,-0.95703,0.57677,-0.77041,0.24396,-0.55149,0.0046763,-0.2947,-0.16519,0.024351,-0.25847,0.32508,-0.2244,0.56432,0.012264,0.71741,0.4886,1
0.30012,0.56139,0.31139,0.55329,0.32361,0.54618,0.25944,0.48195,-0.039647,0.33723,-0.39212,0.27335,-0.68354,0.30641,-0.94467,0.4471,-1.1702,0.64327,-1.3166,0.86502,-1.4286,1.0185,-1.4602,1.069,-1.4765,1.1679,-1.4091,1.0708,-1.3373,1.0141,-1.2545,0.88134,-1.172,0.71239,-1.0441,0.49872,-0.91269,0.3373,-0.73901,0.17108,-0.45831,-0.0095982,-0.098211,-0.15916,0.24693,-0.23889,0.49279,-0.20184,0.76429,0.084055,0.96303,0.49269,1.1014,0.64555,1.0856,0.61741,1.0954,0.62748,0.95442,0.3572,0.65072,0.075266,0.30991,-0.044529,0.0054726,-0.059869,-0.30624,0.068805,-0.55619,0.26042,-0.74233,0.49401,-0.88144,0.7539,-0.98497,1.0101,-1.0599,1.2227,-1.0692,1.2044,-1.0137,1.1098,-0.89919,0.98586,-0.76321,0.8623,-0.57456,0.64759,-0.31914,0.42694,1
0.12641,0.93795,0.12733,0.95463,0.12942,0.93571,0.13184,0.94506,0.13999,0.96177,0.0042531,0.82862,-0.23881,0.53374,-0.62095,0.31708,-1.0554,0.22715,-1.4712,0.24651,-1.8143,0.2994,-2.1119,0.64314,-2.4059,1.2358,-2.5291,1.395,-2.5544,1.3692,-2.5968,1.1928,-2.5549,0.60907,-2.3426,-0.1427,-2.0124,-0.67605,-1.5934,-0.66283,-1.0757,-0.66926,-0.42955,-0.5372,0.052567,-0.19095,0.43738,0.20017,0.69932,0.96374,0.74947,1.0677,0.71639,1.0172,0.65096,0.78035,0.52075,0.15526,0.22424,-0.19139,-0.25773,-0.58054,-0.70545,-0.66391,-1.0548,-0.52888,-1.3775,-0.1573,-1.7096,0.26042,-2.0285,0.54937,-2.2955,1.0112,-2.3642,1.1861,-2.3392,1.1004,-2.2644,0.87718,-2.0828,0.56728,-1.8038,-0.057785,-1.3957,-0.56478,-0.92992,-0.64848,-0.40777,-0.50988,1
0.75379,-0.72621,0.71826,-0.71152,0.74118,-0.70772,0.78957,-0.70026,0.82853,-0.67915,0.77678,-0.66439,0.48521,-0.70392,0.11005,-0.73606,-0.21051,-0.77963,-0.461,-0.77057,-0.67765,-0.73775,-0.82844,-0.68945,-0.91681,-0.59965,-0.90451,-0.55042,-0.83189,-0.57032,-0.64724,-0.63329,-0.33554,-0.74832,0.055474,-0.81468,0.48911,-0.86307,0.8967,-0.88305,1.273,-0.88917,1.5821,-0.86795,1.779,-0.89455,1.8561,-0.89331,1.7502,-0.92366,1.4969,-0.97699,1.1334,-1.0351,0.69444,-1.0778,0.22242,-1.0497,-0.21383,-0.99818,-0.57177,-0.93249,-0.81468,-0.88628,-0.9498,-0.79472,-1.0036,-0.70005,-0.98623,-0.63345,-0.87572,-0.62682,-0.68477,-0.60058,-0.42584,-0.57411,-0.12605,-0.55815,0.18261,-0.52705,0.47167,-0.49076,0.75939,-0.43239,1.0134,-0.35534,1.2021,-0.3054,1.3287,-0.26338,2
1.4102,-0.54402,1.4157,-0.5291,1.4307,-0.53728,1.4571,-0.54184,1.4871,-0.51997,1.5289,-0.49168,1.5092,-0.47659,1.3528,-0.50201,1.0934,-0.55139,0.79659,-0.59185,0.48944,-0.57179,0.18425,-0.52458,-0.1073,-0.46368,-0.42019,-0.41531,-0.6669,-0.37908,-0.8177,-0.39265,-0.81509,-0.37946,-0.62303,-0.43287,-0.27224,-0.45779,0.16433,-0.48971,0.59499,-0.51218,0.99045,-0.55292,1.3217,-0.60668,1.6123,-0.60384,1.8585,-0.57175,2.0307,-0.54569,2.0959,-0.5341,2.02,-0.53992,1.7915,-0.52862,1.4824,-0.59479,1.0993,-0.62857,0.6811,-0.63214,0.28887,-0.59142,-0.063702,-0.53418,-0.38023,-0.47482,-0.62801,-0.41927,-0.79715,-0.35681,-0.8545,-0.33037,-0.77973,-0.23185,-0.60798,-0.18621,-0.35144,-0.15165,-0.022761,-0.13807,0.28786,-0.11965,0.56432,-0.12755,0.81488,-0.1278,2
1.3619,-0.6655,1.377,-0.63854,1.3724,-0.64682,1.359,-0.63929,1.3774,-0.60567,1.4069,-0.59035,1.3437,-0.60288,1.1439,-0.65804,0.88483,-0.69909,0.68319,-0.74308,0.40822,-0.75161,0.093999,-0.71693,-0.2172,-0.62684,-0.50089,-0.53694,-0.71846,-0.47467,-0.87096,-0.44928,-0.89316,-0.43848,-0.74,-0.44818,-0.45349,-0.48897,-0.030994,-0.53695,0.38919,-0.60643,0.76562,-0.66321,1.0816,-0.70264,1.3463,-0.71638,1.5877,-0.71568,1.7958,-0.68943,1.9355,-0.66339,1.9874,-0.654,1.8468,-0.65889,1.5722,-0.65934,1.189,-0.67653,0.76848,-0.71159,0.39383,-0.71651,0.077787,-0.70005,-0.20427,-0.63345,-0.44699,-0.57146,-0.63795,-0.46512,-0.79861,-0.42513,-0.8731,-0.36781,-0.84328,-0.29529,-0.71095,-0.23299,-0.49393,-0.25847,-0.2516,-0.27678,0.035859,-0.3054,0.31873,-0.31269,2
0.99512,0.063338,1.0379,0.042514,1.0423,0.047048,1.0252,0.067589,1.0381,0.080078,0.78692,0.088276,0.49553,0.066468,0.16226,0.1611,-0.21051,0.2674,-0.54344,0.274,-0.81973,0.21642,-1.0791,0.24474,-1.2666,0.24332,-1.2981,0.27369,-1.2032,0.27652,-0.88164,0.31513,-0.45824,0.44679,-0.014742,0.55981,0.46493,0.64904,0.84786,0.53295,1.164,0.46157,1.4519,0.39204,1.5732,0.33677,1.5679,0.29666,1.4902,0.25998,1.4008,0.23708,1.2083,0.24156,0.9661,0.25879,0.68654,0.31811,0.44893,0.51857,0.089951,0.52321,-0.25783,0.44784,-0.52991,0.31539,-0.74079,0.18941,-0.95692,0.17391,-1.2377,0.1066,-1.434,0.14436,-1.423,0.2112,-1.2093,0.21677,-0.8809,0.27731,-0.54069,0.4045,-0.23952,0.53097,0.055351,0.57423,0.35475,0.57135,0.66428,0.51326,2
1.1785,0.41561,1.1929,0.40739,1.1879,0.42443,1.1921,0.43319,1.1778,0.31273,1.1122,-0.18315,0.85754,-0.14821,0.56955,-0.085979,0.27978,-0.041331,-0.02805,0.12284,-0.37318,0.17496,-0.67805,0.21726,-1.0068,0.18893,-1.3283,0.21964,-1.3786,0.20826,-1.2545,0.23019,-0.90434,0.26973,-0.49433,0.40708,-0.090992,0.4464,0.29856,0.34413,0.71611,0.30456,1.1088,0.28181,1.3789,0.2728,1.3573,0.26449,1.3385,0.19599,1.1445,0.17318,0.83399,0.16079,0.46626,0.19359,0.14506,0.20415,-0.14646,0.16362,-0.45963,0.17125,-0.7164,0.162,-0.97081,0.15903,-1.1551,0.21957,-1.1719,0.24603,-1.0662,0.2173,-0.8627,0.25272,-0.54696,0.33309,-0.22878,0.42068,0.13556,0.4682,0.4433,0.51302,0.73114,0.55767,0.92964,0.60042,1.1383,0.62218,1.1781,0.61183,2
1.3523,-0.11886,1.3479,-0.091249,1.3724,-0.099046,1.3786,-0.090887,1.4373,-0.091372,1.4578,-0.047438,1.5092,-0.0093107,1.5512,0.018042,1.5942,0.025761,1.4666,-0.00089839,1.1998,0.0090013,0.90623,0.052394,0.61231,0.12097,0.29622,0.17913,-0.017068,0.2492,-0.349,0.2585,-0.72589,0.29924,-1.1377,0.34598,-1.4807,0.36848,-1.5447,0.3599,-1.342,0.35165,-0.93837,0.3291,-0.51917,0.32081,-0.083561,0.3127,0.33093,0.30793,0.71745,0.26903,1.0051,0.25769,1.292,0.25879,1.5042,0.28554,1.5497,0.26044,1.447,0.28327,1.2707,0.20962,0.83473,0.20591,0.39107,0.20446,0.088927,0.21719,-0.1421,0.27266,-0.43194,0.23921,-0.62155,0.26536,-0.83578,0.21677,-0.975,0.22277,-0.98531,0.29597,-0.79551,0.39716,-0.47487,0.40404,-0.11902,0.43159,0.25671,0.38998,2
1.0916,0.29413,1.0864,0.2979,1.1005,0.31489,1.1135,0.31131,1.088,0.32501,1.2646,-0.18315,1.054,-0.14821,0.75749,-0.033968,0.43629,0.079457,0.085303,0.12284,-0.10932,0.064321,-0.43741,0.066104,-0.75689,0.052957,-1.0559,0.11155,-1.3786,0.098977,-1.2971,0.17356,-0.93779,0.15168,-0.54114,0.10161,-0.12723,0.056668,0.28638,0.076676,0.65552,0.068907,1.0141,0.045573,1.2874,-0.015067,1.446,-0.15356,1.4577,-0.25183,1.358,-0.21017,1.112,-0.16243,0.84656,-0.13243,0.54286,-0.056402,0.24671,-0.046196,-0.022192,-0.036684,-0.39979,0.034925,-0.78183,0.09649,-1.1147,0.114,-1.3186,0.11623,-1.3997,0.078918,-1.1905,0.13084,-0.86385,0.18411,-0.53694,0.21677,-0.23152,0.23644,0.05537,0.28244,0.34474,0.34364,0.60413,0.37786,0.86498,0.35534,1.063,0.35297,2
-2.0744,-0.34965,-1.9361,-0.34664,-1.706,-0.31813,-1.4389,-0.20056,-1.0475,-0.16485,-0.61572,-0.14616,-0.20774,-0.097747,0.14137,-0.046943,0.42582,0.012366,0.64194,0.040367,0.79385,0.036661,0.8661,0.052394,0.82219,0.066583,0.68978,0.071043,0.44708,0.057969,0.077127,0.0037376,-0.43592,-0.010599,-0.99733,0.010031,-1.529,0.0099297,-1.8986,-0.080672,-2.238,-0.07243,-2.4175,-0.064654,-2.4286,-0.11095,-2.3225,-0.15356,-2.2692,-0.21984,-2.24,-0.14633,-1.9785,-0.2432,-1.6525,-0.23017,-1.3025,-0.10529,-0.8429,-0.062298,-0.39231,-0.052717,0.0041957,-0.028611,0.28887,-0.012995,0.50226,0.0085002,0.65587,0.015339,0.75342,0.0096954,0.77615,0.022473,0.72041,0.048707,0.57427,0.067191,0.32376,0.07282,-0.0013696,0.13325,-0.36205,0.19642,-0.75388,0.23385,-1.0939,0.16476,-1.3735,0.13112,2
-1.9971,-1.1393,-2.0039,-1.1129,-2.0167,-1.0972,-2.0476,-1.0781,-2.0854,-1.0588,-2.0997,-1.0099,-2.0591,-0.95646,-1.9158,-0.68405,-1.4727,-0.51115,-0.99701,-0.3857,-0.47471,-0.33671,-0.016264,-0.29105,0.39246,-0.25975,0.69984,-0.21267,0.94216,-0.18785,1.1425,-0.20865,1.2593,-0.2319,1.2136,-0.23435,0.94832,-0.25514,0.5183,-0.33243,-0.095086,-0.35517,-0.74908,-0.36397,-1.2966,-0.41484,-1.6242,-0.52347,-1.825,-0.6197,-2.0158,-0.60959,-2.1389,-0.66339,-2.1849,-0.67026,-2.2197,-0.64257,-2.2021,-0.62706,-1.9962,-0.56458,-1.5789,-0.5686,-1.1387,-0.35692,-0.5993,-0.35333,-0.17496,-0.35953,0.12467,-0.37772,0.33599,-0.37033,0.50606,-0.38454,0.649,-0.34062,0.7755,-0.29529,0.87848,-0.24658,0.91018,-0.19154,0.82736,-0.1589,0.60073,-0.17832,0.2656,-0.21407,2
-1.5435,-0.65332,-1.4711,-0.66287,-1.337,-0.58597,-1.1247,-0.52962,-0.78808,-0.45871,-0.37179,-0.39296,0.040477,-0.33769,0.35025,-0.26796,0.60315,-0.24266,0.81722,-0.20705,0.97654,-0.18462,1.0466,-0.16743,0.99208,-0.16454,0.84111,-0.18564,0.59149,-0.22886,0.29022,-0.26527,-0.090197,-0.2762,-0.55282,-0.26489,-0.99729,-0.25514,-1.3371,-0.26949,-1.6327,-0.33943,-1.8022,-0.42697,-1.9026,-0.52675,-1.9789,-0.58772,-1.9333,-0.55579,-1.7382,-0.60959,-1.5721,-0.50178,-1.1962,-0.45838,-0.73896,-0.44723,-0.28125,-0.41731,0.14602,-0.4366,0.51735,-0.4416,0.80325,-0.40386,1.0177,-0.30807,1.0762,-0.28741,1.0488,-0.28088,0.9166,-0.27554,0.68317,-0.27621,0.39685,-0.24548,-0.0056479,-0.18621,-0.50283,-0.13806,-1.0311,-0.11131,-1.3399,-0.1589,-1.4766,-0.14023,-1.5241,-0.1401,2
-2.0937,-0.90841,-2.0717,-0.89393,-2.0167,-0.91466,-1.8709,-0.90744,-1.5664,-0.63016,-1.0223,-0.51631,-0.51804,-0.51445,-0.098773,-0.50201,0.20676,-0.4843,0.46672,-0.44068,0.64164,-0.43349,0.79591,-0.40096,0.91215,-0.36847,0.99245,-0.3343,0.96279,-0.33813,0.7696,-0.39265,0.44511,-0.4532,-0.014742,-0.50927,-0.5985,-0.47334,-1.1784,-0.45824,-1.6447,-0.49651,-1.9442,-0.80494,-2.1428,-0.79859,-2.2782,-0.74854,-2.3234,-0.69972,-2.2613,-0.73732,-2.1389,-0.71184,-1.8698,-0.88221,-1.5788,-0.61,-1.1574,-0.59479,-0.63909,-0.54855,-0.14866,-0.53683,0.2784,-0.51328,0.59322,-0.42868,0.85133,-0.35953,1.0297,-0.32237,1.0945,-0.28906,1.0745,-0.24913,0.96648,-0.20466,0.74728,-0.19987,0.46218,-0.17878,0.10917,-0.13807,-0.33532,-0.080398,-0.81145,-0.051301,-1.2405,-0.090786,2
-0.10524,0.37919,-0.10516,0.38307,-0.10364,0.40008,-0.1234,0.40881,-0.18931,0.42298,-0.26002,0.47079,-0.28014,0.54635,-0.30765,0.62914,-0.39824,0.69691,-0.49191,0.76877,-0.53557,0.82487,-0.56774,0.82172,-0.63696,0.82797,-0.7128,0.78706,-0.82159,0.7819,-0.90296,0.7964,-0.91547,0.83038,-0.89204,0.83474,-0.79186,0.85175,-0.70234,0.87905,-0.59144,0.82289,-0.42955,0.75436,-0.24471,0.6886,-0.028149,0.65045,0.16844,0.59586,0.3224,0.62049,0.38488,0.64555,0.45542,0.71515,0.41026,0.70894,0.24671,0.71221,0.00024839,0.68318,-0.27967,0.67022,-0.50891,0.69059,-0.63974,0.62659,-0.7419,0.592,-0.82809,0.52169,-0.90018,0.55074,-0.97567,0.59034,-1.0132,0.63821,-0.96561,0.64542,-0.78667,0.60795,-0.5599,0.55767,-0.35393,0.60042,-0.091699,0.62218,0.12383,0.6735,2
